"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"communal";1;0,628;0,587;0,267;1;1;0,648;1;1;0,278
"commerce";1;0,904;0;1;1;1;0,927;1;1;1
"chaud";1;0,904;1;0;1;1;1;1;1;1
"champion";0;1;1;1;1;1;1;1;1;1
"capitale";1;0,463;1;1;1;1;0,481;0,005;1;1
"capable";1;1;1;1;1;0,043;1;0,404;0,051;1
"canada";0;1;1;1;1;1;1;0,642;1;1
"cambriolage";1;0,775;1;0,368;1;1;1;0,001;1;0,381
"cacher";1;0,628;1;1;0,278;0,54;1;0,404;0,572;1
"britannique";1;1;1;1;1;0,088;1;1;0;1
"bord";1;1;0,259;1;0,085;1;1;1;1;0,085
"bloquer";1;1;1;0,079;0,085;0,229;1;1;1;1
"blessure";0;0,775;0,11;1;1;1;1;1;1;1
"apprendre";1;1;0,859;1;1;1;0,019;0,076;0,841;1
"analyser";1;1;1;0,466;1;0;1;1;0,841;1
"affecter";1;1;0,055;0,267;1;0,54;0,648;1;1;1
"actualité";1;1;1;1;0;1;1;1;1;1
"action";1;1;0,731;1;0;0,68;0,796;1;1;1
"accusation";1;1;1;1;1;1;1;0;1;1
"accompagner";0,409;0,775;0,731;1;0,015;0,68;1;1;1;1
"abonnement";1;0,025;0,02;1;1;1;1;1;1;1
"étudier";1;0,13;0,11;1;1;0,68;0,796;1;1;1
"voyage";1;0,628;1;1;0,278;0,54;0,648;1;0,572;1
"vivant";1;0,463;1;1;1;0,388;0,481;1;0,415;1
"vitesse";0,095;1;1;1;1;1;1;0,001;1;1
"vieux";0,194;1;1;0,167;0,176;1;1;1;1;0,176
"valeur";1;0,463;1;0,167;1;1;1;1;0,415;0,176
"utilisation";1;1;1;1;0;1;0,141;1;1;1
"traiter";1;0,068;1;1;1;1;0,074;0,404;1;1
"tournée";1;1;0,02;1;1;1;1;1;0,415;0,176
"tiktok";1;1;1;1;0,015;1;1;1;0,714;0
"tentative";1;1;1;1;1;1;0,648;0;1;1
"taxe";1;1;1;1;1;1;0;1;1;1
"taux";1;0,775;1;1;1;0;0,796;1;1;1
"tarif";0,018;0,006;0,731;1;1;1;1;1;1;1
"tabac";1;0,775;1;1;1;0,088;0,796;0,527;1;0,381
"sydney";0;0,285;1;1;1;1;1;1;1;1
"suspension";1;1;1;1;1;1;0,481;0;1;1
"subir";0,409;1;0,11;1;0,381;0,088;1;1;1;1
"star";0,301;1;1;1;1;1;1;0,404;0,001;1
"sportif";0,001;1;1;1;0,176;1;1;1;1;0,176
"spectacle";1;1;0,259;1;1;1;1;0,148;1;0,085
"souhaiter";0,409;1;1;1;1;0,68;0,141;0,527;1;0,381
"soirée";1;0,628;1;0,267;1;1;0,074;1;1;0,278
"session";1;1;0,428;0,167;0,176;1;1;1;0,415;1
"sentiment";1;1;1;1;0;0,043;1;1;1;1
"sensation";1;1;0,428;1;1;1;1;1;0,018;0,176
"scolaire";1;0,775;1;1;1;0;0,796;1;1;1
"référence";1;0,775;1;0;1;1;1;1;0,102;1
"royal";1;0,463;1;1;1;1;1;0;1;1
"relancer";1;1;1;1;1;1;1;0,001;0,249;1
"recul";1;0,025;1;0,167;1;1;0,481;1;1;1
"recours";1;1;1;1;0,176;1;0,481;0,005;1;1
"radio";1;1;1;1;1;1;0;1;1;0,278
"préserver";1;1;0,02;1;0,176;0,388;1;1;1;1
"provisoire";1;1;1;1;1;1;0,007;0,001;1;1
"proposition";1;1;1;1;1;1;0;1;1;1
"prononcer";1;1;1;1;1;1;0;1;1;1
"progrès";1;0,628;1;1;0;0,54;1;1;1;1
"profiter";0,301;0,068;0,587;0,267;1;1;1;1;1;1
"professeur";1;1;0,731;1;0;1;1;1;1;1
"producteur";1;0,775;1;0,368;1;0,68;1;1;0,102;0,381
"processus";1;1;1;0,079;0,085;1;1;1;0,249;1
"principal";0,301;0,628;1;1;1;1;1;0,404;0,051;1
"potentiellement";1;1;1;1;0;1;1;1;1;1
"portée";1;1;0,428;1;1;1;0,029;0,275;1;1
"pop";1;1;1;1;1;1;1;1;0;1
"plaque";1;0,068;0,055;1;1;1;1;1;1;0,278
"peine";1;1;1;1;1;1;1;0;1;1
"pc";1;1;1;0;1;1;1;1;1;0,005
"organisateur";1;1;1;1;1;1;0,299;0,148;0,249;1
"norme";1;0,463;0,428;1;1;1;0,481;1;1;0,176
"nicolas";1;1;1;1;1;1;1;0;1;1
"nature";1;1;1;1;0,176;0,015;1;1;1;0,176
"nati";0;1;1;1;1;1;1;1;1;1
"mécanisme";1;1;1;0,267;0,278;0,043;1;0,404;1;1
"minimum";1;1;1;1;1;1;0;1;1;1
"message";1;0,068;1;0,267;1;0,54;1;1;0,572;1
"mental";1;1;1;1;0,278;0;1;1;1;1
"matière";1;1;0,731;1;0,381;0,68;0,141;0,527;1;1
"mandat";0,194;0,463;1;1;1;0,388;0,481;1;1;1
"maintenir";1;0,463;0,428;1;1;1;0,481;0,275;1;1
"limité";1;0,628;0,587;0,267;0,278;1;0,648;1;1;1
"limite";1;1;0,259;0,079;1;0,229;1;1;1;1
"lien";0,301;1;0,587;1;1;0,54;1;1;0,572;0,278
"justifier";1;0,628;0,587;1;0,278;1;0,074;1;1;1
"juillet";0,409;0,775;0,11;1;1;1;1;1;0,714;0,381
"japonais";0,194;0,463;1;1;1;1;1;1;0,018;1
"intensifier";1;1;1;1;1;0,229;0,006;1;1;1
"institut";1;1;0,11;1;0,381;0,68;0,796;1;0,714;1
"installation";1;1;1;1;1;1;1;1;0,003;0,085
"infraction";1;0,628;0,587;1;1;0,54;0,074;1;1;1
"honorer";1;1;1;1;1;1;1;1;0;1
"hommage";1;0,775;1;1;1;1;1;1;0;1
"générer";1;1;0,587;1;0,278;1;1;1;0,001;1
"garantir";1;0,13;0,004;1;1;1;0,796;1;1;1
"féminin";0,018;1;1;1;0,381;1;1;1;0,004;1
"frontalier";1;1;0,259;1;1;1;1;0,148;1;0,085
"foyer";1;0,628;1;1;1;0,54;1;1;0,572;0,005
"fournir";1;1;0,02;1;0,001;1;1;1;1;1
"former";1;1;0,587;1;1;0,54;0,648;0,404;0,572;1
"financement";1;0,775;1;1;1;0,68;0,796;0,001;1;1
"favoriser";1;0,628;0,055;0,267;1;0,54;1;1;1;1
"exposer";1;0,068;0,587;1;1;1;1;0,017;1;1
"exercice";1;1;1;1;0,085;1;0,006;1;1;1
"espoir";1;1;1;1;0,085;1;1;1;0,003;1
"erreur";1;1;0,587;1;0,005;0,54;0,648;1;1;1
"encourager";1;0,068;0,587;1;1;1;0,074;1;1;1
"emji_spectacle_vivant";1;1;0,428;1;0,001;1;1;1;0,415;1
"emji_haut_parleur";1;1;1;1;1;1;0,006;0,148;1;1
"emji_drapeau_union_européenne";1;1;0,731;1;0,015;0,68;0,141;1;1;1
"développer";1;1;0,428;1;0,176;0,388;1;1;0,415;1
"développement";1;0,068;1;1;0,278;0,54;1;0,404;1;1
"décerner";1;1;1;1;1;1;1;1;0;1
"durée";1;0,628;1;1;0,005;0,54;1;0,404;1;1
"drogue";1;0,285;1;1;1;1;0,299;1;1;0,085
"domestique";1;0,463;1;1;0,176;0,388;0,481;1;1;1
"document";1;1;1;1;1;1;1;0;1;1
"disposer";1;0,775;0,004;1;1;0,68;0,796;1;1;1
"disparaître";1;1;1;0;1;0,54;1;1;1;1
"discours";1;1;1;1;1;0,229;0,299;0,148;1;1
"diriger";1;1;0,428;1;0,176;0,388;0,481;1;1;1
"diminution";1;0;1;1;1;0,54;1;1;1;1
"diffuser";1;1;1;1;1;1;1;1;0;1
"destiner";1;1;1;0,001;1;1;1;1;0,415;0,176
"date";1;1;0,428;0,001;1;1;1;1;1;0,176
"cycle";1;0,025;0,428;1;0,176;1;1;1;1;1
"covid";1;0,13;1;0;1;1;1;1;1;0,381
"couleur";1;0,628;0,587;0,267;1;1;1;1;0,051;1
"cop30";1;1;1;1;1;1;1;0;1;1
"consultation";1;1;0,731;1;0,015;1;0,007;1;1;1
"constater";1;0,285;1;1;1;1;1;0,001;1;1
"conservateur";1;1;1;1;1;1;0;0,275;1;1
"conduire";1;1;1;0,079;1;0,229;1;1;1;0,085
"collection";1;1;1;0,167;1;1;1;1;0,018;0,176
"collaborateur";1;0,775;0,731;1;1;0,088;0,796;0,527;1;1
"clé";1;0,463;0,428;0,167;1;1;1;0,275;1;1
"cinquième";1;0,285;1;1;1;0,002;1;1;1;1
"cigarette";1;0,13;0,731;1;1;0,003;1;1;1;1
"chef";1;1;1;1;0,176;1;1;0,005;1;0,176
"champignon";1;0,285;1;1;0;1;1;1;1;1
"chambre";1;1;1;1;1;1;0,481;0,005;0,415;1
"catastrophe";0,095;1;1;1;0,085;1;0,299;1;1;1
"cadeau";1;0,628;1;1;1;0,54;1;1;0,572;0,005
"bénéficier";1;0,13;0,731;1;0,381;1;0,796;0,527;1;1
"bois";1;1;1;1;1;1;1;1;1;0
"baser";1;1;1;1;0,176;0,015;1;0,275;1;1
"avancé";1;0,025;1;1;1;1;1;1;0,018;1
"autriche";0,007;0,068;1;1;1;1;1;0,404;1;1
"automne";0,409;1;1;0;1;1;1;1;1;0,015
"auteur";1;0,463;1;1;1;1;0,481;0,275;0,415;1
"arrêt";1;0,005;1;1;1;0,229;1;1;1;1
"apprêter";1;1;1;0,267;1;1;1;1;0,001;0,278
"approuver";1;0,628;0,587;1;1;1;0,002;1;1;1
"annuler";1;1;1;1;1;1;0,006;1;0,249;1
"andrew";1;1;1;0,167;1;1;1;0;1;1
"analyse";1;1;1;0,004;1;0,54;1;1;1;0,005
"amélioration";1;1;0,259;1;0;1;1;1;1;1
"ambitieux";1;0,628;0,587;1;0,278;1;1;1;1;0,005
"alémanique";1;1;1;1;1;1;0,299;1;0,003;1
"altitude";1;1;1;0;1;1;1;1;1;1
"air";1;1;0,004;0,079;1;1;1;1;1;1
"agence";1;0,002;0,587;1;0,278;1;1;1;1;1
"afp";1;1;0,428;1;1;1;1;0,005;0,415;1
"affrontement";0,001;1;0,428;1;1;1;1;0,275;1;1
"énergie";1;1;1;1;1;1;0,648;0,404;0,572;0,005
"émotionnel";1;0,628;0,587;1;0,278;0,043;1;1;1;1
"émotion";1;1;0,428;0,167;0,176;1;1;1;0,415;1
"élu";1;1;1;1;1;1;0,029;1;0,018;1
"église";1;1;1;1;1;1;0,299;0,001;1;1
"écrivain";1;1;0,259;1;1;1;1;1;0,249;0,085
"zoo";1;1;0;1;1;1;1;1;1;1
"yverdon";1;1;1;0,079;1;0,229;1;1;0,249;1
"volonté";1;1;0,259;1;1;1;0,006;1;1;1
"viral";1;1;1;1;0,278;0,043;1;1;0,051;1
"violer";1;1;1;1;1;1;1;0,001;0,249;1
"verbier";1;0,285;1;0;1;1;1;1;1;1
"val";0;1;1;1;1;1;1;1;1;1
"vacance";1;0;1;1;1;0,54;1;1;1;1
"universitaire";1;1;0,428;1;0,176;0,388;0,481;1;1;1
"uniquement";1;1;1;1;0;1;1;0,404;1;1
"témoignage";1;1;1;1;1;1;1;0,148;1;0
"trace";1;1;1;0,167;1;0,015;1;0,275;1;1
"tomber";0,095;1;1;0,079;1;1;1;1;1;0,085
"thomas";1;1;1;0,001;0,176;1;1;1;0,415;1
"tenue";0,194;0,463;1;1;1;0,388;1;1;0,415;1
"temporairement";1;1;1;0,001;0,176;0,388;1;1;1;1
"syndicat";1;1;1;1;1;1;0;1;1;1
"symbole";1;1;1;1;1;1;0,481;1;0;1
"suède";0;1;1;1;1;1;0,648;1;1;1
"supporter";0;1;1;0,267;1;1;1;1;1;1
"succéder";0,301;1;1;1;1;1;0,002;1;0,572;1
"studio";1;1;1;1;1;1;1;1;0;1
"structure";1;1;1;1;0,176;1;1;1;0,018;0,176
"stress";1;0,463;1;1;0,001;0,388;1;1;1;1
"stationnement";1;0,628;0,055;1;0,278;1;0,648;1;1;1
"soulever";0,095;0,285;0,259;1;1;1;1;1;1;1
"souffrir";1;1;0,587;1;1;0;1;1;1;1
"sommet";1;1;0,428;0,167;1;1;1;1;0,018;1
"soldat";1;1;0;1;1;1;1;1;1;1
"socialiste";1;0,463;1;1;1;1;0;1;1;1
"sembler";0;1;1;1;0,085;1;1;1;1;1
"secours";1;1;0,428;0,001;0,176;1;1;1;1;1
"seconde";0;1;1;1;1;1;1;1;1;1
"score";0;1;1;1;1;1;1;1;0,249;1
"scandale";1;1;1;1;1;1;1;0;1;1
"saluer";1;0,463;1;1;1;1;0,481;1;0,018;1
"réussir";0,001;1;1;1;1;0,388;1;1;0,415;1
"réel";1;1;1;1;0;1;1;1;1;1
"récolter";1;1;1;1;0,176;1;0,481;1;0,415;0,176
"royaume";1;1;1;1;1;0,043;1;0,017;0,572;1
"routier";1;0,628;0,055;1;1;0,54;1;0,404;1;1
"roi";1;1;1;1;1;1;1;0,001;0,249;1
"risquer";1;0,628;1;0,267;1;1;0,074;1;0,572;1
"richard";1;1;1;1;1;0,54;1;1;0;1
"revoir";1;1;0,587;0,267;0,278;1;0,074;1;1;1
"restauration";1;1;0,004;0,079;1;1;1;1;1;1
"ressource";0,301;1;0,587;1;0,005;0,54;1;1;1;1
"rencontrer";0,095;1;1;1;1;1;1;0,148;1;0,085
"relever";1;0,068;0,055;1;1;1;0,648;1;1;1
"relayer";1;0,628;1;1;0,278;0,001;1;1;1;1
"refus";1;0,628;1;1;1;1;0;1;1;1
"redevance";1;1;0,587;1;1;1;0;1;1;1
"reconnaissance";1;1;1;1;0,085;1;0,006;1;1;1
"recommander";1;0,463;1;1;1;0,388;0,029;1;1;1
"recenser";1;0;1;1;1;1;1;1;1;1
"raconter";1;1;1;1;0,278;1;0,648;1;0,572;0,005
"raclette";0,194;1;1;1;0,176;1;1;0,275;1;0,176
"publicité";1;1;0,587;1;0,278;1;0,074;1;1;0,278
"présidence";1;1;1;1;1;1;0,006;0,148;1;1
"préoccupation";1;1;0,004;1;0,085;1;1;1;1;1
"précis";1;0,068;0,587;0,267;1;0,54;1;1;1;1
"précipitation";1;1;1;0;1;1;1;1;1;1
"printemps";1;0,463;0,428;1;1;1;0,029;1;1;1
"prince";1;1;1;1;1;1;1;0,001;0,249;1
"poupée";1;1;1;1;1;1;1;0;1;1
"poser";0,301;0,628;1;1;1;0,043;0,648;1;1;1
"podium";0;0,463;1;1;1;1;1;1;1;1
"plr";1;1;1;1;1;1;0;1;1;1
"pic";1;0;0,428;1;1;1;1;1;1;1
"photographie";1;1;1;1;1;1;1;1;0;1
"photo";1;1;1;0,267;1;1;0,648;0;1;1
"peuple";1;1;1;1;1;1;0,029;1;0,415;0,176
"perte";1;1;1;1;0;0,54;1;0,404;1;1
"parole";1;1;0,055;1;0,278;0,54;1;1;0,572;1
"parler";1;1;1;1;1;0,002;1;0,148;1;1
"pain";1;1;0,004;1;1;1;1;1;0,249;1
"paiement";1;1;0;1;1;1;1;1;1;1
"opposant";1;1;1;0,167;1;1;1;0,275;0,018;1
"ofs";1;0;1;1;1;1;1;1;1;1
"nécessité";1;1;1;1;0;0,388;1;1;1;1
"nourriture";1;1;0,004;1;0,085;1;1;1;1;1
"mêler";1;1;1;1;1;1;1;1;0;1
"ménage";1;0,025;1;0,167;1;0,388;1;1;1;1
"monter";0,301;0,628;1;1;1;0,54;0,648;1;1;0,278
"mode";1;1;0,259;1;1;0,229;1;1;0,249;1
"mobilité";1;0,628;0,001;1;1;1;1;1;1;0,278
"mexique";0;1;1;1;1;1;1;1;1;1
"marier";1;1;0,587;1;1;0,043;1;1;0,051;1
"malfaiteur";1;1;1;1;1;0,54;1;0;1;1
"majoritairement";1;1;1;1;0,176;0,388;0,481;0,275;1;1
"macron";1;1;1;1;1;1;1;0;1;1
"lutter";1;0,463;0,428;1;1;0,388;0,481;1;1;1
"lumineux";1;0,285;1;1;0,085;1;1;1;1;0,085
"loyer";1;1;0;1;1;1;1;1;1;1
"licenciement";1;1;0,428;1;0,176;1;0,481;0,275;1;1
"lever";0,095;0,285;1;1;1;0,229;1;1;1;1
"lecornu";1;1;1;1;1;1;0,481;0;1;1
"lauréat";1;1;1;1;1;1;0,648;1;0;1
"lara";0;1;1;1;1;1;1;1;1;1
"langue";1;1;1;1;1;0,043;0,648;1;0,051;1
"lac";1;0,463;1;0;1;1;1;1;1;1
"journal";0,301;0,628;1;1;1;0,043;1;0,404;1;1
"intérêt";1;1;1;1;1;0,002;1;0,148;1;1
"insecte";1;1;1;1;1;1;1;1;0;1
"innovation";1;1;1;1;0,176;1;1;0,275;0,415;0,176
"influencer";1;0,463;0,428;1;0,176;0,388;1;1;1;1
"industriel";1;1;0,428;1;1;1;1;1;0,415;0,001
"incroyable";0,007;1;1;0,267;1;1;1;0,404;0,572;1
"immunitaire";1;1;1;1;0;0,043;1;1;1;1
"idéal";1;0,005;1;1;1;1;1;1;0,249;1
"icône";0,301;1;1;1;1;1;1;1;0;1
"hauteur";1;1;1;0,167;1;1;0,029;1;1;0,176
"gérer";1;0,068;1;1;0,005;0,54;1;1;1;1
"gut";0;1;1;1;1;1;1;1;1;1
"genou";0;1;1;1;1;1;1;1;1;1
"fusionner";1;1;0,587;1;1;1;1;1;0;1
"fruit";1;1;0,259;0,079;1;0,229;1;1;1;1
"frais";1;1;0,02;0,167;0,176;1;1;1;1;1
"formel";1;0,025;1;0,167;0,176;1;1;1;1;1
"fonder";1;0,628;0,587;1;1;0,54;1;0,404;0,572;1
"financer";1;1;0,02;1;1;1;0,481;0,275;1;1
"fermeture";1;1;1;1;1;1;1;0,148;0,249;0,085
"faune";1;0,628;1;1;0,278;1;1;1;0,051;0,278
"faciliter";1;1;1;0,079;0,085;1;0,299;1;1;1
"exploitation";1;1;1;1;1;0,229;1;0,001;1;1
"entier";1;1;1;1;1;1;0,481;1;0,415;0,001
"enseignant";1;0,628;1;0,267;1;0,043;0,648;1;1;1
"empêcher";0,095;1;1;1;1;1;0,299;0,148;1;1
"emji_téléphone_portable";1;1;1;1;0,278;0;1;1;1;1
"emji_toque_universitaire";1;0,463;1;1;1;0,015;0,481;1;1;1
"emji_tennis";0;1;1;1;1;1;1;1;1;1
"emji_poing_levé";1;1;1;1;1;1;0,299;0,148;0,249;1
"emji_microscope";1;1;1;1;1;0;1;1;0,572;1
"emji_journal";1;0,628;1;1;0,278;0,54;1;1;0,051;1
"emji_interdiction_de_fumer";1;1;0,587;1;1;0,043;0,648;1;1;0,278
"emji_immeuble_de_bureaux";1;1;0;1;1;1;1;1;1;1
"emji_goutte_d_eau";1;0,628;1;0;1;1;1;1;1;1
"emji_globe_tourné_sur_les_amériques";1;1;1;0,079;1;1;1;0,001;1;1
"emji_feuille";1;0,463;1;1;1;1;1;1;0,018;0,176
"emji_colombe";1;1;1;0,267;1;1;1;0,404;0,001;1
"emji_bougie";1;1;0,587;0,267;0,278;1;1;0,404;1;0,278
"emji_billet_en_euros";1;0,628;1;1;1;1;0,002;1;1;0,278
"efficacité";1;1;1;1;1;0,002;1;1;1;0,085
"détecter";1;1;1;0;1;1;0,648;1;1;1
"dépendant";1;1;0,428;1;0,176;0,388;1;0,275;1;1
"démission";1;1;0,428;1;1;1;0,029;0,275;1;1
"douleur";1;0,628;0,587;1;0,278;0,54;1;1;0,572;1
"distinction";1;1;1;1;1;1;1;1;0;1
"disponible";1;0,463;1;0,167;1;1;0,481;1;1;0,176
"disparition";1;1;0,428;1;1;0,015;1;0,275;1;1
"dirigeant";1;0,285;0,259;1;1;1;1;0,148;1;1
"directement";0,095;1;0,259;1;1;0,229;1;1;1;1
"différent";0,194;1;1;0,167;0,176;1;1;1;1;0,176
"danse";1;1;1;0,167;0,176;1;1;1;0,415;0,176
"dangereux";1;1;1;1;1;0,002;1;0,148;1;1
"création";1;1;0,428;1;0,176;1;1;1;0,415;0,176
"créateur";1;0,628;1;1;0,005;1;1;1;0,051;1
"crucial";1;1;0,587;0,267;0,278;1;0,648;1;1;0,278
"croix";1;1;0,004;0,079;1;1;1;1;1;1
"couvrir";1;1;1;0,079;1;1;0,006;1;1;1
"corps";1;1;0,428;0,167;1;0,015;1;1;1;1
"conséquence";1;0,285;1;1;0,085;0,229;1;1;1;1
"construire";1;1;0;1;1;1;1;1;1;0,278
"consommer";1;1;1;0,267;1;1;1;1;1;0
"conforme";1;1;1;1;1;1;0,299;0,001;1;1
"compétition";0,007;1;1;1;1;1;1;1;0,051;0,278
"comparer";1;0,628;1;1;0,278;1;0,074;0,404;1;1
"commentaire";1;0,025;1;1;1;0,015;1;1;1;1
"collectif";1;0,285;1;1;1;1;0,299;1;0,249;1
"classique";1;1;1;1;1;1;0,299;1;0,249;0,085
"classement";1;0,463;0,428;1;1;0,388;1;1;0,415;1
"ciel";0,001;1;0,428;1;1;1;1;1;0,415;1
"chose";1;1;1;1;0,176;1;0,481;1;0,415;0,176
"championnat";0;1;1;1;1;1;1;1;1;1
"centre_ville";1;1;0,259;1;1;1;1;1;1;0
"centrale";1;1;0,587;1;1;0,54;1;1;0,051;0,278
"centimètre";1;1;1;0;1;1;1;1;1;1
"casque";1;0;1;1;1;1;1;1;1;0,278
"cardiaque";1;1;0,428;1;0,176;0,015;1;1;1;1
"capturer";1;1;1;0,004;1;1;1;1;0,051;0,278
"capacité";1;1;1;0;1;1;1;1;1;1
"cap";0,001;1;1;1;1;1;0,481;1;0,415;1
"cabinet";1;0,285;1;1;0,085;0,229;1;1;1;1
"bébé";1;1;1;1;0;1;1;1;1;1
"bureau";1;0,068;0,055;1;1;1;1;0,404;1;1
"brigitte";1;1;1;1;1;1;1;0,005;0,018;1
"boîte";1;1;0,587;1;1;1;1;1;1;0
"bonheur";1;1;1;1;0,001;1;0,029;1;1;1
"black";1;0,025;0,428;1;1;1;1;1;0,415;1
"bijoux";1;1;1;1;1;1;1;0;1;1
"behrami";0;1;1;1;1;1;1;1;1;1
"banque";1;0,285;0,259;1;1;1;1;1;0,249;1
"avis";1;1;1;0,267;0,278;0,54;0,648;1;1;0,278
"avion";1;0,628;0,055;1;0,278;0,54;1;1;1;1
"aventure";0,095;1;1;0,079;1;1;1;1;0,249;1
"australie";1;1;1;0,079;1;1;1;0,148;1;0,085
"auprès_de";1;1;1;1;1;0;1;0,275;1;1
"article";1;0,463;0,02;1;1;0,388;1;1;1;1
"après_des";1;0,285;1;1;1;0,229;0,299;1;1;1
"août";1;0,463;0,428;1;1;1;1;0,005;1;1
"amour";1;1;1;1;1;1;1;1;0;0,176
"amazonie";1;1;1;1;1;1;1;0;1;1
"alpin";0,194;1;1;0,167;1;1;1;1;0,415;0,176
"alimenter";1;1;1;1;0,278;0,001;1;1;1;0,278
"administration";1;1;0,055;1;1;0,54;0,648;0,404;1;1
"achever";1;1;1;0;1;1;1;1;0,572;1
"accueil";1;1;0,587;0,267;1;1;0,074;1;1;0,278
"accru";1;0,068;0,587;1;1;0,043;1;1;1;1
"accorder";0,301;1;1;1;1;0,54;0,074;1;1;0,278
"abri";1;1;0,02;0,001;1;1;1;1;1;1
"éducation";1;1;1;1;0,085;0,229;0,299;1;1;1
"écarter";1;1;1;0,079;0,085;1;1;1;0,249;1
"vulnérable";1;0,285;0,259;1;1;0,229;1;1;1;1
"voisin";1;1;1;0;1;0,229;1;1;1;1
"virtuel";0,095;1;1;1;1;1;1;1;1;0
"valaisanne";0,095;0,285;0,259;1;1;1;1;1;1;1
"tournoi";0;1;1;1;1;1;1;1;1;1
"touchant";1;1;1;1;0,001;0,388;1;1;0,415;1
"tirer";0,194;0,463;0,428;0,167;1;1;1;1;1;1
"taylor";1;1;1;1;1;1;1;1;0;1
"taille";1;0,285;0,259;1;1;0,229;1;1;1;1
"symbolique";1;1;0,259;1;1;1;0,299;1;0,249;1
"suédois";1;1;1;0,079;1;1;1;1;0,003;1
"surprise";0,095;0,285;1;1;1;1;1;1;1;0,085
"suicide";1;1;0,259;1;1;0,229;1;0,148;1;1
"succession";1;1;0,259;1;1;1;0,006;1;1;1
"steam";1;0,285;1;0,079;1;1;1;1;1;0,085
"stade";0;1;1;1;1;1;1;1;0,249;1
"srf";1;1;1;1;1;0,388;1;1;0,415;0,001
"spécimen";1;0,005;1;1;1;1;1;1;0,249;1
"spécialiste";1;1;1;1;1;0,229;1;1;0,003;1
"sol";0,095;0,285;1;1;1;0,229;1;1;1;1
"soigner";1;1;0,259;1;0,085;0,229;1;1;1;1
"signe";0,194;1;1;1;1;1;0,029;0,275;1;1
"signature";1;1;1;1;1;1;0;1;1;0,176
"shein";1;1;1;1;1;1;1;0;1;1
"servir";0,194;1;1;0,167;1;1;0,481;1;1;0,176
"sensibiliser";1;1;0,259;1;1;1;0,299;1;0,249;1
"sein";1;0,285;0,259;0,079;1;1;1;1;1;1
"sauce";1;1;1;1;1;0,229;1;1;1;0
"résidence";1;1;1;1;1;1;1;0,001;0,249;1
"rémunération";1;0,285;1;1;1;1;0,006;1;1;1
"régaler";0;1;1;1;1;1;1;1;1;1
"récompenser";1;1;1;1;1;1;1;1;0;1
"réaffirmer";1;1;1;0,079;1;1;1;0,148;0,249;1
"rythme";1;1;1;0,167;1;1;1;1;0,415;0,001
"rouvrir";1;1;1;0,167;1;1;1;1;0,415;0,001
"romandes";0,194;1;1;1;1;0,015;0,481;1;1;1
"roman";1;1;1;0,167;1;1;1;1;0,018;0,176
"robert";1;1;1;1;0,085;0,229;1;1;0,249;1
"rive";1;1;1;1;1;1;1;1;1;0
"riponne";1;0,285;1;1;1;1;1;1;1;0
"richesse";1;1;1;1;1;0;1;1;1;1
"retrait";1;1;1;0,079;0,085;0,229;1;1;1;1
"retourner";1;0,285;1;1;1;0,229;1;1;0,249;1
"ressentir";1;1;1;0,001;1;0,388;1;1;0,415;1
"responsabilité";1;0,463;1;1;0,001;0,388;1;1;1;1
"reprise";0,095;1;1;1;1;1;1;1;1;0
"reposer";1;1;1;1;1;0,229;0,299;1;0,249;1
"reporter";1;1;1;1;0,085;1;0,299;1;0,249;1
"repas";1;1;1;1;1;0,015;0,481;1;1;0,176
"remettre";1;1;1;1;0,085;0,229;1;1;0,249;1
"rejeté";1;0,463;1;1;1;1;0;1;1;1
"recueillir";1;0;1;1;1;1;1;1;0,415;1
"recette";1;0,285;0,259;1;1;1;1;0,148;1;1
"qualité";1;0,463;1;1;1;0,388;0,481;0,275;1;1
"qualification";0;1;1;1;1;1;1;1;1;1
"préjudice";1;0,285;0,259;1;1;1;1;0,148;1;1
"préciser";1;1;0,004;1;1;1;0,299;1;1;1
"précaire";1;1;0,428;1;0,176;0,015;1;1;1;1
"proximité";1;0,463;1;1;1;0,388;1;0,275;0,415;1
"provenance";1;0,285;1;0,079;1;1;0,299;1;1;1
"prouver";0,095;1;0,259;1;0,085;1;1;1;1;1
"propre";1;1;1;0,167;1;1;0,481;0,275;0,415;1
"proportion";1;0;1;1;1;1;1;0,275;1;1
"promesse";1;1;0,259;1;1;0,229;0,299;1;1;1
"prime";1;0,005;1;1;1;0,229;1;1;1;1
"presse";1;0,285;1;1;1;1;0,299;1;0,249;1
"pratiquant";1;0;1;1;1;1;1;1;1;1
"postulat";1;1;1;1;1;1;0;1;1;1
"port";1;0,025;1;1;1;0,388;1;1;1;0,176
"poids";0,194;1;1;1;0,176;0,388;1;0,275;1;1
"personnage";1;1;1;0,167;1;1;1;1;0;1
"perdre";1;0,285;1;1;1;1;1;0,001;1;1
"peau";1;1;0,428;1;1;0,388;1;1;0,415;0,176
"payer";1;1;0,004;1;1;1;0,299;1;1;1
"paul";1;1;1;1;1;1;1;1;0;1
"particulier";1;1;1;1;0,085;0,229;1;1;1;0,085
"participation";0,194;1;1;1;1;1;0,481;0,275;0,415;1
"partenaire";1;1;1;1;1;0,229;0,299;0,148;1;1
"papier";1;0,025;1;1;0,176;1;1;1;1;0,176
"pape";1;1;1;1;1;0,015;0,481;1;0,415;1
