"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"liaison";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"lausannoise";1;0,026;0,026;1;1;1;1;1;1;1;1;0,047;1;0,031;1;1;1;1;1;1;1;1
"kilo";1;1;1;0,101;1;1;1;1;0,279;0,059;1;1;1;0,11;1;0,101;1;1;1;1;0,279;1
"justifier";1;1;0,096;1;1;1;1;1;1;0;1;0,148;1;1;1;1;1;1;1;0,215;1;0,205
"jury";1;1;0,026;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,019;1;1;1
"joux";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,079;1;1;1
"joli";1;1;1;1;1;0,031;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"japon";1;1;1;1;1;1;1;1;1;1;0,104;0;1;0,066;1;0,059;1;1;1;1;1;1
"inventer";1;1;1;1;1;1;0,247;1;1;1;1;1;0,284;0,11;1;1;1;0,001;1;1;0,279;1
"interpeller";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"intensifier";1;1;1;1;1;1;1;1;1;0,059;0,001;1;1;1;1;1;0;1;1;1;1;1
"institution";1;1;0,056;1;1;1;1;1;1;1;1;0,093;0,198;1;0;1;1;1;1;1;1;1
"institut";1;1;1;1;1;1;1;1;1;1;1;1;1;0,066;1;1;1;1;1;0,143;0,194;0
"installation";1;1;0,056;1;1;1;1;1;1;1;1;1;1;0;1;1;0,093;1;1;1;1;1
"inondation";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,079;0,114;1
"infraction";1;1;1;1;1;1;1;1;1;1;1;0,001;1;1;1;1;1;1;1;0;1;0,205
"influencer";1;1;1;1;1;1;0,168;1;1;1;1;1;0,198;1;1;1;1;1;1;1;0;1
"indépendant";1;1;1;1;1;1;1;1;1;1;1;0;1;0,11;1;1;0,148;1;1;1;1;1
"indépendance";1;1;1;1;1;1;0,168;1;0,194;1;1;0,093;1;1;1;1;1;0,104;1;0,143;1;1
"indispensable";1;1;1;1;1;0,11;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,205
"honorer";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1
"hommage";1;1;1;1;1;1;1;0,042;1;1;1;1;1;1;0;1;1;1;1;1;0,194;0,135
"heureusement";1;1;1;1;1;0,066;0,001;1;1;1;1;1;0,198;1;1;1;1;1;0,045;1;1;1
"henriette";1;1;1;1;0,047;0,009;1;1;1;1;1;1;1;1;1;0,008;1;1;1;1;1;1
"habituer";1;1;1;1;1;1;1;0,004;1;1;1;1;1;1;1;1;1;0,019;1;1;1;0,028
"habitude";1;1;1;1;1;0,066;1;1;1;1;1;1;0,198;1;1;1;1;1;1;0,001;1;0,135
"générer";1;1;1;1;1;1;1;1;1;1;1;1;1;0,066;0,097;1;1;1;1;1;0;1
"glacier";1;0,056;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"gens";1;1;1;1;1;0,11;1;1;0,279;1;1;1;1;1;1;1;0,148;1;0,079;0,215;0,279;1
"genou";0;1;1;0,101;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,215;1;1
"galerie";1;1;1;0,027;1;1;1;1;1;1;1;1;1;0,031;0,049;1;1;1;1;0,079;1;1
"fsr";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"fruit";1;1;0,026;1;1;1;1;1;1;1;1;0,047;1;1;1;1;1;0,054;1;0,079;1;1
"frontalier";1;1;0,026;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,114;1
"frisson";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"fournir";1;1;1;1;1;1;1;1;1;1;1;1;1;0,066;1;0,059;0;1;1;1;0,194;1
"fondateur";1;1;1;1;1;1;1;1;0,049;0,003;1;1;1;1;1;1;1;0,019;1;1;1;1
"fidèle";1;1;0,056;1;0,189;0,066;1;0,042;1;1;1;1;1;1;1;1;1;0,104;1;1;1;1
"façon";1;1;1;1;1;1;0;1;1;1;1;1;0,284;1;1;1;1;1;1;1;0,279;1
"favoriser";1;1;1;1;1;1;1;0,042;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"fasciner";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,049;0,027;1;1;0;1;1;1
"familial";1;1;1;1;0,274;0,11;1;1;0,279;1;1;1;1;1;1;1;1;0,001;1;0,215;1;1
"facteur";1;1;0;1;1;1;0,247;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"faciliter";1;1;0,056;1;1;0,066;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,194;1
"facile";1;1;1;1;1;0;0,039;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"fabriquer";1;0,056;1;1;1;1;0,168;1;1;1;1;1;1;1;0,097;1;1;0,104;1;1;0,194;1
"express";1;1;0,007;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
"explosif";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,215;1;1
"exiger";1;1;1;1;0,111;1;0,096;1;1;1;0,054;1;1;1;1;1;1;1;1;1;1;0,074
"ex";1;0,007;1;1;1;1;1;1;1;1;1;0,016;1;1;1;1;1;1;1;0,031;1;1
"entretenir";1;1;1;0,027;1;1;0,096;1;1;1;1;1;1;1;1;1;1;1;0,019;1;1;0,074
"entièrement";1;1;1;1;1;1;0,168;0,042;1;1;1;1;1;0,066;0,097;1;1;1;1;1;0,194;1
"entamer";0,063;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,148;1;1;1;0,279;1
"engin";1;1;1;1;1;0,11;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"emji_vague";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,101;1;1;1;1;0,279;1
"emji_tennis";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,101;1;1;0,079;1;1;1
"emji_spectacle_vivant";1;1;1;1;1;1;1;1;1;1;1;1;1;0,11;0,001;1;1;1;1;1;0;1
"emji_haut_parleur";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1
"emji_drapeau_union_européenne";1;1;0,056;1;1;1;1;1;1;0,032;0,104;1;1;1;1;1;1;1;1;1;0,194;0,135
"emji_drapeau_australie";1;1;1;1;1;1;1;1;1;1;1;1;1;0,11;1;0;0,148;1;1;1;0,005;1
"effectuer";1;1;0,026;1;1;1;1;1;1;0;1;1;1;1;1;0,027;1;1;1;1;1;1
"détenu";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,097;0,059;0;1;1;1;0,194;1
"détecter";1;1;0,096;1;1;1;1;1;1;1;1;1;1;0,11;1;1;1;1;1;1;0;0,205
"décerner";1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1
"durée";1;1;0,056;1;1;1;1;1;1;1;0,104;0,093;1;1;1;1;1;1;1;1;0,002;1
"draguer";1;1;1;0,027;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"douleur";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,049;1;0;1;1;1;0,114;1
"dormir";1;1;1;0;1;1;0,247;1;1;1;1;1;1;1;0,153;1;1;1;1;1;1;1
"distinction";1;1;1;1;1;1;1;1;1;1;0,163;1;1;1;0;1;1;1;1;1;1;1
"dispositif";1;1;0,056;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1
"disponible";0,003;1;1;1;1;1;1;1;1;1;1;1;1;1;0,017;1;1;1;1;0,031;1;1
"diminution";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,031;1;0
"devancer";0,034;1;1;1;1;1;1;1;1;1;1;0;1;1;0,097;1;1;1;1;1;1;1
"dessiner";1;1;1;1;1;1;0,247;1;0,279;1;0,163;1;1;1;1;1;1;1;0,079;1;0,279;0,205
"dater";1;1;0,096;1;1;0,11;1;1;1;1;0,163;1;1;0,11;1;0,101;1;1;1;1;1;0,205
"création";1;1;1;1;1;1;1;0,042;1;1;0,104;1;0,198;1;1;1;1;1;1;1;0,002;1
"créateur";1;1;0,096;1;1;1;1;1;1;0,059;1;1;1;1;1;1;1;0,163;1;1;0;1
"covid";1;1;0,056;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,143;0,002;0,135
"court";1;1;1;0,059;1;1;1;1;1;0,032;1;1;1;1;0;1;0,093;1;1;1;1;1
"cop30";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,143;1;1
"convaincre";1;1;1;1;0,001;1;1;0,042;1;1;0,104;0,093;1;1;1;1;1;1;1;1;1;1
"contexte";1;1;0,096;1;1;1;1;1;1;1;0,001;0,001;1;1;1;1;1;1;1;1;0,279;1
"consultation";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,079;0,114;0
"construire";1;1;0;1;1;1;1;0,042;1;1;1;1;1;1;1;1;1;1;1;1;0,194;0,135
"constater";1;1;1;1;1;1;1;1;1;1;1;0,001;1;1;1;1;1;1;1;0;1;1
"conquérir";1;1;1;1;1;1;0,247;0;0,279;1;1;1;0,284;1;1;1;1;1;1;1;1;1
"congé";1;1;0,096;1;1;1;0,247;1;0,279;1;1;1;1;1;1;1;1;0,001;1;0,215;1;1
"compagnon";1;1;1;1;0,047;1;1;1;1;1;1;1;1;1;1;1;0,016;0,019;1;1;1;1
"combat";1;1;1;1;1;1;1;1;1;1;1;0,148;0,284;1;0,153;1;0,148;0,163;1;0,215;1;1
"cliché";1;1;1;0,101;1;1;0,247;0,075;1;1;1;0,148;1;0,11;1;1;1;1;1;1;1;0,205
"classement";1;1;1;1;1;1;1;0,004;1;1;1;1;1;1;0,017;1;1;1;0,005;1;1;1
"château";1;1;0,026;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,019;1;1;1
"chuv";1;0,096;1;1;1;1;0,247;1;1;1;1;1;1;0,11;1;0,101;1;1;1;1;0,005;1
"casque";0,014;1;0,026;1;1;1;1;0,018;1;1;1;1;1;1;1;1;1;0,054;1;1;1;1
"capturer";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,097;1;1;1;1;1;1;1
"canne";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,045;1;1;1
"camp";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,074
"bénéficier";1;1;0;1;1;1;1;1;1;1;1;0,148;1;1;1;0,101;1;1;1;1;0,005;1
"bouteille";1;1;1;1;0;1;1;1;1;1;0,104;1;1;1;1;1;1;1;1;1;1;1
"bonnet";1;1;1;0,101;1;1;1;1;0,279;1;1;1;0;1;1;1;1;1;1;1;1;1
"boire";1;0,026;1;1;0,111;1;1;0,018;1;1;1;1;1;1;1;1;1;1;0,019;1;1;1
"bleu";1;1;1;1;1;1;1;0;1;0,003;1;1;1;1;1;1;1;1;1;1;1;1
"bienvenue";1;1;0,096;1;1;1;1;1;0;1;1;1;0,284;1;1;1;1;1;0,079;1;1;1
"baser";1;1;1;1;1;1;1;1;1;1;0,054;1;1;1;1;0,027;1;1;1;1;0;1
"avancé";1;1;1;1;1;1;1;1;1;0,032;1;1;1;0;1;1;1;1;1;1;0,194;1
"autriche";0;1;0,096;1;1;1;1;1;1;1;1;1;1;1;0,153;1;1;1;1;1;0,279;1
"auteur";1;1;1;1;1;1;1;1;1;1;0,001;0,148;1;1;0,153;1;1;1;1;0,215;0,279;1
"australien";1;1;1;1;1;1;1;1;0,279;1;1;0,148;1;1;1;0;1;1;1;1;0,279;1
"attirer";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,148;0,163;1;1;1;1
"attacher";1;1;1;1;1;1;1;1;1;0,059;1;1;1;1;1;0,101;1;0,001;1;0,215;1;0,205
"astuce";1;0,056;1;1;0,189;1;1;1;0,002;1;1;1;1;1;1;1;1;1;1;0,143;1;1
"architecte";1;1;1;1;1;1;1;1;1;1;0,054;1;0,117;0,031;1;1;1;1;0,019;1;1;1
"approuver";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,047;1;1;1;1;0
"annuler";1;1;1;1;1;1;1;1;1;1;0;0,093;1;1;0,097;1;1;1;1;1;1;1
"andré";1;1;1;1;1;1;1;1;0,279;1;1;0,148;1;1;1;1;1;0;0,079;1;1;1
"andrew";1;1;1;1;1;1;1;1;1;1;0;1;1;0,009;1;1;1;1;1;1;1;1
"amélioration";1;1;0,007;1;1;1;1;1;1;1;1;1;1;1;1;1;0,016;1;1;1;0,049;1
"alpin";1;1;1;1;1;1;1;0;1;1;1;0,148;0,284;1;0,153;1;1;1;1;0,215;1;1
"allemagne";1;1;1;1;1;1;1;1;1;0,032;1;1;1;0,066;0;1;1;1;1;0,143;1;1
"alimenter";1;1;0,007;1;1;1;1;1;1;1;1;1;0,05;1;1;1;1;1;1;1;0,049;1
"alexandre";1;1;0,007;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"alain";1;0,096;1;1;1;0,11;1;0,075;1;1;1;1;1;1;1;1;1;0,001;1;0,215;1;1
"agression";1;1;1;1;1;1;1;1;1;1;0,019;1;1;1;1;0;1;1;1;1;1;1
"afp";1;1;1;1;1;1;1;1;1;1;0,104;0,093;1;1;1;1;0;1;1;1;0,194;1
"affrontement";1;1;1;1;1;1;1;1;1;1;1;0,148;1;1;0,153;0;0,001;1;1;1;1;1
"accessoire";0,034;0,056;1;1;0,189;1;1;0,042;1;1;1;1;0,198;1;1;1;1;1;1;1;1;1
"abandonner";1;0,096;1;1;0,274;1;1;1;1;1;0,163;1;1;1;1;1;1;1;0,079;0,002;1;1
"évacuer";1;1;1;1;1;1;1;0,018;1;1;1;0,047;1;1;1;0,027;1;1;1;0,079;1;1
"équilibre";1;1;1;1;1;0,031;1;1;1;1;1;1;0,117;1;1;1;1;1;1;1;0,114;0,074
"émotionnel";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"élément";1;1;0;1;1;1;1;1;1;1;1;1;0,117;1;1;1;1;1;1;1;0,114;1
"élu";1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0,135
"élite";1;1;1;1;1;1;1;1;0;1;0,054;1;1;1;1;1;1;1;1;1;1;1
"église";1;1;0,007;1;1;1;1;1;1;1;1;0,016;1;0,009;1;1;1;1;1;1;1;1
"écraser";1;1;1;1;0,189;1;1;1;0,194;1;1;1;1;1;1;0,059;1;1;1;0,143;0,194;1
"zelensky";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,027;0,047;1;1;1;1;1
"you";1;1;1;1;0,111;1;1;0,018;0,114;1;1;1;1;1;1;0,027;1;1;1;1;1;1
"walkman";1;1;1;1;1;1;0,039;1;1;1;1;1;0,05;1;1;1;1;1;0,005;1;1;1
"voyager";1;1;0,026;1;0,111;1;1;1;1;1;0,054;1;1;1;1;1;0,047;1;1;1;1;1
"volontaire";1;1;1;1;1;1;0,096;1;1;1;1;1;0,117;1;1;1;0,047;1;1;1;1;0,074
"virus";1;1;1;1;1;1;0,096;1;1;0,013;1;1;1;1;1;1;1;1;1;0,079;1;0,074
"viral";1;0,056;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,002;1
"violer";1;1;1;1;1;1;1;1;1;1;0,054;1;1;1;0,049;1;0;1;1;1;1;1
"varier";1;0,056;1;1;1;1;1;1;1;0,032;1;1;1;0,066;1;1;1;1;1;1;1;0
"usage";1;0,056;1;1;1;1;1;1;1;1;1;0,093;1;1;1;0,059;1;1;1;0,143;1;0,135
"universel";1;1;1;1;0,111;1;1;1;1;0,013;1;0,047;1;1;1;1;1;1;1;1;1;0,074
"uniquement";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,079;0;1
"témoin";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,027;1;1;0,019;0,079;0,114;1
"tragique";1;1;1;1;1;1;1;1;1;1;0,104;1;1;1;1;0;0,093;1;0,045;1;1;1
"tonne";1;1;1;1;1;1;0,096;1;1;1;0,054;1;1;0,031;1;1;1;1;1;0,079;1;1
"tir";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,027;0,047;1;1;1;1;1
"temporairement";1;1;0,007;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"techno";1;1;1;1;1;0,066;1;0,042;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"tabou";1;1;1;1;1;1;1;1;1;1;1;1;0,117;1;1;1;1;0,054;1;0;1;1
"sévère";1;1;1;0,027;1;1;1;0,018;1;0,013;1;1;1;1;1;1;1;1;1;0,079;1;1
"syrien";1;1;0,056;1;1;1;1;1;1;1;0,104;1;1;1;1;0,059;0,093;1;1;1;0,194;1
"syndicat";1;1;1;1;1;1;1;1;1;0,032;1;0;1;1;1;1;1;1;1;1;1;0
"suède";0;1;1;1;1;1;1;1;0,114;1;1;1;1;1;1;1;1;1;1;1;1;0,074
"survivre";1;0,056;0,056;1;1;1;0,168;1;1;1;1;1;1;1;1;1;1;1;1;0,143;0,194;1
"surpasser";1;1;1;1;1;1;1;1;0,194;1;1;1;1;0;0,097;1;1;1;1;1;0,194;1
"surf";1;1;1;1;0,047;1;1;1;1;1;1;1;0,05;1;1;1;1;1;1;1;1;0,028
"suffire";1;1;1;1;1;1;1;1;0,114;0,013;1;1;0,117;1;0,049;1;1;1;1;1;1;1
"succéder";0,034;1;0,056;1;1;1;1;1;1;1;1;0;1;1;0,097;1;1;1;1;1;1;1
"submerger";1;0;1;1;1;1;1;1;1;0,032;1;1;1;0,066;1;1;1;1;1;1;1;1
"structure";1;1;1;1;1;1;1;1;1;0,032;1;1;1;0;1;1;1;1;1;1;0,194;1
"stresser";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"stationnement";1;1;0,026;1;1;1;1;1;1;1;1;1;1;1;1;1;0,047;1;1;1;1;0
"srf";1;1;1;1;1;1;1;1;1;0,013;0,054;1;0,117;1;1;1;1;1;1;0,079;1;1
"souffle";1;1;1;1;1;0,031;1;1;1;1;1;1;0,117;1;1;1;1;0,054;0,019;1;1;1
"sida";1;1;1;0,027;1;1;0,096;1;1;1;1;1;1;1;1;1;1;1;0,019;1;1;0,074
"semer";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,016;1;1;1;1;1
"seigneur";1;0,026;1;0,027;0,111;1;1;0,018;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"score";0,034;1;0,056;1;1;1;1;1;0,194;1;1;0,093;1;1;1;1;1;1;1;1;0,194;1
"scandale";1;1;1;1;1;1;1;1;1;1;0;0,047;1;1;1;1;1;1;1;1;1;0,074
"sauter";1;1;1;1;0,047;1;0,039;1;1;1;1;1;1;1;1;1;1;1;1;1;0,049;1
"saut";1;0,026;1;1;1;1;1;0,018;0,114;1;1;1;1;1;1;1;1;1;0,019;1;1;1
"sauce";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,016;1;1;1;1;1
"résident";1;1;1;1;1;1;0,168;0,042;1;1;1;1;1;0,066;1;1;1;1;0,045;1;1;0,135
"réel";1;1;0,056;1;1;1;1;1;1;1;0,104;0,093;1;1;1;1;1;1;1;1;0,002;1
"récupération";1;1;1;1;1;0,031;1;1;1;0;1;1;1;0,031;1;1;1;1;1;1;1;1
"réception";1;0,007;0,007;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,049;1
"roman";1;1;0,026;1;1;1;0;1;1;1;1;1;1;1;0,049;1;1;1;1;1;1;1
"rival";1;1;1;1;1;1;1;1;1;1;0,054;0,047;1;1;1;0,027;0,047;1;1;1;1;1
"riponne";1;1;0,026;0,027;1;0,031;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,114;1
"richard";1;1;1;1;0,189;1;1;1;1;1;1;1;1;0,066;0,097;1;1;1;1;1;0,194;0,135
"retrait";1;1;1;1;1;1;1;1;1;1;0,104;0,093;1;1;1;1;0;1;1;0,143;1;1
"restauration";1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"ressource";1;1;1;1;1;1;1;1;0,194;0;1;1;1;1;1;1;1;1;1;1;0,002;1
"ressentir";0,034;1;0,056;1;1;1;1;1;1;1;1;1;1;1;0,097;1;1;0,104;1;1;0,194;1
"ressembler";1;1;1;1;0,047;1;0,039;1;1;1;1;1;1;1;1;1;1;1;1;0,031;1;1
"reporter";1;1;1;1;1;1;0,096;1;1;1;1;1;1;1;1;0,027;0;1;1;1;1;1
"remplir";1;1;0,026;1;0,111;1;1;1;0,114;1;1;0,047;1;1;1;1;1;1;1;1;1;1
"relayer";1;1;0,056;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,143;0;1
"regarder";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,104;0;1;0,194;1
"refus";1;1;0,056;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"recenser";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,047;1;1;0;1;0,074
"pénurie";1;1;1;1;1;1;1;1;1;1;1;0,093;1;1;1;1;0,093;0,104;1;0,143;0,194;1
"publicité";1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,097;1;1;1;1;1;0,002;0
"prévenir";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,016;0,019;1;0,031;1;1
"présidence";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"préparation";1;1;1;1;1;1;1;1;1;1;1;1;0,05;1;1;1;1;0,019;1;0,031;1;1
"préciser";1;1;1;1;1;1;1;1;0,049;1;1;1;1;1;1;1;1;1;1;1;1;0
"précipitation";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"principe";1;1;1;1;0,047;1;1;1;1;0,003;1;1;1;1;1;1;1;1;1;1;1;0,028
"pratiquer";1;1;1;0,059;1;1;1;1;1;0,032;1;1;0,002;1;1;1;1;1;1;0,143;1;1
"podium";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"plr";1;1;1;1;1;1;1;1;1;1;0,054;0;1;1;1;1;1;1;1;1;1;0,074
"perturbation";1;1;0,007;1;1;1;1;1;1;1;1;1;1;0,009;1;1;1;1;1;1;0,049;1
"perte";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"participation";0,014;1;1;1;1;1;1;1;0;1;1;0,047;1;1;1;1;1;1;1;1;1;1
"parfaire";1;1;1;1;1;0,066;0,001;0,042;1;1;1;1;0,198;1;1;1;1;1;1;1;1;1
"parc";1;1;1;1;0,047;1;1;0,004;1;1;1;1;1;0,009;1;1;1;1;1;1;1;1
"paradis";1;1;1;1;1;1;0,039;0,004;1;1;1;1;1;1;1;1;1;1;1;1;0,049;1
"pape";1;1;0,007;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,019;1;1;0,049;1
"papa";1;1;1;1;1;1;1;0,042;1;1;1;1;0,198;1;1;1;1;0;1;1;1;1
"paiement";1;1;0,007;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"ouvert";1;1;0,056;0,059;1;1;1;0,042;1;1;1;1;1;1;1;1;1;1;0,045;1;1;0,135
"oreille";1;1;1;1;0,111;1;0,096;1;1;1;1;1;1;1;1;1;1;1;0,019;1;0,114;1
"ordinaire";1;1;1;1;0,189;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,135
"opposant";1;1;1;1;1;1;1;1;1;1;0,019;0,016;1;1;1;0,008;1;1;1;1;1;1
"ong";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1
"ofs";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"mêler";1;1;1;1;1;1;0,096;1;1;1;1;1;1;1;0;1;1;1;1;1;0,114;1
"métro";1;1;0,056;1;1;1;1;0,042;0,194;0,032;1;1;1;1;1;1;1;1;1;1;0,194;1
"mélange";1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"mâle";1;1;1;1;1;1;0,168;1;1;0,032;1;1;1;1;1;1;1;1;1;0,001;0,194;1
"musk";1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"music";1;1;1;1;1;1;1;1;1;1;1;1;0;1;0,097;1;1;1;1;1;1;1
"moto";1;1;1;1;1;1;1;1;0,194;1;1;1;0,002;1;1;0;1;1;1;1;1;1
"motiver";1;1;1;1;1;1;1;1;1;1;0,054;0,047;1;0,031;1;1;1;1;1;1;0,114;1
"mortel";1;1;1;1;1;1;1;1;1;1;1;0,047;1;1;1;0,027;1;1;1;0,079;1;0,074
"mordre";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
"morat";1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,031;1;1
"montana";1;1;1;1;0,189;1;1;1;0,002;1;1;1;1;0;1;1;1;1;1;1;1;1
"mont";1;1;1;1;1;1;1;1;1;0,013;1;1;0,117;0,031;0,049;1;1;1;1;1;1;1
"moderne";1;0,056;0,056;1;0,189;1;0,168;0,042;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"mobilité";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,074
"migros";1;1;0,026;1;0,111;1;1;1;1;1;1;1;1;1;1;0,027;1;1;1;1;1;0,074
"micro_trottoir";1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"mexique";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"matériau";1;1;1;1;1;0,009;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"majoritairement";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,027;1;1;1;0;0,114;1
"maire";1;1;1;1;1;1;1;1;1;1;0;0,093;1;0,066;1;1;1;1;1;1;1;1
"machine";1;1;1;1;1;1;1;1;1;1;1;1;0,117;1;1;0,027;1;1;1;1;0;1
"législatif";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,143;1;1
"luxe";1;1;1;1;1;1;1;1;1;1;1;0,047;0;1;1;1;1;1;1;1;0,114;1
"luc";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,054;1;1;1;1
"loyer";1;1;0,026;1;1;1;1;1;1;0,013;1;1;1;1;1;1;1;1;1;1;1;0
"lionel";1;1;1;1;1;1;1;1;1;1;1;0;1;0,009;1;1;1;1;1;1;1;1
"licenciement";1;1;1;1;1;1;1;1;1;1;0;0,093;1;1;1;1;1;1;1;0,143;1;0,135
"leysin";1;1;0,056;1;0,189;1;1;1;0,194;1;1;1;0,198;0,066;1;1;1;1;1;1;1;1
"lecornu";1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"lavaux";1;1;1;1;1;0;1;1;0,002;1;1;1;1;1;1;1;1;0,104;1;1;1;1
"lauréat";1;1;1;1;1;1;1;0,042;1;1;0;0,093;1;1;0,097;1;1;1;1;1;1;1
"lara";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
