"";"";"";"";"territoire";""
"684";"obligation";"-1.28152334961285";"0.192645187457398";"0.855416870729261";"1055"
"685";"job";"-0.21961455604041";"-0.144652398234965";"0.855416870729261";"1056"
"686";"contrairement";"-0.929871156272286";"-0.287492104428218";"0.855416870729261";"1057"
"687";"laisser";"0.692654939531102";"-0.47848352605526";"0.855209076704214";"1058"
"688";"gagner";"0.640434933994153";"-0.820642509180921";"0.855083374145852";"1059"
"689";"prochain";"-0.577044961327205";"-0.687969327195098";"0.854518995312391";"1060"
"690";"produire";"-0.00868330056008758";"-0.681573247100491";"0.854372769887358";"1061"
"691";"week_end";"-0.0373981563091963";"-1.58124122007472";"0.854003358287274";"1062"
"692";"élevage";"-0.0627287677957435";"-0.390923383146443";"0.853808391053896";"1063"
"693";"champignon";"0.0752110844474388";"-0.745793564791628";"0.853808391053896";"1064"
"694";"spécimen";"-0.599129950977437";"-0.909042544251905";"0.853808391053896";"1065"
"695";"poisson";"-1.26330152442893";"0.681295756800989";"0.853808391053896";"1066"
"696";"légume";"-0.0800549753658605";"-0.871688835029227";"0.853808391053896";"1067"
"697";"hygiène";"-0.758261491193589";"-0.633173832845797";"0.853808391053896";"1068"
"698";"emji_coeur_brisé";"-0.758261491193589";"-0.633173832845797";"0.853808391053896";"1069"
"699";"stable";"-0.642742309590395";"-0.669821145283776";"0.853808391053896";"1070"
"700";"propagation";"-0.758261491193589";"-0.633173832845797";"0.853808391053896";"1071"
"701";"osav";"-0.758261491193589";"-0.633173832845797";"0.853808391053896";"1072"
"702";"château";"1.08491148813897";"0.152886106057301";"0.85357494344551";"1074"
"703";"jane";"0.990797603941427";"-0.513649487422017";"0.85357494344551";"1075"
"704";"horizon";"0.303337287001681";"-0.241246185160718";"0.85357494344551";"1076"
"705";"delémont";"-0.905634182868057";"-0.213736103056972";"0.85357494344551";"1077"
"706";"lune";"0.700481256229837";"-1.30360664092681";"0.85357494344551";"1078"
"707";"valeur";"-0.84388630548098";"-0.599083611382867";"0.85357494344551";"1079"
"708";"aquatique";"0.459858668914989";"-1.68696090696082";"0.85357494344551";"1081"
"709";"légèrement";"-0.512202242452346";"-1.09668227170801";"0.85357494344551";"1083"
"710";"emji_livres";"-1.24073073749967";"0.216184501178417";"0.853426152662142";"1084"
"711";"circuler";"-1.10636315423286";"0.664877234483289";"0.852879731337018";"1086"
"712";"tunnel";"0.542449201642552";"-0.942833012950319";"0.852879731337018";"1087"
"713";"préoccupation";"-0.841264705005843";"-0.27598509142566";"0.852879731337018";"1088"
"714";"ressource";"-0.22792659979255";"-0.878362268085065";"0.852879731337018";"1089"
"715";"viser";"-1.1936457431266";"0.451068901783772";"0.852746332703655";"1090"
"716";"simple";"1.27494772900514";"0.231448439807766";"0.852589845845286";"1091"
"717";"occuper";"0.876609014043077";"0.431918979378527";"0.852502623661932";"1092"
"718";"cochon";"1.17685340244371";"-0.700778407084089";"0.852500058303599";"1093"
"719";"actif";"0.40042801868836";"-0.576490555346257";"0.852500058303599";"1094"
"720";"sentir";"-0.399759426892007";"-0.468014316835372";"0.85231791786189";"1096"
"721";"milliard";"-1.17236596258728";"0.0635255033621957";"0.85231791786189";"1097"
"722";"indiquer";"-1.17096532631397";"0.289310998708075";"0.85231791786189";"1098"
"723";"fribourgeois";"-0.184237418024088";"-0.127758979441337";"0.85231791786189";"1099"
"724";"mère";"1.37566369665827";"0.187455058753599";"0.852269176053546";"1100"
"725";"initier";"-0.501980161503184";"-0.324855847830148";"0.852269176053546";"1101"
"726";"assister";"-0.112916598152916";"-1.72115534618352";"0.851586790736724";"1104"
"727";"tarif";"-0.515343385325233";"-1.72910824741866";"0.851586790736724";"1105"
"728";"entraînement";"1.03921943835516";"-0.882976159629361";"0.851586790736724";"1106"
"729";"céline";"-1.17681606529502";"-0.548720897469978";"0.851586790736724";"1107"
"730";"espèce";"-0.604395885487109";"-0.895727287420669";"0.85155087572005";"1108"
"731";"père";"0.70961200707124";"-0.173185402251171";"0.851250728794981";"1109"
"732";"intervenir";"-1.33296484600868";"0.647132730202969";"0.851250728794981";"1110"
"733";"blesser";"-1.30755057003845";"0.519025734798673";"0.851114764803284";"1111"
"734";"ciel";"0.796701884185762";"-1.10130193251808";"0.851114764803284";"1112"
"735";"emji_explosion";"-1.12168892650835";"1.22369521048062";"0.851114764803284";"1115"
"736";"séduire";"0.181174891149031";"-1.11413330383204";"0.851058326919938";"1116"
"737";"traverser";"0.342063333252058";"-1.23086846565839";"0.851058326919938";"1117"
"738";"incontournable";"1.27222520562613";"-0.876255971270245";"0.851058326919938";"1118"
"739";"argent";"0.0193341562095812";"-0.12373406482529";"0.849798735977985";"1119"
"740";"vente";"-0.54081384743864";"-0.776670864385687";"0.84956015765293";"1120"
"741";"siècle";"0.436343029689162";"-1.07554035239808";"0.84956015765293";"1121"
"742";"htag_liberté";"1.37508480097633";"-0.907297820654523";"0.849424193661233";"1122"
"743";"finalement";"0.895614019357578";"-1.37981604135657";"0.849424193661233";"1123"
"744";"réchauffer";"0.771933978481645";"-0.458185386006977";"0.849424193661233";"1126"
"745";"noeud";"1.6201304309567";"-0.670215861458908";"0.849424193661233";"1127"
"746";"gentil";"1.6201304309567";"-0.670215861458908";"0.849424193661233";"1128"
"747";"félin";"0.693491084359312";"-0.335049893551238";"0.849424193661233";"1129"
"748";"baiser";"0.771933978481645";"-0.458185386006977";"0.849424193661233";"1130"
"749";"voisin";"1.03653101346869";"-0.311748132849424";"0.848921383427785";"1131"
"750";"récent";"-0.952901174472255";"-0.149903956794681";"0.848921383427785";"1132"
"751";"changer";"0.907523587508392";"0.637683577942455";"0.848913687352783";"1133"
"752";"rapide";"-1.33744276783669";"0.767516835795113";"0.848808507661093";"1134"
"753";"ministère";"-1.78596790241802";"1.85361997263054";"0.848808507661093";"1135"
"754";"libérer";"-0.821849716404404";"1.45866548972799";"0.848808507661093";"1136"
"755";"conduire";"-0.672068494973302";"0.61320239343057";"0.848808507661093";"1137"
"756";"neuchâtel";"0.0109989297492429";"-0.424300027281026";"0.848764896569416";"1138"
"757";"commun";"-0.295348590135938";"0.390848716330079";"0.848764896569416";"1139"
"758";"prendre";"0.337522226748752";"0.00710174311507036";"0.848759765852748";"1140"
"759";"boîte";"0.683703262331267";"-0.697122403038708";"0.848736677627743";"1141"
"760";"supplémentaire";"0.0967676966691113";"0.0758363003182733";"0.848208213810956";"1142"
"761";"peuple";"-1.08642933501769";"0.0678977418771458";"0.848208213810956";"1143"
"762";"paraître";"1.50885652197905";"-0.692291640459879";"0.848203083094289";"1144"
"763";"bienvenue";"1.21884975108173";"-0.831740521528546";"0.848203083094289";"1145"
"764";"terminer";"0.579882371417607";"-0.690093708624325";"0.848015811935913";"1148"
"765";"thomas";"0.384222506763897";"-1.39474635053779";"0.848008115860911";"1149"
"766";"passionné";"0.910570456215332";"-1.0526770540798";"0.848008115860911";"1150"
"767";"importer";"0.56707737073009";"-0.57296329225324";"0.848008115860911";"1151"
"768";"viral";"0.490531902173815";"-1.42872815168706";"0.848008115860911";"1152"
"769";"industriel";"-0.258373952681183";"-0.772006519768403";"0.848008115860911";"1153"
"770";"mort";"-0.835644548006411";"0.872611974637672";"0.847589962452483";"1154"
"771";"moniteur";"0.885539147312284";"-0.832914376684414";"0.847538655285804";"1155"
"772";"essayer";"1.31341713226735";"0.324733921311575";"0.847538655285804";"1156"
"773";"particulier";"0.840179502720112";"-0.699899965127692";"0.847310338394086";"1157"
"774";"charles";"0.224294018227315";"0.802023838167545";"0.846902446418993";"1158"
"775";"julien";"1.31923413845843";"0.0440808433175467";"0.846902446418993";"1159"
"776";"enfance";"1.59560693899278";"1.28518271300449";"0.846902446418993";"1161"
"777";"eau";"0.52441508718739";"-0.387274767115244";"0.846738263485622";"1162"
"778";"arrêter";"-0.129423593851019";"0.427806017463765";"0.846699783110614";"1163"
"779";"officiellement";"-0.37112615480907";"0.333543362395407";"0.846522773385573";"1164"
"780";"maison";"0.0651765412807298";"0.183214914951419";"0.846450943352224";"1165"
"781";"titre";"0.198015920895158";"-0.851050717336966";"0.84637654796054";"1166"
"782";"saurer";"1.61537749047689";"-0.875151947986526";"0.846204668952168";"1167"
"783";"doigt";"1.51397965123312";"-0.544458550554676";"0.846204668952168";"1168"
"784";"carrefour";"1.51397965123312";"-0.544458550554676";"0.846204668952168";"1169"
"785";"pré";"0.745264772131936";"-0.480589867048206";"0.846204668952168";"1170"
"786";"boule";"0.572341044918215";"0.216534399267559";"0.846204668952168";"1171"
"787";"écologiste";"0.917337130880468";"-0.766037754690219";"0.846204668952168";"1172"
"788";"sauna";"0.875507830569159";"-0.616647922992287";"0.846204668952168";"1173"
"789";"home";"0.666821878009602";"-0.357454374592467";"0.846204668952168";"1174"
"790";"gêner";"1.59346122460699";"-0.692620342500138";"0.846204668952168";"1175"
"791";"finlandais";"0.393612578791375";"-0.000452575162589782";"0.846204668952168";"1176"
"792";"eighties";"1.59346122460699";"-0.692620342500138";"0.846204668952168";"1177"
"793";"bâlois";"1.43819516479369";"-0.818515612737737";"0.846204668952168";"1178"
"794";"inquiéter";"-0.955785251500314";"0.000736357580564152";"0.846132838918818";"1181"
"795";"françois";"1.6346451073712";"0.865388104986934";"0.84612770820215";"1183"
"796";"matinal";"-1.31983563076399";"1.31209382279988";"0.846061008885468";"1184"
"797";"frontalier";"-1.39973440117615";"1.1122235802837";"0.846061008885468";"1185"
"798";"emji_haut_parleur";"-2.03593789264043";"2.00903111769976";"0.846061008885468";"1186"
"799";"montagne";"1.47478663838827";"-0.258058091567475";"0.845807038410411";"1187"
"800";"aider";"0.525917971282585";"-0.566925488924824";"0.845807038410411";"1188"
"801";"finir";"0.286106310506893";"-0.148762765606895";"0.845807038410411";"1189"
"802";"vignoble";"1.32313201752777";"-1.0667748745255";"0.845599244385363";"1190"
"803";"tokyo";"0.705901984326879";"-1.2284069466557";"0.845599244385363";"1191"
"804";"morat";"0.612875417295898";"-1.20961458071876";"0.845599244385363";"1192"
"805";"cuisiner";"0.627599294129928";"-1.30902532422486";"0.845599244385363";"1193"
"806";"stop";"0.612875417295898";"-1.20961458071876";"0.845599244385363";"1194"
"807";"christmas";"1.21602623979058";"-1.6587270153663";"0.845599244385363";"1195"
"808";"serbe";"0.170629999924385";"-0.546149700285234";"0.845599244385363";"1196"
"809";"athlète";"1.53931496661704";"-0.443703676631852";"0.845599244385363";"1197"
"810";"emji_ampoule";"0.18290193496158";"0.0333263277350066";"0.845599244385363";"1198"
"811";"activité";"-0.511256047408683";"-0.483088573476427";"0.845281139951958";"1199"
"812";"jury";"0.277635125913951";"-0.489545284695597";"0.845242659576949";"1200"
"813";"mêler";"0.0755108326616763";"-1.00815133968252";"0.845242659576949";"1201"
"814";"global";"-0.562666092871048";"-0.944141359090486";"0.845242659576949";"1202"
"815";"emji_colombe";"-1.11030003793888";"-0.10423329156336";"0.845242659576949";"1203"
"816";"taylor";"-0.39419777606244";"-0.801170586463232";"0.845242659576949";"1204"
"817";"foutre";"1.79352025526745";"-1.35238612118188";"0.845009211968563";"1205"
"818";"look";"1.69212241602368";"-1.02169272375003";"0.845009211968563";"1206"
"819";"maîtresse";"1.69212241602368";"-1.02169272375003";"0.845009211968563";"1207"
"820";"bob";"1.69212241602368";"-1.02169272375003";"0.845009211968563";"1208"
"821";"imagination";"1.09547989567103";"-1.24327192788557";"0.845009211968563";"1209"
"822";"chauffer";"1.61633792958426";"-1.29574978593309";"0.845009211968563";"1210"
"823";"embarquer";"0.433091380521186";"0.257234805897124";"0.845009211968563";"1211"
"824";"charme";"1.05365059535972";"-1.09388209618764";"0.845009211968563";"1212"
"825";"traînée";"0.481162119550984";"-0.294359159810037";"0.845009211968563";"1213"
"826";"europe";"-0.795251343324444";"-0.198354853534098";"0.844906597635206";"1216"
"827";"version";"0.111982363857573";"-0.930669599204053";"0.844824506168521";"1217"
"828";"prévoir";"-0.779888033225496";"-0.0705994746379152";"0.844665453951818";"1218"
"829";"concerner";"-1.07403146321513";"0.0858239620841269";"0.844634669651811";"1219"
"830";"changement";"0.113798828541527";"-0.388627720091737";"0.844514097810117";"1220"
"831";"image";"0.522377039873317";"0.9972664934094";"0.844357610951748";"1221"
"832";"servir";"0.868097317082796";"-1.2453498907463";"0.844244735185056";"1222"
"833";"bernois";"-0.436559681048244";"-0.190113572991542";"0.844244735185056";"1223"
"834";"manifester";"-0.948507099646947";"0.913981273689789";"0.844244735185056";"1224"
"835";"temps";"0.861971770817586";"0.469823967740326";"0.843813754984958";"1225"
"836";"royal";"-1.41426767883384";"0.312318116051437";"0.843675225634926";"1226"
"837";"prince";"-0.737955422463656";"0.267288273938388";"0.843675225634926";"1227"
"838";"emji_immeuble_de_bureaux";"-1.55401783526839";"0.646137469994197";"0.843675225634926";"1230"
"839";"voir";"0.436321981566858";"-0.59339381388633";"0.843600830243243";"1231"
"840";"équipe";"0.305546520099201";"-0.866587548377605";"0.843523869493225";"1232"
"841";"mois";"-0.577671064972927";"-0.320824080858861";"0.843257072226498";"1233"
"842";"soeur";"1.6162547001261";"-0.882908485062465";"0.842867137759743";"1234"
"843";"emji_porte_documents";"-0.71082517084975";"-0.549270165525706";"0.842867137759743";"1235"
"844";"lapin";"0.302257148097695";"-0.65840747878533";"0.842867137759743";"1236"
"845";"emji_monument_classique";"-0.818850687806868";"-0.468596827444883";"0.842867137759743";"1237"
"846";"fondation";"-0.401372541304294";"-1.09921666774667";"0.842867137759743";"1238"
"847";"construire";"-0.29303461477912";"-0.952265367891338";"0.842867137759743";"1239"
"848";"centre";"-0.862799226977435";"0.22815539502561";"0.842510552951328";"1240"
"849";"langue";"0.666615843892514";"0.219977986732203";"0.842313020359617";"1241"
"850";"emji_montagne_enneigée";"-0.333367509205002";"-0.98817497674146";"0.842274539984608";"1242"
"851";"liberté";"0.872609586189211";"-0.0576977102314826";"0.842215536742928";"1243"
"852";"emploi";"0.726742770963383";"0.77421837279793";"0.841943608759533";"1244"
"853";"arme";"-1.43304250646756";"1.017309053193";"0.841943608759533";"1245"
"854";"matériel";"-1.12427254935072";"1.22714481877003";"0.841943608759533";"1246"
"855";"dispositif";"-1.32433063763042";"0.797315946935515";"0.841943608759533";"1247"
"856";"moto";"0.453100137883042";"-0.154405987716813";"0.841943608759533";"1249"
"857";"dangereux";"-1.01872525105707";"0.317020879609007";"0.841943608759533";"1250"
"858";"attaquer";"-0.0842766269838289";"0.290522197747633";"0.841943608759533";"1251"
"859";"début";"0.348471877659196";"-0.37150383792714";"0.841928216609529";"1252"
"860";"démonstration";"0.727206876661362";"-0.919487934299431";"0.841853821217846";"1253"
"861";"riche";"-0.277623333540998";"-1.01924635992752";"0.841853821217846";"1254"
"862";"numéro";"0.401740423725339";"-0.387380124546089";"0.841853821217846";"1255"
"863";"préserver";"-0.859529505060451";"0.147867345523443";"0.841853821217846";"1256"
"864";"justifier";"-0.829884815509472";"-0.318948091078";"0.841853821217846";"1257"
"865";"faux";"-0.229018814621149";"-0.732919299846221";"0.841658853984468";"1258"
"866";"incroyable";"1.05025596927478";"-0.788037491141505";"0.841658853984468";"1259"
"867";"départ";"0.019962680842312";"-0.524358952545592";"0.841658853984468";"1260"
"868";"sportif";"0.634949535334772";"-1.08451582155121";"0.841658853984468";"1261"
"869";"vacance";"1.15393945099041";"-0.387116057571343";"0.841327922759393";"1262"
"870";"village";"1.1438274711722";"0.255990960298065";"0.841120128734345";"1263"
"871";"1er";"-0.36983442535802";"-0.710811421783367";"0.840953380442641";"1264"
"872";"populaire";"-0.0313482427597493";"-0.214788889740922";"0.840917465425966";"1265"
"873";"région";"-1.02570899743433";"0.791709936904781";"0.840881550409291";"1266"
"874";"passer";"0.420435265794135";"-0.231671398808171";"0.840837939317615";"1267"
"875";"sydney";"-1.06002519414905";"-0.200445427056226";"0.840778936075935";"1268"
"876";"population";"-0.893744326984417";"0.653941592409234";"0.840301779425826";"1269"
"877";"defaye";"1.77707423062026";"0.667368865114543";"0.840188903659134";"1270"
"878";"confier";"1.0971582952207";"-0.61679201245011";"0.840188903659134";"1271"
"879";"bar";"0.623672131039888";"-0.938625409210094";"0.840188903659134";"1272"
"880";"vache";"1.94405550712419";"0.8582742256288";"0.840188903659134";"1273"
"881";"lavaux";"1.69764061771864";"0.229954036912213";"0.840188903659134";"1274"
"882";"immersion";"0.865805607444917";"-0.894224796213698";"0.840188903659134";"1275"
"883";"montana";"0.722632645674576";"-1.37365736337434";"0.840188903659134";"1276"
"884";"capable";"-0.443446800117445";"-1.27466006002687";"0.840188903659134";"1277"
"885";"verbier";"0.716346797365888";"-0.270668342567071";"0.840188903659134";"1278"
"886";"surpasser";"-0.036522890620808";"-1.41776906133693";"0.840188903659134";"1279"
"887";"emji_goutte_d_eau";"-0.490874275147976";"-1.11466674700383";"0.840188903659134";"1280"
"888";"achever";"-0.374135291155529";"-1.29664844748966";"0.840188903659134";"1281"
"889";"plaisir";"1.57803004096537";"-0.743482917426465";"0.840178642225798";"1282"
"890";"décrire";"-0.159068431624972";"0.205988671724749";"0.840178642225798";"1283"
"891";"condition";"-0.343418899442569";"-0.382414046781363";"0.840163250075795";"1284"
"892";"spécial";"0.821792581476047";"0.811654064217933";"0.840163250075795";"1285"
"893";"réussir";"0.814160416701185";"-1.36462578450517";"0.83958347909233";"1286"
"894";"cadre";"-1.44841400567522";"0.999865716566793";"0.839468037967303";"1288"
"895";"renforcer";"-0.779519666389054";"-0.379040826943525";"0.839468037967303";"1289"
"896";"genève";"0.0428404628465536";"-0.0574570542567548";"0.839442384383964";"1290"
"897";"mari";"0.099194184020392";"0.330901354500609";"0.839347466125609";"1291"
"898";"école";"0.672910395920078";"0.0421181414005209";"0.83914480281723";"1292"
"899";"homme";"0.426711315608777";"0.319239148574687";"0.839055015275543";"1293"
"900";"personnage";"1.3778258129636";"0.853921574633338";"0.839049884558875";"1294"
"901";"adulte";"0.184185936286821";"-0.566515161470382";"0.838767695142144";"1295"
"902";"cours";"0.160450410693022";"0.504131942022499";"0.838677907600457";"1296"
"903";"emji_avion";"-1.09701063123848";"1.09797084940757";"0.838641992583782";"1297"
"904";"étudier";"-1.00929959699589";"0.0992252914511612";"0.838187924158679";"1299"
"905";"recul";"-0.74921523879796";"-0.705077499469819";"0.838187924158679";"1300"
"906";"consultation";"-0.879606801585596";"-0.423617908285663";"0.838187924158679";"1301"
"907";"stationnement";"-1.16070453268419";"0.460190741991366";"0.838187924158679";"1302"
"908";"loyer";"-0.723197490109965";"-0.465197667066854";"0.838187924158679";"1303"
"909";"distinguer";"-0.307895029552467";"-0.967353767825905";"0.838187924158679";"1304"
"910";"collègue";"-0.738689032015785";"0.308789974682278";"0.838187924158679";"1305"
"911";"don";"-1.18861690123887";"0.54814000949672";"0.838187924158679";"1306"
"912";"france";"-0.342146622439462";"-0.507218195184886";"0.838069917675319";"1307"
"913";"yodel";"0.562676547630331";"-0.605920722131471";"0.837800555050258";"1308"
"914";"café";"0.729157073737194";"-1.46890876253625";"0.837800555050258";"1309"
"915";"inaugurer";"0.79189966320222";"-1.0245517002167";"0.837800555050258";"1310"
"916";"exposition";"0.393801417760262";"-1.47553618023219";"0.837800555050258";"1311"
"917";"cinquième";"-0.480747171514702";"-0.553798381648679";"0.837800555050258";"1312"
"918";"alpin";"0.164473763408583";"-0.991546059591406";"0.837800555050258";"1313"
"919";"partir";"-0.312228940120035";"0.147388145987051";"0.837143823316775";"1314"
"920";"plante";"1.39719900262384";"0.0503625972042287";"0.836882156766716";"1316"
"921";"inscription";"0.255035664689949";"0.046974278797452";"0.836882156766716";"1317"
"922";"lumière";"0.0385108296087748";"0.0116045273306031";"0.836853937825043";"1318"
"923";"manière";"0.625667257009898";"-0.991397695744099";"0.836853937825043";"1319"
"924";"voter";"-0.995839018171617";"0.540984053712179";"0.836469134074955";"1321"
"925";"protection";"-0.73013122975893";"-0.255414577651603";"0.836469134074955";"1322"
"926";"émotion";"1.54045667529652";"0.0687387301536749";"0.836389607966604";"1323"
"927";"défi";"0.288012434030286";"-1.57042681149526";"0.836389607966604";"1324"
"928";"enregistrer";"-0.604462562249403";"-0.955211522826522";"0.836389607966604";"1325"
"929";"rassembler";"1.0130060183336";"-0.506664615654672";"0.835804706266471";"1326"
"930";"air";"0.88859427231289";"-0.0624611339508826";"0.835440425383055";"1327"
"931";"interroger";"-0.340530338425935";"-0.288692444078844";"0.835106928799646";"1328"
"932";"joie";"1.35198918988385";"-0.761389149888525";"0.834937615149607";"1329"
"933";"cher";"0.997360303012273";"-0.763390447357045";"0.834937615149607";"1330"
"934";"communiqué";"-1.19567176413071";"0.577897145122436";"0.83484782760792";"1331"
"935";"lausanne";"0.368934000343783";"-0.102627316193582";"0.834560507474521";"1332"
"936";"proposer";"0.459121452447352";"-0.636372591897669";"0.834483546724504";"1333"
"937";"juin";"0.527818098601882";"-0.226853266302853";"0.834324494507801";"1334"
"938";"abri";"0.0468785048252421";"-0.581329224185518";"0.834001259357728";"1335"
"939";"swiss";"0.383753120207997";"-1.27142112526121";"0.834001259357728";"1336"
"940";"mauvais";"0.353437761981486";"0.374942307177702";"0.834001259357728";"1337"
"941";"fabrication";"0.65411436390964";"0.275191466176408";"0.833703677790993";"1338"
"942";"roman";"0.612440704743646";"-0.793209269529725";"0.833703677790993";"1339"
"943";"coûter";"-0.111725770856944";"0.957057522502182";"0.833703677790993";"1340"
"944";"leçon";"1.60763248317288";"-0.753061414184587";"0.833703677790993";"1342"
"945";"boucle";"1.05273023824208";"-0.559183395438908";"0.833703677790993";"1343"
"946";"lever";"-0.179747085666116";"-0.323153057234028";"0.833588236665967";"1344"
"947";"emji_voiture";"-0.842143834255861";"-0.223917999905363";"0.833588236665967";"1345"
"948";"discours";"0.0146993714383386";"-0.880685839909264";"0.833524102707619";"1346"
"949";"sûr";"1.67927199456342";"-0.676543739412969";"0.833524102707619";"1347"
"950";"culte";"1.54908812515173";"-0.0966924298662337";"0.833524102707619";"1348"
"951";"ferroviaire";"-0.280322173020133";"-0.546229728927751";"0.833524102707619";"1349"
"952";"interview";"0.45381962570544";"-0.919597389276992";"0.833082861074185";"1352"
"953";"place";"-0.0490593026553614";"-0.549147286191702";"0.833023857832505";"1353"
"954";"patrimoine";"-1.23345227807169";"0.813923335564645";"0.832754495207444";"1354"
"955";"électrique";"-0.678063646361525";"0.58714799519471";"0.832754495207444";"1355"
"956";"préparer";"0.759362135498595";"-0.808655322425812";"0.83250309009072";"1356"
"957";"oeil";"1.03231598499213";"-0.51739804567627";"0.832351733949019";"1357"
"958";"accent";"2.05828825185341";"1.1420705868437";"0.832282469274004";"1359"
"959";"roller";"1.71469932716202";"1.62571564720233";"0.832282469274004";"1361"
"960";"apparaître";"1.68257979984416";"0.764487076805615";"0.832282469274004";"1362"
"961";"août";"0.441888304653662";"-0.504482427376299";"0.832238858182327";"1364"
"962";"fribourg";"0.151098152395733";"-0.366370127877269";"0.831987453065603";"1365"
"963";"vert";"-0.204413775872027";"-0.221646460544363";"0.831987453065603";"1366"
"964";"septembre";"-0.103801413854292";"-0.826369589212523";"0.831954103407262";"1367"
"965";"féminin";"0.80936915631538";"-0.878379518325632";"0.831954103407262";"1368"
"966";"programme";"-0.0509414679790528";"0.146321797839447";"0.831931015182257";"1369"
"967";"local";"-0.713213905451958";"0.250712182422514";"0.831931015182257";"1370"
"968";"bras";"1.09759584027858";"-0.672067827252088";"0.831733482590546";"1371"
"969";"génération";"1.48767977294838";"0.195738702170365";"0.831397420648803";"1372"
"970";"christian";"1.41718582673089";"0.399151178066796";"0.831294806315446";"1373"
"971";"salon";"1.82069821494745";"0.241856425014032";"0.831294806315446";"1374"
"972";"volant";"1.04069996650213";"-0.116188756308474";"0.831294806315446";"1375"
"973";"incendie";"-0.996504440566068";"-0.131403268755458";"0.831294806315446";"1376"
"974";"exceptionnel";"0.2339420006331";"-0.554077982617926";"0.831294806315446";"1377"
"975";"doux";"0.821493734976326";"-1.08081994465941";"0.831294806315446";"1378"
"976";"février";"-0.164703628042728";"-1.35747890298982";"0.831294806315446";"1379"
"977";"survenir";"-0.934238735895508";"-0.798056785767129";"0.831294806315446";"1380"
"978";"ménager";"0.883406225826186";"-0.449433065909127";"0.831292240957112";"1381"
"979";"intense";"1.015791594376";"-1.02878707307238";"0.831292240957112";"1382"
"980";"bousculer";"1.46474478652934";"-0.718985843138458";"0.831292240957112";"1383"
"981";"possibilité";"0.829108261588584";"-0.905275556236315";"0.831292240957112";"1384"
"982";"oser";"1.52154737094466";"-0.906350338477176";"0.831292240957112";"1386"
"983";"magnifique";"1.86890202443074";"0.499947985171074";"0.831292240957112";"1387"
"984";"envahir";"1.57838573577423";"-0.70080754183988";"0.831292240957112";"1388"
"985";"casser";"1.58119433138932";"-0.624564390460259";"0.831292240957112";"1389"
"986";"animé";"0.171733017359863";"-0.147874478159573";"0.831292240957112";"1390"
"987";"pied";"0.510461141784616";"-0.0650086439919916";"0.8312383684321";"1391"
"988";"pièce";"0.887158261502091";"0.158892676944158";"0.8312383684321";"1392"
"989";"méthode";"0.637128971065954";"-0.63797199946529";"0.8312383684321";"1393"
"990";"rouge";"0.451346302909146";"-0.647896929382135";"0.83085869539868";"1394"
"991";"maître";"0.504069960496218";"-0.523113089189541";"0.830840737890343";"1396"
"992";"participation";"0.0954311066165476";"-1.37177173047197";"0.830840737890343";"1397"
"993";"revivre";"1.37896648286879";"-0.00746215654619937";"0.830840737890343";"1398"
"994";"soir";"-0.358509329334437";"-0.383534748766917";"0.830743254273654";"1399"
"995";"voyage";"0.0670145335234251";"0.72236422742543";"0.830658597448635";"1400"
"996";"emji_drapeau_france";"-0.879378380839409";"0.0599080367188086";"0.830614986356958";"1401"
"997";"joyeux";"1.71229602508921";"-0.779879359154322";"0.830532894890273";"1402"
"998";"varié";"0.807695488851806";"-0.965533713346382";"0.830532894890273";"1403"
"999";"emji_palette_de_peinture";"0.336923783324767";"-1.31607892380909";"0.830532894890273";"1404"
"1000";"différent";"0.648647306563294";"-1.18975483133413";"0.830532894890273";"1405"
"1001";"monter";"1.11176713583824";"-1.79647610329693";"0.830399496256909";"1406"
"1002";"luxe";"0.246613073305071";"-0.566263891232957";"0.830399496256909";"1407"
"1003";"instrument";"1.73123860438466";"-1.11938872447156";"0.830399496256909";"1408"
"1004";"idole";"1.59835186012226";"-1.07691147303497";"0.830399496256909";"1409"
"1005";"coucher";"1.64799786818578";"-0.803527205408516";"0.830399496256909";"1410"
"1006";"albert";"0.440477140093218";"-0.75945718317579";"0.830399496256909";"1411"
"1007";"donner";"0.746585626985339";"0.613892795385458";"0.829783810256769";"1412"
"1008";"sensible";"0.729392727265189";"0.104463940116083";"0.829747895240094";"1413"
"1009";"recueillir";"0.655395742212472";"0.145851138390677";"0.829747895240094";"1414"
"1010";"famille";"0.498034568383818";"0.0545587093899548";"0.829340003265002";"1415"
"1011";"rêver";"1.51861600350515";"-0.356962898500111";"0.829132209239954";"1416"
"1012";"message";"1.07697583665158";"-0.293469734361561";"0.829132209239954";"1417"
"1013";"côté";"0.288877479189062";"-0.36016399217938";"0.828683271531519";"1418"
"1014";"adolescent";"1.14424894724981";"0.614008581887701";"0.828637095081509";"1419"
"1015";"journaliste";"0.9105443639432";"0.448998581209903";"0.828265118123091";"1420"
"1016";"passage";"0.665671297576345";"-1.02302525971277";"0.828175330581404";"1421"
"1017";"bientôt";"-0.896842353509075";"-0.0567804384930782";"0.828131719489727";"1422"
"1018";"sujet";"-0.664924366963635";"-0.512660656332618";"0.828131719489727";"1423"
"1019";"ouverture";"-0.707167309084528";"-0.353765891450988";"0.828131719489727";"1424"
"1020";"recette";"1.30989533560815";"0.132500641549765";"0.827913664031344";"1425"
"1021";"client";"0.552751114606349";"-0.481314850289075";"0.827905967956342";"1426"
