f;6;2;4;1;0;0;9;0;1;5
35;3;0;3;0;0;1;11;1;0;0
puisqu;4;0;3;4;0;1;11;0;2;4
24;5;0;0;0;4;2;5;1;1;2
1947;12;0;0;0;0;0;2;0;0;2
uns;5;0;6;0;0;0;7;0;0;9
nulle;1;0;3;1;2;1;10;1;1;8
39;5;0;7;0;0;0;8;4;0;2
lui_même;9;1;2;1;0;2;3;0;1;7
g;6;1;5;4;1;1;2;1;0;4
400;4;1;2;1;2;0;8;6;0;1
demi;6;0;3;1;0;0;5;3;2;4
800;7;0;2;0;7;0;5;4;0;0
voici;4;1;2;3;2;0;4;0;0;6
n_est_ce_pas;3;0;5;0;1;1;8;2;1;4
ha;6;1;7;0;3;0;3;1;0;2
divers;2;1;1;0;1;1;3;3;1;12
celui_ci;7;0;3;0;2;1;5;1;0;5
b;3;2;1;0;1;1;9;3;0;3
o;7;1;3;0;0;2;2;1;1;6
autrui;7;0;5;0;2;2;7;0;0;0
3000;2;0;3;0;2;0;11;4;0;1
outre;5;0;1;0;2;2;8;0;1;4
neuf;1;0;2;3;5;0;6;2;0;3
hélas;5;0;2;0;2;1;4;1;0;5
aucunement;3;0;0;0;0;1;5;1;6;5
99;7;0;3;1;1;1;6;1;1;2
volontiers;1;0;2;0;1;0;7;1;0;9
salut;3;1;4;0;1;1;2;0;0;9
48;6;0;0;0;0;0;3;0;0;2
13;5;1;3;0;3;0;4;1;1;3
120;4;1;3;7;2;0;4;0;0;0
lendemain;3;0;8;0;0;0;4;1;1;4
celle_ci;4;0;3;0;2;2;4;0;0;5
55;1;1;2;1;0;3;5;1;0;3
21;3;0;7;1;2;0;4;0;0;4
soi_même;2;0;2;0;2;1;5;1;0;6
sept;10;0;2;0;4;0;2;0;0;0
quatre;4;0;4;0;2;2;2;1;0;2
htag_cqfd;1;1;8;1;0;0;1;2;3;2
au_dessus;2;0;3;1;0;1;8;1;0;3
tien;2;1;1;0;0;0;2;1;1;6
lesquelles;6;0;0;1;1;0;4;0;1;4
heu;1;0;4;0;1;0;4;2;1;2
aïe;1;0;5;1;0;0;2;1;0;2
600;2;0;3;1;0;0;6;4;0;2
32;3;0;2;1;0;0;1;0;1;5
27;2;0;3;2;0;0;3;2;0;3
2021;4;1;1;0;0;0;6;1;0;4
2018;2;0;0;0;3;0;2;0;0;4
2015;4;0;2;0;2;1;8;0;0;1
u;4;1;3;0;3;0;3;2;0;1
elle_même;2;1;0;1;2;2;3;0;0;6
bof;1;0;4;1;2;1;0;1;1;5
5000;4;0;0;1;1;0;8;2;0;1
26;3;0;6;0;0;0;2;1;0;5
150;2;0;1;3;1;2;4;1;0;2
six;4;0;1;0;2;0;1;4;2;1
lesquels;4;2;0;0;0;0;3;0;0;5
dix;4;0;3;2;2;0;1;0;0;2
98;0;0;2;0;2;2;6;1;0;1
quelconque;0;0;0;0;2;2;5;2;0;4
bye;0;0;2;0;0;0;1;0;0;6
700;4;1;0;0;3;0;4;2;0;0
65;0;0;2;0;0;2;9;2;0;0
36;4;0;0;0;2;0;1;3;0;2
28;9;1;1;0;0;0;2;0;0;2
250;4;0;2;3;1;0;1;2;0;1
2007;5;0;5;0;0;0;4;0;0;1
toutefois;1;0;0;0;1;0;3;3;1;5
telles;7;0;0;0;1;0;3;0;0;3
soudain;2;0;2;0;0;1;4;0;0;5
mien;0;0;4;0;2;0;1;0;0;6
hormis;3;0;0;1;1;0;3;1;1;2
diverses;2;0;1;0;1;0;6;0;1;3
ceux_ci;4;0;2;0;3;0;3;1;0;1
c_est_à_dire;1;0;1;0;7;0;3;0;0;2
auquel;1;0;0;0;1;1;4;1;0;6
4000;3;0;0;0;0;1;2;7;0;1
2500;2;0;1;0;0;1;5;4;1;0
2020;5;0;1;0;2;0;3;2;0;0
mm;1;0;2;0;0;0;4;0;0;5
ho;3;4;2;0;0;0;0;2;0;2
diable;5;0;2;0;0;0;3;0;1;0
7000;3;0;2;0;0;0;2;3;0;2
57;5;0;1;1;1;1;2;0;0;1
49;7;0;3;0;0;0;1;0;1;0
31;3;0;3;0;0;0;3;2;1;1
23;1;0;2;0;1;1;5;0;0;2
2005;6;0;3;0;2;0;2;0;0;0
nôtre;1;1;0;0;0;0;6;3;0;1
jusque;3;0;3;1;1;1;0;0;1;2
extra;0;1;0;0;1;0;4;4;0;2
72;3;0;3;1;0;0;1;0;0;1
6000;0;0;2;0;3;0;3;3;0;1
2008;2;1;2;0;0;1;4;0;0;1
1945;10;0;0;0;0;0;1;0;0;1
à_l_encontre;3;0;1;0;0;1;3;0;0;3
vous_même;3;0;0;0;1;0;2;1;0;4
vis_à_vis;1;0;0;0;1;0;2;0;3;2
to;1;0;1;0;0;0;2;1;0;3
tienne;2;0;1;0;0;0;3;0;0;5
parce;2;0;2;1;0;0;4;1;0;1
néanmoins;0;0;1;0;0;1;1;1;2;4
na;4;0;0;0;0;2;1;1;1;1
moi_même;0;0;1;0;0;1;1;1;0;7
debout;1;1;2;1;0;1;2;1;1;1
chouette;0;0;6;0;0;0;0;0;1;3
celles_ci;2;0;0;0;0;2;4;0;1;2
auparavant;3;0;1;0;1;0;2;0;0;4
alerte;2;0;0;1;0;1;3;2;0;2
51;0;0;1;0;0;1;8;0;0;0
41;1;0;0;0;0;4;3;0;0;2
34;1;0;2;1;0;1;5;0;0;0
2030;0;1;2;0;1;0;2;1;0;3
2014;4;0;0;1;0;0;0;1;0;3
2010;0;0;2;0;2;0;3;1;0;1
2002;7;0;0;0;0;0;2;0;0;0
10000;6;0;0;0;0;0;3;0;0;1
mme;2;1;1;0;0;1;3;0;0;1
hello;1;2;1;0;0;0;1;1;0;4
cinq;1;0;3;0;1;0;2;0;1;1
celui_là;0;0;3;0;0;1;1;0;0;4
auxquels;2;0;1;0;0;1;1;1;0;4
67;8;0;1;0;0;0;0;0;0;0
2045;0;0;4;2;1;0;1;1;1;0
2027;0;1;3;1;0;0;3;0;0;2
tandis_qu;2;0;0;0;4;0;1;0;0;1
quoique;1;0;2;0;0;0;4;0;1;1
mienne;0;0;2;0;0;1;1;0;0;5
elles_mêmes;1;0;0;0;2;3;2;0;0;1
ceux_là;3;0;2;0;0;0;1;0;0;2
cent;1;0;1;1;2;1;2;1;0;0
aucunes;3;0;2;1;0;0;0;0;0;3
900;1;0;1;0;0;0;2;4;0;1
53;0;0;2;2;0;0;1;3;0;0
43;1;0;0;0;1;1;3;0;1;1
38;1;0;1;0;0;0;4;2;0;0
2001;4;0;0;0;1;0;0;0;0;4
1920;6;0;0;0;0;1;2;0;0;0
130;1;0;0;1;0;0;4;2;0;0
sienne;2;0;3;0;0;0;0;0;0;2
pa;1;1;2;1;1;0;0;0;1;1
mouais;0;0;3;1;0;0;2;1;0;0
hé;1;0;3;0;0;0;3;1;0;0
hip;0;0;2;0;0;0;0;0;0;2
clic;3;0;1;0;0;0;0;1;0;2
basta;2;0;3;0;0;1;1;0;1;0
autrefois;2;0;2;0;1;0;2;0;0;1
aucuns;0;0;1;1;0;0;5;0;0;1
92;2;1;1;0;1;2;1;0;0;0
77;6;0;0;0;0;0;1;0;0;1
71;1;1;2;0;0;1;0;0;0;3
47;5;0;0;0;0;0;2;0;0;1
2019;1;0;0;0;0;0;3;0;1;0
1993;5;0;0;0;0;1;0;0;0;1
1987;6;0;1;0;0;1;0;0;0;0
