"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"crèche";-4,638;-1,667;-4,387;-0,85;-1,722;0,332;21,763;49,363;-0,845;-6,194
"conscient";-0,689;-0,258;-6,784;-0,877;0,062;0,282;1,06;-0,221;0,028;6,684
"comparaison";-0,088;-1,667;-2,638;-0,85;1,207;-0,093;11,162;-0,192;-0,845;-0,102
"chute";-0,689;-1,719;-1,476;0,026;-0,293;-0,113;0,026;3,919;1,608;1,7
"camion";0,398;-1,667;-4,387;366,19;1,207;-1,406;-3,823;-1,606;-0,845;-6,194
"administratif";11,669;-1,667;-6,578;-0,85;3,618;-0,093;0,48;13,754;-0,845;-8,541
"énergétique";-6,638;-1,615;-6,373;-0,824;576,907;-1,362;-7,802;-1,556;-0,818;-8,274
"électrique";-6,638;-0,195;-6,373;522,935;7,788;-0,074;-7,802;-0,164;-0,818;-3,98
"valable";-0,579;-1,667;-2,638;-0,85;1,207;0,332;0,48;13,754;-0,845;0,013
"urgence";-7,067;-1,719;-4,586;0,026;0,062;-1,45;24,415;3,919;-0,871;0
"talent";-6,424;0,189;-2,285;-0,797;-1,615;-0,057;-3,372;-1,506;0,07;49,372
"syrie";107,706;-1,667;-4,387;-0,85;-1,722;-0,093;-8,054;-1,606;-0,845;-4,223
"strict";-1,502;-1,667;-2,638;0,037;7,321;-0,093;21,763;-1,606;0,039;-4,223
"stade";-3,043;-0,258;4,11;-0,877;-0,293;-1,45;-0,503;-0,221;-0,871;6,684
"salarial";-7,067;-1,719;-4,586;-0,877;-1,776;43,612;28,899;0,12;-0,871;-4,467
"réclamer";4,095;-1,667;-4,387;-0,85;0,087;2,123;0,48;1,49;5,926;-4,223
"regard";1,43;-1,615;-1,19;-0,824;-0,226;17,669;-2,097;0,192;-0,818;0,422
"rajouter";-0,019;-1,562;-3,99;0,067;-1,615;114,071;0;-0,137;-0,792;-2,207
"purée";-2,668;4,178;26,234;-0,824;-1,669;-0,074;-5,498;-1,556;-0,818;0,044
"provenir";0,398;-1,667;-1,331;0,037;26,179;-0,093;0,48;-1,606;0,039;-2,628
"promesse";1,43;-1,615;-0,376;-0,824;7,788;-1,362;6,696;-0,164;0,053;-8,274
"profond";-0,689;-1,719;-1,476;-0,877;6,886;1,956;10,257;-1,656;-0,871;-1,586
"notion";-1,502;-1,667;-6,578;-0,85;0,087;-0,093;0,48;-1,606;-0,845;23,87
"mari";-4,431;0,15;-0,376;-0,824;-1,669;250,903;-2,097;-0,164;-0,818;-5,933
"légume";-6,853;-0,226;-2,638;-0,85;352,62;-1,406;-3,823;-1,606;-0,845;-4,223
"lune";-4,018;-1,51;35,497;-0,77;30,291;-1,274;-7,299;-1,456;-0,765;-2,002
"jordanie";149,688;-1,667;-6,578;-0,85;-1,722;-1,406;-8,054;-1,606;-0,845;-8,541
"industriel";0,525;-0,195;-0,376;-0,824;59,128;-1,362;-0,304;-1,556;1,868;-5,933
"indiquer";0,064;-1,615;-2,461;0,05;3,897;-0,074;1,544;8,794;-0,818;-2,416
"facteur";-4,846;-1,719;-4,586;0,026;-0,293;-0,113;50,613;-1,656;-0,871;-0,692
"emji_visage_souriant_avec_auréole";-3,812;0,288;37,81;15,229;-1,507;-0,028;-4,764;-0,089;-0,739;-5,153
"emji_mains_qui_forment_un_coeur";-0,003;226,472;-0,92;-0,77;-1,561;-1,274;-5,009;-1,456;-0,765;-5,412
"désoler";-3,043;0,087;-6,784;-0,877;-1,776;0,282;-0,075;-0,221;-0,871;31,087
"drame";-0,139;1,207;-4,586;-0,877;-1,776;-0,113;0,026;-1,656;0,028;11,832
"doucher";-6,424;-1,562;84,192;-0,797;-0,194;-1,318;-3,372;-1,506;-0,792;-2,207
"dividende";-4,282;-1,041;-4,11;-0,531;0;-0,879;4,938;110,999;-0,528;-5,337
"cracher";-0,139;-1,719;-4,586;-0,877;-1,776;9,82;-5,99;-0,221;0,028;26,506
"cotisation";-6,638;-1,615;-6,373;-0,824;-1,669;-1,362;50,01;40,143;-0,818;-8,274
"convention";26,129;-0,258;-6,784;-0,877;-1,776;0,282;0,354;-0,221;-0,871;-1,586
"concentrer";-1,502;-1,667;-1,331;5,861;0,087;2,123;6,043;-1,606;-0,845;-0,102
"colonial";68,382;-1,615;-6,373;-0,824;0,116;-1,362;-0,999;-1,556;-0,818;-3,98
"budgétaire";-6,638;-1,615;-4,188;-0,824;-1,669;-1,362;78,596;4,507;-0,818;-8,274
"bleu";-0,294;-0,139;4,021;-0,77;-1,561;-0,041;-3,148;-1,456;-0,765;7,214
"b2";-1,712;-0,416;-0,117;-0,212;-0,43;-0,351;1,51;-0,401;-0,211;4,034
"arrivée";-0,579;0,116;0,53;1,707;0,087;-1,406;2,482;-1,606;1,733;-2,628
"administration";-3,043;-1,719;-2,816;-0,877;-1,776;-1,45;78,371;-0,221;-0,871;-6,455
"absence";13,991;-1,719;-4,586;-0,877;1,084;0,282;3,605;-1,656;-0,871;-4,467
"trottinette";-6,638;-1,615;-6,373;813,877;-1,669;-0,074;-0,999;-1,556;-0,818;-8,274
"tort";0,117;-0,166;-0,292;-0,797;-0,194;-1,318;-3,372;-1,506;-0,792;18,822
"terrible";-2,854;0,116;6,808;-0,85;-0,259;0,332;-2,292;-0,192;-0,845;2,003
"technique";-4,431;-1,615;-2,461;-0,824;7,788;-1,362;9,218;-1,556;-0,818;2,343
"tarif";-6,638;-1,615;-2,461;13,113;1,34;-1,362;-2,097;193,743;-0,818;-5,933
"systématiquement";0,117;-1,562;-6,167;-0,797;-1,615;18,586;0;-1,506;51,709;-0,348
"soleil";-4,638;-1,667;0,066;-0,85;83,443;-1,406;-1,15;0,153;-0,845;-0,102
"sincèrement";-4,638;-1,667;-2,638;-0,85;0,087;0,332;0,063;-0,192;0,039;16,145
"secret";-0,381;-1,562;14,684;-0,797;-1,615;-1,318;-5,253;31,64;-0,792;-1,077
"ressentir";-0,476;-0,195;-2,461;-0,824;-0,226;0,388;-0,999;-1,556;0,053;17,432
"repas";-6,424;-1,562;5,639;-0,797;90,606;-1,318;-0,855;-0,137;-0,792;-3,739
"proportion";-0,147;-1,406;-5,55;0,134;-0,109;-1,186;25,812;-1,355;-0,713;-0,104
"ouai";-1,943;-1,406;3,03;0,134;-1,453;108,569;-1,358;-0,068;-0,713;-7,206
"lettre";-0,003;-1,51;-3,793;0,086;-0,164;-0,041;-5,009;1,98;-0,765;20,326
"journal";-0,048;0,15;-0,376;-0,824;-0,226;-1,362;-3,596;-0,164;13,235;5,819
"influence";0,064;-1,615;-0,018;0,05;0,116;-1,362;0,63;-0,164;1,868;-0,054
"honneur";-6,21;4,831;1,034;-0,77;-1,561;-1,274;-1,718;-1,456;2,171;9,869
"engendrer";-0,476;-1,615;-6,373;0,05;0,116;-1,362;32,793;0,192;-0,818;-2,416
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";57,658;-1,667;-1,331;-0,85;-1,722;-0,093;-0,036;-1,606;-0,845;-8,541
"effectif";-0,476;-1,615;-6,373;-0,824;-1,669;-0,074;43,869;-1,556;-0,818;-0,453
"documenter";8,714;-1,667;-4,387;-0,85;35,049;-1,406;-0,036;-1,606;0,039;-2,628
"distance";-6,638;-0,195;-6,373;34,638;36,681;-1,362;9,218;-0,164;0,053;-8,274
"dealer";-4,224;-1,562;5,639;-0,797;-1,615;-0,057;0,808;-1,506;-0,792;2,724
"conducteur";-6,638;-1,615;-2,461;813,877;-1,669;-1,362;-3,596;-1,556;-0,818;-5,933
"compréhension";-2,668;-1,615;-6,373;-0,824;0,116;2,305;-2,097;-1,556;0,053;35,261
"co";-0,381;-1,562;-1,053;1,985;107,095;-1,318;-1,905;-0,137;-0,792;-2,207
"calculer";-4,224;-0,166;-3,99;6,553;-1,615;-1,318;10,099;42,009;-0,792;-3,739
"brésilien";0,674;1,631;0,186;-0,797;-0,194;-0,057;-3,372;-1,506;2,013;0,569
"bienvenue";0,064;38,283;-1,19;-0,824;-0,226;0,388;-0,011;-1,556;-0,818;-1,24
"barre";-0,048;-1,615;7,466;-0,824;-0,226;0,388;-0,999;4,507;-0,818;-1,24
"avocat";8,714;-1,667;-1,331;-0,85;-0,259;-1,406;-1,15;8,29;0,039;-0,102
"aspect";-6,638;-1,615;-6,373;-0,824;-0,226;10,945;4,576;-0,164;0,053;5,819
"alternative";-6,853;-1,667;-6,578;0,037;35,049;-1,406;21,763;4,202;-0,845;-6,194
"agent";4,576;-1,615;-6,373;0,05;-1,669;-1,362;2,859;0,192;1,868;-0,054
"abandonner";-1,35;-1,615;-2,461;-0,824;3,897;0,388;2,859;1,639;-0,818;0,044
"équilibre";-1,202;-1,562;-3,99;-0,797;13,757;-1,318;20,66;-0,137;-0,792;-2,207
"émettre";-1,06;-1,51;-2,112;0,086;94,564;-1,274;-1,718;-0,112;0,09;-0,254
"égypte";103,714;-0,139;-2,112;-0,77;-1,561;-1,274;-7,299;-1,456;-0,765;-7,74
"écart";-5,353;-1,302;-5,138;0,199;-0,063;-1,099;71,845;-1,255;-0,66;-4,377
"voyager";-6,424;-1,562;0,841;51,312;0,151;-1,318;3,277;-0,137;-0,792;-2,207
"votation";-2,668;-1,615;-0,018;-0,824;-1,669;-1,362;19,196;0,192;1,868;-1,24
"victoire";0,7;2,647;0,857;-0,664;-0,063;-0,003;-4,036;-0,033;30,362;-4,377
"vent";-1,768;-1,354;-0,05;0,164;2,225;-1,142;-2,492;0,487;0,169;7,071
"tentative";-0,003;-1,51;-3,793;-0,77;-1,561;-1,274;-3,148;16,163;-0,765;16,425
"spécial";-4,224;-1,562;-1,053;0,067;0,151;-1,318;-1,905;1,802;-0,792;22,91
"somme";-2,483;-1,562;-2,285;0,067;-1,615;0,451;40,558;0,236;-0,792;-5,672
"sion";-0,019;-0,166;45,518;13,769;-1,615;-1,318;-5,253;-1,506;-0,792;-8,007
"sentiment";-2,483;-1,562;-3,99;-0,797;-1,615;-0,057;3,277;-0,137;2,013;8,967
"sac";-2,483;-1,562;8,182;69,125;0,151;-0,057;-1,905;-1,506;-0,792;-2,207
"rolex";-3,211;2,245;2,818;-0,398;6,876;0,225;-1,685;0,118;-0,396;-0,538
"psychologique";-4,431;-1,615;-6,373;-0,824;-1,669;5,824;15,468;-0,164;-0,818;2,343
"procédure";6,815;-1,615;-4,188;-0,824;-1,669;-0,074;-0,304;-1,556;0,053;5,819
"passeport";-1,596;-0,048;0,857;-0,664;-1,345;-0,003;-0,261;-1,255;2,947;3,362
"pacifiquement";34,947;-1,615;-4,188;-0,824;-1,669;-1,362;-3,596;-1,556;-0,818;2,343
"option";-6,638;-1,615;-2,461;0,05;7,788;0,388;15,468;-0,164;-0,818;-0,453
"occupation";133,872;-1,615;-6,373;-0,824;-1,669;-1,362;-5,498;-1,556;-0,818;-8,274
"meurtre";20,222;-1,615;-2,461;-0,824;-1,669;17,669;-3,596;-1,556;-0,818;-0,054
"maîtriser";-1,768;-1,354;-3,204;-0,691;-0,085;-1,142;-1,186;0,487;2,728;21,013
"libération";93,781;-1,615;-6,373;-0,824;-1,669;-0,074;-7,802;-1,556;-0,818;-1,24
"insupportable";-0,294;-1,51;15,853;-0,77;0,193;-0,041;-1,718;-1,456;0,09;-0,254
"hygiène";-6,424;-1,562;14,684;-0,797;75,495;-0,057;-5,253;-0,137;-0,792;-3,739
"gouverner";1,983;-0,139;1,034;-0,77;-1,561;-1,274;-0,147;-0,112;0,09;-0,002
"fondue";-1,104;-1,146;8,872;-0,584;-0,014;-0,967;-1,66;8,7;-0,581;-0,109
"fenêtre";-2,483;-1,562;59,572;-0,797;-0,194;-0,057;-1,905;-0,137;-0,792;-5,672
"exercer";2,781;-1,615;-6,373;-0,824;-0,226;0,388;1,544;-1,556;0,053;1,188
"emji_visage_qui_fond";-1,943;-0,089;3,03;-0,717;-0,109;-0,017;0,572;2,385;-0,713;-0,633
"emji_ok";-1,35;-1,615;13,603;-0,824;-1,669;-0,074;-0,999;4,507;0,053;-0,453
"développement";-2,668;-1,615;-0,376;13,113;-0,226;2,305;15,468;-0,164;-0,818;-5,933
"creuser";-0,019;-1,562;-6,167;-0,797;-1,615;-1,318;5,136;-1,506;-0,792;11,85
"corriger";-1,202;-0,166;-0,292;0,067;-1,615;-0,057;-1,905;-1,506;-0,792;22,91
"correspondre";-0,434;-1,25;-2,815;3,15;-0,044;0;-0,176;-0,02;3,187;3,908
"compétition";-4,224;-1,562;1,968;-0,797;-0,194;-0,057;5,136;-1,506;-0,792;0,569
"coin";-2,668;-1,615;-0,376;1,841;3,897;10,945;-0,999;-1,556;-0,818;2,343
"cheveu";-0,294;-0,139;-0,216;-0,77;-1,561;99,528;-5,009;-1,456;-0,765;0,166
"cassis";112,937;-1,615;-4,188;-0,824;-1,669;-1,362;-5,498;-1,556;-0,818;-5,933
"carrière";-6,424;4,492;-6,167;-0,797;-1,615;-0,057;7,409;-1,506;-0,792;8,967
"bizarrement";14,792;-1,51;-2,112;0,086;-0,164;-1,274;0,296;-0,112;0,09;-2,002
"asseoir";-1,35;-1,615;49,471;6,195;-1,669;-1,362;-3,596;-1,556;-0,818;-2,416
"argentin";-4,924;-1,198;-4,727;-0,611;-1,238;-1,011;7,838;-0,009;0,291;9,925
"annonce";4,576;-1,615;-1,19;-0,824;13,011;-1,362;-0,999;-0,164;-0,818;0,044
"agresser";9,5;-1,615;-2,461;-0,824;-1,669;25,995;-5,498;-1,556;-0,818;1,188
"version";-0,215;0,288;2,636;-0,744;-0,136;7,065;-2,927;-1,405;0,112;0,002
"toxique";-3,812;-0,113;-5,755;-0,744;15,42;194,872;-0,589;-1,405;-0,739;-7,473
"température";-5,996;-1,458;-1,942;-0,744;227,847;-0,028;-1,535;-1,405;-0,739;-1,802
"solitude";-5,567;-1,354;-1,608;-0,691;-1,399;159,107;0,144;-1,305;-0,686;-0,503
"soirée";-4,018;4,831;-0,216;-0,77;-1,561;-1,274;-3,148;-0,112;14,605;9,869
"robot";-6,21;-1,51;-0,92;-0,77;0,193;0,521;18,083;1,98;-0,765;-0,921
"rip";-2,483;392,383;-6,167;-0,797;-1,615;-1,318;-3,372;-1,506;0,07;-8,007
"représentant";1,549;-1,354;-5,344;-0,691;2,225;-1,142;14,492;-1,305;0,169;-2,795
"renvoyer";-0,215;-1,458;0,382;-0,744;4,878;-1,23;0,031;-1,405;39,812;-3,262
"parfait";-3,199;-1,302;-3,009;-0,664;6,133;3,771;3,942;-1,255;30,362;-2,565
"ouverture";-6,21;-1,51;-3,793;-0,77;4,525;-1,274;8,189;-0,112;0,09;3,149
"oiseau";-5,996;0,288;0,013;25,945;116,625;-1,23;-7,047;-1,405;-0,739;-3,262
"nez";-6,424;-1,562;1,968;6,553;-1,615;-1,318;0,196;-0,137;0,07;2,724
"marquer";-0,019;0,189;0,186;-0,797;-1,615;6,207;-3,372;-1,506;-0,792;4,403
"malin";-2,483;-0,166;27,977;-0,797;-0,194;-0,057;-0,22;-1,506;0,07;-2,207
"lever";3,167;0,189;5,639;0,067;-0,194;-1,318;-0,855;-0,137;2,013;-8,007
"laver";-2,301;-1,51;41,629;2,141;8,829;-0,041;-7,299;-1,456;-0,765;-5,412
"juridique";0,188;-1,51;-5,961;-0,77;-1,561;-0,041;1,015;0,287;-0,765;7,214
"inflation";-6,21;-0,139;-5,961;-0,77;0,193;-1,274;1,015;162,096;0,09;-5,412
"hauteur";-3,812;-1,458;-1,942;0,108;-1,507;0,6;34,081;-0,089;-0,739;-1,802
"génie";-0,294;201,42;-0,92;-0,77;-0,164;-0,041;-3,148;-1,456;-0,765;-7,74
"gamin";-4,224;-1,562;-0,292;-0,797;-0,194;6,207;-0,855;-1,506;-0,792;18,822
"faciliter";-0,215;-1,458;-3,596;2,31;-1,507;0,6;39,812;-1,405;-0,739;-7,473
"euro";-1,943;-1,406;-3,399;-0,717;-1,453;-0,017;13,244;11,222;-0,713;-0,104
"emji_visage_bâillant";0,989;4,754;-0,571;-0,505;0,001;-0,835;-4,78;-0,953;4,808;1,267
"emji_visage_blasé";-0,294;-1,51;20,032;0,086;-1,561;-1,274;0,296;-1,456;0,09;-3,5
"effectuer";-0,003;-0,139;-3,793;-0,77;-1,561;0,521;22,241;-0,112;-0,765;-2,002
"durée";0,848;-1,51;-3,793;6,937;0,193;-1,274;2,163;5,19;-0,765;-2,002
"dark";-5,353;-1,302;-5,138;-0,664;-1,345;523,131;-6,291;-1,255;-0,66;-4,377
"croiser";-2,121;-1,458;-0,793;7,351;0,241;-0,028;9,043;-1,405;-0,739;-0,172
"colère";-0,019;-1,562;-0,292;-0,797;-1,615;-0,057;0,196;-0,137;-0,792;6,484
"chaleur";-5,781;-0,089;-0,672;-0,717;294,66;-1,186;-6,795;-1,355;-0,713;-3,027
"bancaire";1,05;-1,458;-3,596;0,108;-1,507;-0,028;0,031;58,982;-0,739;-3,262
"attente";-1,202;-1,562;-0,003;-0,797;-0,194;-0,057;3,277;15,303;0,07;-2,207
"arbre";-0,019;-1,562;-2,285;6,553;49,405;-1,318;0,808;-1,506;-0,792;-3,739
"actualité";8,242;-1,51;-2,112;-0,77;-0,164;-1,274;-3,148;-1,456;0,09;7,214
"accusation";28,182;-1,51;-5,961;-0,77;-1,561;0,521;-5,009;-0,112;-0,765;1,739
"zurich";-5,567;-1,354;-0,05;359,002;-1,399;-1,142;-0,359;0,487;-0,686;-6,939
"tâche";-5,996;-1,458;-5,755;0,108;-1,507;-0,028;83,549;-1,405;-0,739;-5,153
"surveiller";-1,943;-1,406;0,042;0,134;0,296;0,687;-1,358;2,385;-0,713;2,451
"succès";-5,996;-0,113;-1,942;-0,744;31,865;-0,028;4,258;-0,089;0,112;-0,772
"subside";-5,996;-1,458;-5,755;-0,744;-1,507;-1,23;-0,589;368,831;-0,739;-5,153
"statut";-0,215;-1,458;-3,596;-0,744;-1,507;30,068;1,254;-1,405;-0,739;0,953
"souligner";1,983;-1,51;-2,112;-0,77;0,193;2,714;0,006;-0,112;-0,765;0,166
"sarkozy";89,477;-1,458;-1,942;-0,744;-1,507;-1,23;-4,764;-1,405;-0,739;-5,153
"référence";-2,301;-1,51;-0,92;-0,77;4,525;6,62;-3,148;-1,456;0,09;9,869
"réfléchi";-2,121;-1,458;-5,755;-0,744;-1,507;0,6;-1,535;-1,405;-0,739;49,062
"récent";1,05;-1,458;0,013;-0,744;0,241;2,945;1,254;-1,405;-0,739;-1,802
"rythme";-5,996;-1,458;1,256;-0,744;31,865;-0,028;1,254;-1,405;0,112;-1,802
"russe";80,337;-1,458;-5,755;-0,744;-1,507;-1,23;-7,047;-1,405;0,112;-0,772
"roue";-3,607;-1,406;5,074;58,439;-1,453;-1,186;-0,042;-1,355;-0,713;-0,104
"qualification";-0,856;-0,208;-0,822;-0,106;-0,215;-0,176;7,511;-0,201;-0,105;0,037
"publiquement";2,682;-1,406;-5,55;-0,717;-1,453;-0,017;-1,358;-1,355;0,139;15,419
"psy";-4,018;-1,51;-2,112;-0,77;-1,561;-1,274;-0,147;16,163;-0,765;16,425
"près_de";-0,922;-0,113;-0,793;7,351;-0,136;-1,23;1,254;5,573;-0,739;-0,172
"presse";0,001;-0,113;-3,596;-0,744;-1,507;-1,23;-0,589;-1,405;26,161;8,014
"pourri";-2,121;-1,458;-0,15;-0,744;-1,507;-1,23;19,558;2,173;0,112;-1,802
"portugal";-5,353;-0,048;0,857;0,199;37,368;0,893;-4,036;-1,255;30,362;-4,377
"poil";-4,018;-0,139;2,284;-0,77;-0,164;-0,041;1,015;-1,456;-0,765;1,739
"piquer";-1,06;-1,51;15,853;2,141;-1,561;-1,274;0,006;-1,456;-0,765;-0,254
"personnage";-3,607;-0,089;-5,55;-0,717;-1,453;3,197;-6,795;-0,068;0,139;45,699
"parking";-5,781;-1,406;-3,399;260,368;-1,453;-1,186;2,949;2,385;-0,713;-7,206
"pantalon";-5,567;-0,067;66,002;0,164;-1,399;-1,142;-0,359;-1,305;-0,686;-6,939
"observer";-2,301;-1,51;-5,961;0,086;0,193;-0,041;1,015;-0,112;2,171;7,214
"mtn";8,242;-1,51;1,034;-0,77;-1,561;-1,274;-0,718;-1,456;-0,765;0,166
"migrant";-2,121;-1,458;-1,942;-0,744;-1,507;12,958;0,42;2,173;56,318;-3,262
"marketing";-1,06;-1,51;-2,112;-0,77;111,694;-1,274;-0,718;-0,112;-0,765;-0,254
"manipuler";1,983;-0,139;-3,793;-0,77;0,193;-1,274;-5,009;1,98;72,557;-0,254
"lamentable";-0,215;-1,458;-1,942;-0,744;-1,507;-0,028;-1,535;-0,089;2,341;17,826
"kosovo";5,174;-0,781;-0,146;-0,398;0,076;-0,659;0;-0,753;-0,396;-0,01
"kidnapper";119,853;-1,458;-5,755;-0,744;-1,507;-1,23;-7,047;-1,405;-0,739;-5,153
"juge";5,681;-1,51;-5,961;-0,77;0,193;0,521;0,006;-1,456;24,957;-0,921
"intégration";-3,402;-1,354;-0,557;-0,691;-1,399;-1,142;45,488;-1,305;-0,686;-1,417
"inhumain";45,85;-1,51;-2,112;0,086;-1,561;-1,274;-3,148;-0,112;-0,765;-0,921
"inadmissible";5,681;-0,139;-3,793;-0,77;-0,164;-0,041;-0,718;1,98;-0,765;0,745
"impressionnant";-5,781;0,348;18,497;0,134;0,296;-0,017;-0,469;-0,068;-0,713;-1,607
"idéal";0,015;-1,406;-3,399;2,494;-0,109;-1,186;2,949;-0,068;16,185;-0,633
"filmer";-2,121;-1,458;9,81;-0,744;-0,136;-0,028;-0,589;-1,405;-0,739;2,073
"exception";-5,567;-1,354;-0,05;-0,691;-1,399;-1,142;7,996;-1,305;0,169;4,744
"enjeu";-0,922;-0,113;-5,755;-0,744;9,411;-1,23;34,081;-1,405;-0,739;-5,153
"emji_visage_qui_fait_un_câlin";-4,71;0,804;1,631;-0,584;-1,184;-0,967;-0,572;-0,003;0,343;5,221
"effondrer";-6,21;-0,139;-5,961;-0,77;14,558;0,521;22,241;-1,456;-0,765;-0,921
"ect";-3,607;-1,406;-1,773;16,043;-1,453;7,546;0,572;2,385;0,139;-0,104
"défaut";-0,922;-1,458;-3,596;-0,744;4,878;0,6;2,533;-1,405;-0,739;2,073
"ducoup";-4,924;-1,198;-2,623;-0,611;2,996;9,929;-0,713;-1,154;0,291;9,925
"court";-0,79;-1,406;-3,399;2,494;-0,109;0,687;0,572;-1,355;-0,713;6,301
"corrompre";30,14;-0,113;-3,596;-0,744;0,241;0,6;-2,927;-1,405;-0,739;-0,772
"convenir";-3,812;-0,113;-0,793;-0,744;-0,136;0,6;-1,535;-0,089;0,112;17,826
"compenser";-0,922;-1,458;-3,596;0,108;1,821;-1,23;34,081;-1,405;-0,739;-3,262
"cibler";1,983;-1,51;-5,961;0,086;0,193;-0,041;8,189;-1,456;0,09;-0,921
"cf";-0,147;-1,406;-0,672;7,797;2,014;-1,186;4,831;-0,068;-0,713;-1,607
"cedh";71,639;-1,146;-4,521;-0,584;-1,184;-0,967;-3,315;-1,104;-0,581;-1,895
"bouclier";48,699;-1,458;-3,596;2,31;-1,507;-1,23;-0,087;-0,089;-0,739;-7,473
"bouche";-0,003;-1,51;1,034;0,086;-1,561;0,521;-5,009;-1,456;0,09;7,214
"ba";-3,402;-0,067;0,671;-0,691;-1,399;-1,142;-4,278;0,487;0,169;16,833
"aveugle";8,242;-1,51;-3,793;-0,77;-0,164;-1,274;-3,148;-1,456;0,09;9,869
"auto";0,188;-0,139;4,021;-0,77;-0,164;-1,274;-7,299;16,163;0,09;-0,254
"apparaître";-2,121;-1,458;-5,755;-0,744;22,904;-0,028;-0,087;-0,089;-0,739;8,014
"adresse";-0,79;0,348;-1,773;-0,717;0,296;-1,186;2,949;-1,355;-0,713;2,451
"adopter";0,279;-1,458;-5,755;0,108;-0,136;-1,23;1,254;0,345;0,112;2,073
"xénophobe";-5,567;-1,354;-3,204;-0,691;-1,399;-1,142;-4,278;-1,305;699,632;-2,795
"tt";-0,79;-1,406;-1,773;-0,717;-0,109;-0,017;-2,709;-0,068;-0,713;28,552
"tendre";-1,943;-1,406;-3,399;-0,717;-1,453;-0,017;9,978;-0,068;7,875;0,386
"supposer";2,682;-1,406;-0,672;0,134;-1,453;7,546;-0,042;5,988;-0,713;-3,027
"stupide";-3,607;-1,406;-1,773;-0,717;-0,109;0,687;13,244;-0,068;0,139;0,022
"situer";-1,768;-1,354;-3,204;-0,691;10,722;-1,142;14,492;0,487;-0,686;-1,417
"rh";-5,567;-1,354;-5,344;-0,691;-1,399;-1,142;75,74;2,617;-0,686;-6,939
"radio";-0,333;-1,198;-4,727;0,284;105,287;-1,011;-3,554;-1,154;3,45;-0,186
"race";-1,943;-1,406;-1,773;-0,717;-0,109;-0,017;-4,521;-1,355;41,688;15,419
"qatar";99,11;-1,458;-3,596;-0,744;-0,136;-1,23;-4,764;-1,405;-0,739;-7,473
"puissant";0,046;0,417;-1,608;-0,691;0,36;8,068;-0,359;2,617;0,169;-1,417
"processus";7,013;-1,406;-5,55;-0,717;33,56;-1,186;1,53;-1,355;-0,713;-4,894
"privilégié";-5,138;-1,25;-2,815;-0,637;-1,292;1,015;2,622;-1,204;-0,633;15,843
"poster";-0,79;-1,406;-3,399;-0,717;-0,109;-0,017;-4,521;-1,355;0,139;39,537
"plr";-5,996;-0,113;31,879;-0,744;-1,507;-1,23;-0,589;0,345;15,365;-5,153
"plomb";-5,781;-1,406;0,042;41,364;44,461;-1,186;-2,709;-1,355;-0,713;-0,104
"percevoir";-1,768;-1,354;-5,344;-0,691;0,36;-0,008;3,417;-0,049;0,169;4,744
"nettoyer";-3,402;-0,067;15,601;-0,691;0,36;-1,142;-0,359;-1,305;-0,686;0,064
"nazi";59,301;-1,406;-3,399;-0,717;-1,453;-0,017;-2,709;-1,355;0,139;-3,027
"mécanisme";-3,812;-1,458;-5,755;-0,744;116,625;0,6;-0,589;-1,405;-0,739;0,263
"moto";-5,138;-0,031;-4,933;687,486;-1,292;-1,055;-3,794;-1,204;-0,633;-4,12
"migros";-5,996;-0,113;-0,793;-0,744;98,808;-1,23;-0,087;5,573;-0,739;-3,262
"lecture";-2,121;-1,458;-5,755;-0,744;-1,507;0,6;-2,927;-1,405;-0,739;55,774
"lamal";-5,781;-0,089;-3,399;-0,717;-1,453;-1,186;-4,521;384,169;-0,713;-4,894
"isolé";-2,121;-1,458;-0,793;-0,744;9,411;-0,028;-0,589;-1,405;-0,739;10,855
"ironie";-0,922;-0,113;-0,793;-0,744;1,821;0,6;-0,589;-1,405;0,112;5,604
"inclure";2,682;-1,406;-5,55;-0,717;0,296;-1,186;2,949;-1,355;-0,713;1,196
"hahaha";-2,121;-0,113;4,522;-0,744;-1,507;2,945;-2,927;0,345;-0,739;2,073
"hab";-1,943;-0,089;10,737;-0,717;-1,453;-1,186;-1,358;-0,068;0,139;1,196
"geste";0,015;-1,406;-3,399;-0,717;24,189;-1,186;0,572;-0,068;-0,713;0,022
"fragile";-3,607;-1,406;-0,672;-0,717;-0,109;-1,186;-1,358;-0,068;7,875;19,351
"financièrement";-1,943;-1,406;-3,399;2,494;-1,453;0,687;30,925;0,412;-0,713;-4,894
"fascisme";1,05;-1,458;2,636;-0,744;-0,136;-1,23;-4,764;-1,405;15,365;0,263
"exécution";130,963;-1,458;-5,755;-0,744;-1,507;-1,23;-7,047;-1,405;-0,739;-7,473
"existence";7,78;-1,354;-5,344;0,164;2,225;-1,142;-2,492;-1,305;-0,686;4,744
"envahir";55,87;-0,113;-1,942;-0,744;-1,507;-0,028;-2,927;-1,405;-0,739;-3,262
"entrain";4,068;-1,458;2,636;-0,744;-1,507;-0,028;-4,764;-0,089;7,426;-0,172
"emji_visage_retenant_ses_larmes";-5,138;54,13;2,498;-0,637;-1,292;-1,055;-3,794;-1,204;0,245;0,225
