"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"historiquement";0,08;1;1;1;1;0,184;1;1;0,05;0,626
"hip_hop";1;1;0,001;1;1;1;1;1;1;0,461
"hezb";0;1;1;1;1;1;1;1;1;1
"heritage";0,447;1;1;1;1;1;0,001;1;1;1
"hahahaha";0;1;1;1;1;1;1;0,238;1;1
"hahah";1;1;0,002;1;0,071;1;1;1;1;1
"géographique";1;1;0,288;1;0,002;1;1;1;1;1
"généralisé";0,447;1;1;0;1;1;0,133;1;1;1
"gâter";0,447;1;1;1;1;1;0,001;1;1;1
"greta";1;0;1;1;1;0,184;1;1;1;1
"greenwashing";1;1;1;0,051;0;1;1;1;1;1
"grain";1;1;1;1;0;1;1;1;1;1
"gouverneur";0;1;1;1;1;1;1;1;1;1
"glorifier";1;1;1;1;1;1;1;1;0;0,626
"gisement";0,447;1;0,417;1;0,27;1;1;1;1;1
"girl";1;0,004;1;1;1;0,184;1;1;1;0,019
"gilet";1;1;1;0;0,27;1;1;1;1;1
"gigantesque";1;1;1;1;0;1;1;1;1;1
"gerber";1;1;0,417;1;1;0,001;1;1;1;0,157
"gent";1;1;1;1;0,27;0,184;1;0,238;1;0,626
"gay";0,313;1;1;1;1;1;1;1;1;0,082
"gag";1;1;0,417;0;1;1;0,576;1;1;1
"férié";0,447;1;0,005;1;1;1;1;1;1;1
"fuck";1;1;1;1;0;1;1;1;1;1
"frôler";1;1;1;0;1;1;0,418;0,001;1;1
"freristes";0;1;1;1;1;1;1;1;1;1
"focus";0,08;1;0,069;1;1;1;1;1;0,05;1
"flash";1;1;0,417;0;1;1;1;1;0,05;1
"fièrement";0,006;1;1;1;0,27;1;1;1;1;1
"fisc";1;1;1;1;1;1;0,014;0,003;1;1
"filtre";1;0,254;1;0,051;0;1;1;0,238;1;1
"filet";1;1;1;1;1;0,001;1;1;1;0,157
"feminicide";1;1;1;1;1;0;1;1;1;1
"fe";1;1;1;1;1;0;1;1;1;0,626
"fascinant";1;1;1;0,051;1;1;1;1;1;0
"fallacieux";0,313;1;1;1;1;1;1;1;0;1
"fainéant";1;0,254;1;1;1;1;0,001;1;1;1
"facultatif";1;1;1;1;1;0;1;1;1;1
"factuelle";1;1;1;1;1;0,184;1;0,238;1;0,019
"facebook";1;0;1;1;1;1;1;1;1;0,157
"fabuleux";1;0;1;0,051;1;0,184;1;1;1;1
"f35";1;1;1;1;0,27;1;0,001;0,238;1;1
"externalisée";1;1;1;1;0;1;1;1;1;1
"explosif";0;1;1;1;1;1;1;1;1;0,626
"exciter";1;1;1;1;1;1;1;1;0,05;0,019
"example";1;1;1;0,051;1;1;0,133;0,238;1;0,626
"espere";0;1;1;1;1;1;1;1;1;1
"envoi";1;1;0,288;1;1;1;1;0;1;1
"entraînement";1;1;1;1;1;0,128;1;1;1;0,461
"entraver";0,006;1;1;1;1;1;1;1;1;0,626
"enrichissement";1;1;1;1;1;1;0;1;1;1
"ennui";1;1;0,417;0,051;1;1;1;0,003;1;1
"engranger";1;1;1;1;1;1;0;0,238;1;1
"engin";0,447;1;1;0;1;1;1;1;1;1
"enfantin";1;1;0,288;1;1;0,128;1;1;1;0,461
"emprunter";1;1;1;0;1;1;0,014;0,238;1;1
"emji_visage_étourdi";1;1;0;0,03;1;1;1;1;1;1
"emji_visage_souriant_avec_des_cornes";1;0,001;0,032;1;1;0,128;1;1;1;1
"emji_visage_secoué";0;1;1;1;1;1;1;1;1;1
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";1;1;0,069;1;1;1;1;0,238;1;1
"emji_visage_avec_bouche_en_diagonale";1;0,254;1;0,051;1;1;1;1;1;0,157
"emji_trinquer";1;0;1;1;1;1;1;1;1;1
"emji_personne_qui_hausse_les_épaules_peau_claire";1;1;1;1;1;0,001;0,576;1;1;0,626
"emji_paume_contre_paume_doigts_vers_le_haut_peau_mate";0,475;0,023;1;1;1;1;1;1;1;0,602
"emji_pastèque";0,013;1;0,86;1;1;1;1;1;1;1
"emji_ogre";1;1;0,453;1;1;0,012;0,567;1;1;1
"emji_oeil";1;1;0,672;1;1;1;0,807;1;1;0,156
"emji_notes_de_musique";1;0,023;1;1;1;1;0,567;1;1;0,602
"emji_drapeau_île_clipperton";1;0,121;0;1;1;1;1;1;1;1
"emji_drapeau_congo_kinshasa";0;1;1;1;1;1;1;1;1;1
"emji_dans_le_mille";1;0,004;1;1;1;1;1;1;1;0,157
"emji_croix_latine";0;1;1;1;1;1;1;1;1;1
"emji_balance_à_poids";0;1;1;1;1;1;1;0,238;1;1
"emji_argent_dans_les_yeux_et_la_bouche";1;1;1;1;1;1;0,418;0,001;0,029;1
"emirats";0;1;1;1;1;1;1;1;1;1
"egalité";1;1;1;1;1;0;1;1;1;1
"effondrement";0,447;1;1;1;0,27;1;0,014;1;1;1
"détacher";1;1;1;1;0,27;1;1;0,238;1;0,626
"désolant";1;1;0,453;1;1;0,012;1;1;1;0,602
"dérisoire";1;1;1;1;0,005;1;0,133;0,238;1;1
"déprimer";1;1;1;1;1;0,184;0,576;1;0,05;0,626
"dépouille";0;1;1;1;1;0,184;1;1;1;1
"dépeindre";0,313;0,185;1;1;1;1;1;1;0;1
"démission";1;1;0,86;1;1;1;1;0;1;1
"démenti";0,006;1;1;1;0,27;1;1;1;1;1
"délocalisation";1;1;1;1;1;1;0;1;1;1
"délicat";0,447;1;1;1;1;1;1;1;1;0,019
"dégradant";0,447;1;1;1;0,27;0,001;1;0,238;1;1
"dégats";0,037;1;1;1;1;1;0,418;0,172;1;1
"défensif";0;1;1;1;1;1;1;1;1;0,626
"défavorisé";1;1;1;1;1;0,184;0,133;1;1;0,626
"déduction";1;1;1;1;1;1;0,133;0;1;1
"décalage";1;1;1;1;0;1;1;0,003;1;1
"dubaï";0,447;1;1;1;1;1;0,576;0,238;0,05;1
"dubai";0,08;1;1;0,051;1;1;1;1;1;0,626
"douceur";1;0;1;1;0,005;1;0,576;1;1;1
"do";1;1;0,672;1;1;1;1;1;0,005;0,156
"djihadiste";0;1;1;1;1;1;1;1;1;1
"dispo";1;0,004;1;1;1;1;1;0,003;1;1
"disparités";1;1;1;1;1;1;0;1;1;1
"disparaitre";1;1;1;1;0,005;1;0,014;1;1;1
"discriminer";1;1;1;1;1;0,128;1;1;0;0,082
"discernement";1;1;1;1;0,27;1;1;1;1;0,001
"digital";1;1;1;1;0,198;1;1;0;1;1
"difficilement";1;1;1;0,03;0,198;1;0,418;1;1;1
"diaspora";0;1;0,417;1;1;1;1;1;1;1
"diaboliser";1;1;0,288;1;0,198;1;1;1;0,029;0,461
"deuil";0,447;1;1;1;1;1;0,576;1;1;0,157
"dentaire";1;1;1;1;0,005;1;1;0;1;0,626
"densité";1;1;1;1;0;1;1;0,238;1;1
"defendre";0;1;1;1;1;1;1;0,238;1;1
"debut";1;1;1;1;0;1;0,576;1;1;1
"daube";1;0;0,417;1;0,27;1;1;1;1;1
"danse";1;0,254;0,005;1;0,27;1;1;1;1;1
"daesh";0;1;1;1;1;1;1;1;1;1
"culte";0,447;1;1;1;1;0,001;1;1;1;0,626
"créativité";1;0;1;1;1;1;0,133;1;1;1
"créatif";1;1;1;1;1;1;0,576;1;1;0,019
"crâne";1;1;1;1;1;1;1;0,172;0,029;0,006
"cruauté";0;1;1;1;0,27;1;1;1;1;1
"croisière";0;1;1;1;1;1;1;0,238;1;1
"crochet";1;1;1;1;1;1;0;1;1;1
"cri";0,006;1;1;1;0,27;0,184;1;1;1;1
"couloir";0;1;1;1;0,27;1;1;1;1;1
"costard";1;1;0,005;1;1;1;0,133;1;1;1
"cortège";1;1;1;1;1;1;0,133;1;1;0,019
"coran";1;1;1;1;1;0;1;1;1;0,626
"controversé";0,447;1;1;1;0,27;1;0,576;1;1;0,626
"contre_productif";1;1;1;1;1;1;1;1;0,05;0
"continuation";1;1;1;1;1;1;1;1;0;0,157
"contestation";0,447;1;1;1;1;1;1;1;1;0,019
"conforme";1;1;1;1;0,005;1;0,576;1;1;0,626
"comédie";1;1;0,417;1;1;1;1;1;1;0,019
"compteur";1;1;1;0;0,27;1;1;1;1;1
"complotistes";1;1;1;1;0,005;1;1;1;0;1
"communiqué";0,447;1;1;1;1;1;1;1;1;0,019
"comedy";1;0,185;0;1;1;1;1;1;1;1
"colonisateur";0;1;1;1;1;1;1;1;1;1
"collusion";0;1;1;1;1;1;1;1;1;1
"collant";1;0;1;0,051;1;1;1;1;1;1
"colis";1;1;1;1;0,27;1;0,001;0,238;1;1
"cohésion";1;1;1;1;1;1;0,004;1;1;1
"cnews";0,447;1;0,069;1;1;1;1;1;0,05;1
"clore";1;1;1;1;0,27;1;0,576;1;1;0,019
"clientèle";1;1;1;1;0;1;0,418;0,172;1;1
"claque";1;1;0,417;1;1;1;1;1;1;0,001
"civisme";1;1;1;0,051;1;0;1;1;1;1
"citron";1;1;0,417;1;1;1;0,001;1;1;1
"ciné";1;1;1;1;0;1;1;1;1;0,626
"cij";0;1;1;1;1;1;1;1;1;1
"chèque";0,447;1;1;1;1;1;0,576;0;1;1
"chronique";1;1;1;1;1;1;0,133;0;1;1
"chiner";1;1;1;1;0;1;1;1;1;1
"chiant";0,447;0,254;0,417;1;1;1;1;1;1;0,626
"charia";0,189;0,121;0,86;1;1;1;1;1;1;1
"chaques";1;1;0,86;0,014;1;1;1;0;1;1
"centrer";1;1;1;0,051;1;1;0,014;0,238;1;1
"cave";1;1;0,417;1;0,27;1;1;1;0,05;0,626
"caricature";1;1;0,86;1;1;0,079;1;1;0,014;0,299
"caoutchouc";0;1;1;1;1;1;1;1;1;1
"bétail";1;1;1;1;0,002;0,128;1;1;1;1
"bénéficiaire";1;1;1;1;1;1;0,133;0,003;1;1
"bénir";1;0;1;1;1;1;1;1;0,029;1
"burqa";0,037;1;1;1;1;0;1;1;0,029;1
"brûlant";1;1;0,069;1;0,27;1;1;1;1;1
"brevet";1;1;1;1;0,198;1;0;1;1;1
"brandir";0;1;1;1;1;1;1;1;1;1
"bouquin";1;1;1;1;1;0,184;1;1;1;0
"boisson";1;1;0,417;1;0;1;1;1;1;1
"bodycams";1;1;0,86;1;1;1;1;1;1;0,001
"blocage";0,002;1;1;1;1;1;1;1;1;1
"biden";0;1;1;1;0,27;1;1;1;0,05;1
"bibliothèque";1;0,254;1;1;0,27;1;1;1;1;0,157
"biaiser";0,006;1;1;1;1;1;1;1;0,05;0,626
"berger";1;1;1;1;0,198;1;0,418;1;1;0,461
"barème";1;1;1;0,051;1;1;0,014;1;1;1
"baiser";1;1;1;1;1;0,001;0,014;1;1;1
"aveugler";0,447;1;1;1;1;1;1;1;0;0,626
"avancée";1;0,254;1;1;1;1;1;1;1;0,001
"automatique";1;1;1;0,051;0,27;1;0,133;1;1;1
"autochtone";0,08;1;1;1;1;0,184;1;1;0,05;1
"audace";1;0,254;0,417;1;0,27;0,184;1;1;0,05;1
"assimiler";1;1;1;1;1;1;1;1;1;0,019
"architecture";1;1;1;0,051;1;1;0,001;0,238;1;1
"apprenti";1;1;1;1;0,198;1;0,004;0,172;1;1
"apparence";1;1;1;1;1;0,184;1;1;1;0
"apercevoir";1;1;1;1;1;1;0;1;1;1
"antiquité";1;1;0;1;1;1;1;1;1;1
"anticipé";1;1;1;1;0,27;1;1;0;1;1
"anarchiste";0;1;1;1;1;1;1;1;1;1
"amoureux";1;0,254;1;1;1;0,184;0,576;1;1;0,626
"amont";1;1;1;1;0,198;1;0;1;1;1
"ambulance";0,447;1;1;1;1;1;1;1;0,05;0,019
"amalgame";0,006;1;1;1;1;1;0,576;1;1;1
"aléatoire";1;1;1;0,051;0;1;1;1;1;1
"alliance";0;1;1;1;1;1;1;1;1;1
"allergie";1;1;1;1;0;1;0,576;1;1;1
"aller_retour";1;1;0,069;0,051;1;0,184;1;0,238;1;1
"alarme";1;1;0,069;1;0,27;1;0,133;1;1;1
"ajd";1;1;1;1;0,198;0;0,418;1;0,029;1
"aire";1;1;0,288;1;1;0,128;1;1;1;0,461
"aile";1;1;0,417;1;1;1;1;1;0,05;0,157
"ahh";1;1;1;1;1;1;1;0,238;0,05;0,157
"agrandir";1;1;1;1;1;1;0;1;1;1
"agissement";0;1;1;1;1;1;1;1;1;1
"affilier";1;1;1;1;1;1;1;1;1;0,082
"adoption";1;1;1;1;0,198;1;0,418;1;1;1
"admirer";1;0,004;1;1;1;1;1;1;1;0,019
"adjectif";1;1;1;1;1;1;1;1;1;0
"addictions";1;1;1;1;1;0,184;0,001;1;1;1
"acide";1;1;1;1;0,002;0;1;1;1;1
"accueillant";1;0,254;0,417;1;1;1;1;1;1;0,626
"accentuer";1;1;1;1;0,005;0,184;1;1;1;0,626
"absorber";1;1;1;0,03;0;1;1;1;1;1
"abriter";0,313;1;1;1;1;1;0,068;0,172;1;1
"abord";1;1;1;0;1;1;0,576;0,238;1;1
"abject";0,08;1;1;1;1;0,184;1;1;1;0,157
"4x";1;1;1;0;1;1;0,014;1;1;1
"4k";0,08;0,254;1;1;1;1;1;0,238;1;1
"3a";1;1;1;1;1;1;0;1;1;1
"évènement";0,313;1;1;1;1;1;1;0,001;1;1
"éveiller";0,189;1;0,86;1;1;0,079;1;1;1;1
"évasion";1;1;1;1;1;1;0;1;1;1
"épuisant";1;1;0,08;1;1;1;0,136;1;1;1
"épaule";1;1;1;1;1;1;1;1;0,029;0,006
"émirat";0;1;1;1;1;1;1;1;1;1
"éliminatoire";0,475;1;1;1;1;1;0,044;1;1;1
"écrivain";1;1;0,453;1;1;1;1;1;1;0,053
"écharpe";1;1;1;1;0;1;1;1;1;1
"ânerie";1;0,185;0,288;1;1;1;1;1;1;1
"zombie";1;1;0,172;0,014;1;1;0,267;1;1;1
"yo";0,699;1;0,672;1;0;1;1;1;1;1
"yann";1;0,121;0,172;1;1;0,079;1;1;1;1
"weekend";1;1;0,86;1;1;1;1;1;1;0,033
"web";0,889;1;0,86;1;0,13;0,079;1;1;1;1
"watch";0,013;1;1;1;0,13;1;1;1;1;1
"wait";1;1;0,288;1;1;1;0,418;1;1;1
"véhiculer";1;1;1;1;0,198;1;1;1;0;0,461
"vulgaire";1;1;1;1;1;0;1;1;1;1
"vss";1;1;1;1;1;0;1;1;1;1
"vivable";1;1;0,288;1;0,002;1;0,418;1;1;1
"visiteur";1;1;0,288;1;0;0,128;1;1;1;1
"violenter";1;1;1;1;1;0;1;1;1;0,461
"vieillard";0;1;1;1;1;1;1;1;1;1
"vevey";1;1;0;1;1;1;1;0,172;1;1
"veto";0,002;1;1;1;1;0,128;1;1;1;1
"vermelho";0;1;1;1;1;1;1;1;1;1
"veiller";0,013;1;0,86;1;1;1;1;1;0,014;1
"vecu";1;1;0;1;1;1;1;1;1;1
"vape";1;1;1;1;0,198;1;0,418;1;1;0,461
"vaincre";0;1;1;1;1;1;1;1;1;1
"vain";0,037;1;1;1;1;0,128;1;1;1;0,461
"utopie";1;1;1;1;0,198;1;1;0,172;1;0,461
"utilisateur";1;1;0,288;0,03;1;1;1;1;1;0,461
"unrwa";0;1;1;1;1;1;1;1;1;1
"tte";1;0,185;0,032;1;1;1;1;1;1;1
"toustes";0,013;1;1;1;1;1;1;1;1;1
"tomate";1;1;1;1;0;1;1;1;1;0,461
"tissu";1;1;1;1;0,198;1;1;0,172;1;0,461
"tiroir";0,037;1;1;1;1;1;1;1;1;0,461
"théoriquement";1;1;1;0,03;1;1;0,418;1;1;0,461
"terriblement";1;1;1;1;0,198;1;0;1;1;1
"terr0risme";0;1;1;1;1;1;1;1;1;1
"telephone";1;1;1;0,014;1;1;0,026;1;1;1
"taxées";1;1;1;1;1;1;0;1;1;1
"taule";0,189;0,121;0,86;1;1;1;1;1;1;1
"tate";1;1;1;1;1;0;1;1;1;1
"tableau";0,313;1;1;0,03;1;1;0,068;1;1;1
"t3rroriste";0;1;1;1;1;1;1;1;1;1
"sécher";1;1;0;1;1;1;1;1;1;1
"system";0,002;1;1;1;1;1;1;1;1;1
"synthétique";0,475;1;1;1;0,026;0,012;1;1;1;1
"suspect";0,002;1;1;1;1;0;1;1;1;1
"survêtement";1;1;0;1;0,13;1;1;1;1;1
"surpopulation";1;1;1;1;1;1;0,004;0,172;1;1
"supériorité";1;1;1;1;1;0;1;1;1;0,461
"suprématie";0,189;1;1;1;1;1;1;0,11;0,014;1
"succéder";0,313;1;1;1;1;0,128;1;0,172;1;1
"stressant";1;1;1;1;0,198;1;0,004;1;1;1
"statique";1;1;0,032;0,03;1;1;0,418;1;1;1
"stat";1;1;1;0,03;1;1;1;1;1;0
"stabiliser";1;1;1;1;0,198;1;0;1;1;1
"spéculer";1;1;1;1;0,198;1;0,418;1;1;0,082
"spéculation";1;1;1;1;1;1;0;1;1;1
"spa";1;1;1;1;1;1;1;0;1;1
"soustraire";1;1;1;1;1;1;1;0;1;1
"sous_estimer";1;1;1;1;0;1;0,418;1;1;1
"soudainement";1;1;1;1;0,198;0,128;1;0;1;1
"somalie";0;1;1;1;1;1;1;1;1;1
"sobriété";1;1;1;1;0;1;1;1;1;1
"skier";1;1;1;1;0,198;1;0,004;1;1;1
"sirène";1;1;1;1;1;1;1;1;1;0
"singulier";1;1;1;1;0,198;0,128;0,418;1;1;0,461
"signification";0,313;1;1;1;1;1;1;1;0,029;0,461
"significatif";1;1;1;1;1;1;0;1;1;1
"signal";1;1;1;1;0;1;1;1;1;1
"show";1;0;1;1;1;0,128;1;1;1;1
"shooter";1;1;0;1;1;1;1;1;1;1
"sexualité";1;1;1;1;1;1;1;1;1;0
"serveur";1;1;0,288;1;1;1;0,068;1;1;1
"servette";1;0,185;1;1;1;1;1;0;1;1
"seringue";1;0,185;0,288;1;0,198;1;1;1;1;1
"semblable";1;1;0,001;1;0,198;1;1;1;1;1
"secte";1;1;1;1;1;1;0,068;1;0,029;1
"sceptique";0,889;1;0,86;1;0,13;1;1;1;1;1
"savon";1;1;1;0;1;1;1;1;1;1
"savoir_faire";1;1;0;1;1;1;1;1;1;1
"saut";1;1;0,172;1;0,13;1;1;1;1;1
"sarko";0,313;0,185;1;1;1;1;1;1;0,029;1
"sarcasme";1;0,185;0,032;1;1;0,128;1;1;1;1
"sacrifier";1;1;1;1;0,198;0,128;0,418;1;1;1
"sacrifice";1;1;1;1;1;1;0,004;1;1;1
"résiliation";1;1;1;1;1;1;1;0;1;1
"rémunération";1;1;1;1;1;0,128;0,418;0,172;1;0,461
"réintégrer";1;1;1;1;1;1;0,068;1;1;0,461
"régulier";0,189;1;1;1;1;1;1;1;1;0,299
"réglementer";1;1;1;1;0;1;1;0,172;1;1
"réglementation";1;1;1;0,03;0,198;1;0,004;1;1;1
"régal";1;0;1;1;1;1;1;1;1;0,461
"réformer";1;1;0,288;0,03;1;1;1;1;0,029;1
"réf";1;0;1;1;1;1;1;1;1;1
"récolte";1;1;1;1;0,198;1;0,418;0,172;1;1
"réactionnaire";1;0,185;1;1;1;0,128;0,418;1;0,029;1
"royalement";1;1;0,032;1;1;1;1;1;1;0,461
"royal";1;1;0,001;1;1;1;1;1;1;0,461
"rome";1;1;1;0;1;1;1;1;1;1
"robinet";1;1;1;1;0;1;1;1;1;1
"restrictif";0,037;1;1;1;1;0,128;0,418;1;1;1
"restreint";0,313;1;1;1;1;1;1;1;1;0,461
"ressortissant";1;1;0,032;1;1;1;0,418;1;1;1
"ressort";0,889;1;1;1;0,13;0,079;1;0,11;1;1
"requérir";1;1;1;1;0,13;1;0,026;0,11;1;1
"reproduction";1;1;1;1;0,002;1;1;0,172;1;0,461
"repasser";1;1;1;1;1;1;0,418;1;1;0,461
"rentabilité";1;1;1;1;1;1;0,267;0,11;1;0,299
"renseignement";1;1;1;1;1;1;0,418;1;1;0,082
"remarquable";0,037;1;1;1;1;1;1;0,172;1;1
"relater";0,313;1;1;1;1;1;1;1;1;0,006
"relais";1;1;1;1;1;1;0,068;1;1;1
"reich";0;1;1;1;1;1;1;1;1;1
"regrettable";1;1;1;0,03;1;0;1;1;0,029;1
"registre";1;1;1;1;0,13;1;0,267;0,11;1;1
"redevance";1;1;0,672;1;1;1;0,807;1;0,005;0,846
"recouvrir";0,313;1;1;0;0,198;1;1;1;1;1
"recourir";1;1;1;1;1;1;0;1;1;1
"rang";0,037;1;1;1;1;1;1;1;1;0,461
"raisin";1;1;0,172;1;0;1;1;1;1;1
"rager";1;1;0,86;1;1;1;1;1;1;0,001
"rachat";1;1;1;1;1;1;0;0,172;1;1
"rabattre";1;1;1;0;0,198;0,128;1;1;1;1
"quon";0,313;1;1;1;1;1;0,418;1;1;1
"qd";1;1;0,86;1;1;0,079;1;1;1;0,033
"pâte";1;1;1;1;0,002;1;0,004;1;1;1
"puéril";1;1;1;1;1;1;1;1;1;0,001
"purger";0,002;1;1;1;1;1;1;1;1;1
"punk";1;1;0;1;1;1;1;1;1;1
"psychologie";1;1;1;1;1;1;0,068;0,172;1;1
"psycho";1;0,121;1;1;0,13;1;0,267;1;1;1
"psychiatrie";1;1;1;1;1;1;1;0,11;1;0,033
"prêcher";0;1;1;1;1;1;1;1;1;1
"prévisible";0;1;1;1;1;1;1;1;1;1
"prévaloir";0,002;1;1;1;1;1;0,418;1;1;1
"préoccupation";0,313;1;1;1;1;1;0,418;1;1;1
"préoccupant";1;1;1;1;0,198;1;0,418;1;0,029;1
"prématuré";1;1;0,032;1;1;1;1;1;1;0,461
"prospérité";1;1;0,288;1;1;1;0,068;1;1;1
"proposé";1;1;1;1;1;1;0,068;1;0,029;1
"projection";1;1;1;1;1;1;1;1;1;0
"probabilité";1;1;1;0;0,198;1;0,418;1;1;1
"prescrire";1;1;1;1;0,13;1;1;0;1;1
"preneur";1;0,185;1;1;0,002;1;1;1;1;1
"posture";0,189;1;1;1;1;1;1;1;1;0,033
"positionner";0,313;1;1;1;1;1;1;1;1;0,006
"porte_monnaie";1;1;0,86;0,014;0,13;1;0,267;1;1;1
"populisme";1;1;1;1;1;1;1;1;0;1
"polaire";1;1;0;1;0,198;1;1;1;1;1
"plancher";1;0,185;0,288;1;0,198;1;1;0,172;1;1
"plafonner";1;1;1;1;1;1;1;0;1;1
"piloter";1;1;1;1;1;0,128;0;1;1;1
"pill";1;1;1;1;1;0;1;1;1;1
"philippe";0,889;1;0,86;1;1;1;1;1;1;0,033
"peiner";1;1;1;1;1;1;0,004;1;1;1
"payeur";1;1;1;1;1;1;0;1;1;1
"payement";1;1;1;0,014;1;1;1;0;1;0,299
"patrouille";1;1;0;0,03;1;1;1;1;1;1
"patronat";1;1;1;1;1;1;0,004;0,001;1;1
"passionné";1;0,185;1;1;1;1;1;1;1;0,082
"ouiiii";1;0,001;1;1;1;1;0,418;0,172;1;1
"orgueil";1;1;0,288;1;1;1;0,418;1;1;0,461
"ordure";0,002;1;1;1;1;1;1;1;1;1
"orage";0;1;1;1;1;1;1;1;1;1
"opérateur";1;1;1;1;1;1;0,068;0,001;1;1
"optimiste";1;1;1;1;0,13;1;0,026;1;1;1
"optimiser";1;1;1;1;0,002;1;0,004;1;1;1
"opter";1;1;1;1;1;0,128;0,004;1;1;1
"opprimer";0;1;1;1;1;1;1;1;1;1
"oooh";1;1;0,288;0,03;1;1;1;0,172;0,029;1
"ooh";1;1;0,288;1;1;0,128;1;1;1;0,461
"omnivore";1;1;1;1;0;1;1;1;1;1
"obsolète";1;1;1;1;0,002;0,128;1;1;1;1
"oas";0,013;1;0,86;1;1;1;1;1;1;1
"négligence";1;0,121;1;1;0,13;1;0,026;1;1;1
"nomination";0;1;1;1;1;1;1;1;1;1
"nombril";1;1;1;1;1;1;1;1;1;0
"niger";0;1;1;1;1;1;1;1;1;1
"neurologique";1;1;1;1;1;1;0,068;0,172;1;0,461
"nazisme";0,313;1;1;1;1;1;0,418;1;0;1
"nanti";1;1;1;1;1;1;0;1;1;1
"nana";1;1;0,001;1;1;0,128;1;1;1;1
"nakba";0;1;1;1;1;1;1;1;1;1
"méconnaissance";1;1;1;1;0,198;1;0,068;1;1;1
"méchanceté";1;1;1;1;1;1;1;1;1;0,006
"mythomane";1;1;1;1;1;1;1;1;1;0
"mutilé";0;1;1;1;1;1;1;1;1;1
"municipalité";1;1;0,288;1;1;0,128;0,068;1;1;1
"multitude";1;1;1;1;1;1;0;1;1;1
"mulhouse";1;1;1;0;1;1;1;1;1;0,846
"moulin";1;1;0,86;1;1;1;1;0;1;0,299
"monétaire";1;1;1;1;1;1;0;1;0,029;1
"monument";1;1;1;1;1;0,128;1;1;1;0,082
"monstrueux";0,889;1;0,86;1;0,13;0,079;1;1;1;1
"mondialisation";1;1;1;1;0,198;0,128;0,418;1;1;0,461
"moelle";0,313;0;1;1;1;1;1;1;1;1
"moderniser";1;0,185;1;0,03;1;1;0,004;1;1;1
"mo";1;1;1;1;1;1;0,567;1;0,001;0,602
"mioche";1;1;1;1;1;1;0;0,172;1;1
"minime";1;1;1;1;0,198;0;1;0,172;0,029;1
"minimal";1;1;1;0,03;1;1;0,004;0,172;1;1
"mine";0,313;1;1;1;0,198;1;0,418;1;1;1
"minable";0,313;1;1;1;1;0,128;1;1;0,029;0,461
"miette";1;1;1;0,03;1;1;0,418;1;0,029;1
"mexicain";0;1;1;1;1;1;1;1;0,029;1
"merdique";1;1;1;1;1;1;0,418;1;0,029;0,461
"mercredi";1;1;0;1;1;1;1;1;1;1
"mention";1;1;0,288;1;1;1;0,068;1;1;1
"menotter";1;1;1;1;1;0,128;1;1;1;0,006
"mcdo";1;1;0,032;1;1;1;0,418;1;1;1
"maximal";1;1;1;0;1;1;1;1;1;1
"mathématique";1;1;1;1;1;1;0,004;1;1;0,461
"masculiniste";1;1;1;1;1;0;1;1;1;1
"mascu";0,313;1;1;1;1;0;1;1;1;1
"martyr";0;1;1;1;1;1;1;1;1;1
"martin";1;1;0;1;1;1;1;1;1;1
"marin";1;1;0,288;1;0;1;1;1;1;1
"mardi";1;1;0,001;1;1;1;0,418;1;1;1
"marche";1;1;0;1;1;1;1;1;1;1
"marc";0,313;0,001;1;1;0,198;1;1;1;1;1
"maquiller";1;1;1;1;1;1;1;1;1;0,006
"manquant";1;1;1;1;1;1;0,418;0,172;1;0,461
"mandataire";0,002;1;1;1;1;1;0,418;1;1;1
"manager";1;1;0,032;1;1;1;1;1;1;0,461
"malhonnêteté";1;1;1;1;1;1;0,418;1;0;1
"malaise";1;1;1;1;1;1;1;1;1;0
"maintien";0,313;1;1;1;0,198;1;0,418;0,172;1;1
"mainstream";1;1;1;1;1;1;1;1;0,029;0
"magistrat";0;1;1;1;1;1;1;1;1;1
"machisme";1;1;1;1;1;0;1;1;1;1
"léguer";1;1;1;1;1;1;0;1;1;1
"légaliser";1;1;1;1;1;0;0,068;1;0,029;1
"lá";1;1;1;1;1;1;0,068;0,001;1;1
"luc";1;1;0,453;1;1;1;1;1;0,001;0,602
"louable";1;1;1;1;1;0,128;0,068;1;1;0,461
"limitrophe";0,889;1;1;1;0,13;1;0,267;1;1;1
"levain";1;1;1;1;0;1;1;1;1;1
"lessive";1;1;0,032;1;1;0,128;1;0,172;1;1
"lentement";1;1;1;1;0;1;0,418;1;1;1
"lecornu";1;0;1;1;1;1;1;1;1;1
"larme";0;1;1;1;1;0,128;1;1;1;1
"land";0,037;1;0,288;1;1;1;1;0,172;1;1
"laine";1;1;0,032;1;0,198;1;1;1;1;0,461
"kurde";0;1;1;1;1;1;1;1;1;1
"kilo";1;1;0,288;1;0,198;0,128;1;1;1;0,461
"keuf";0;1;1;1;1;1;1;1;1;1
"ke";0,089;1;1;1;0,071;1;0,807;1;1;1
"karma";1;0;1;1;1;1;1;1;1;1
"just";1;1;1;1;1;1;1;1;1;0
"jouir";1;1;1;0,03;1;0,128;0,418;1;1;1
"jordanien";0;1;1;1;1;1;1;1;1;1
