"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"-*francescaprav";1;1;1;0,021;1;1;1;1;1;1
"-*chez_onur";1;0;1;1;1;1;1;1;1;1
"-*lauraalvarezkendalltarot";1;1;1;1;1;1;1;1;1;0,048
"*commentLikes_390";0;1;1;1;1;1;1;1;1;1
"-*blandinegirardon";0;1;1;1;1;1;1;1;1;1
"-*laurette_alouette";1;1;1;1;1;1;1;1;0,041;1
"-*ymariesr75";1;0;1;1;1;1;1;1;1;1
"-*sandrinemeynard";1;1;1;1;1;1;1;1;0,041;1
"-*nathy4267";1;1;1;1;1;1;1;1;1;0,048
"-*nuage__bleu";1;1;1;1;1;1;1;1;1;0,048
"-*angles_lia";1;1;1;1;1;1;1;1;1;0,048
"-*naniuche";1;1;1;1;1;1;1;1;1;1
"-*oksana_srtk";1;1;1;1;1;1;1;1;0,041;1
"-*florencesimplement";1;1;1;1;1;1;1;1;0,041;1
"-*nemrodblack";1;1;1;1;1;1;1;1;0,041;1
"-*sevil_d_";1;1;1;1;1;1;1;1;1;0,048
"-*denise_s78";1;1;1;1;1;1;1;1;0,041;1
"-*sonia_fresard";1;1;1;1;1;1;0,016;1;1;1
"-*mar_lenka72";1;1;1;1;1;1;1;1;1;0,048
"-*sabourhouda";1;1;1;0,021;1;1;1;1;1;1
"-*super_power_luz";1;1;1;1;1;1;1;1;1;1
"-*mamanbrodeuse";1;0;1;1;1;1;1;1;1;1
"-*tiziana_guido_";1;1;1;1;1;1;1;1;1;0,048
"-*chrisjucla";1;1;1;1;1;1;1;1;1;0,048
"-*jelimupa";1;1;1;1;1;1;1;1;1;0,048
"-*zirinzirin_atelie";1;1;1;1;1;1;1;1;1;0,048
"-*starmonroy";1;1;1;1;1;1;1;1;1;0,048
"-*silvina_palomino";1;1;1;1;1;1;1;1;1;1
"-*mommayoung6";1;0;1;1;1;1;1;1;1;1
"-*mojgan_ceramic";1;1;1;1;1;1;1;1;1;1
"-*famke_jansen263467";1;0;1;1;1;1;1;1;1;1
"-*virginie_aup17";1;1;1;1;1;1;1;1;0,041;1
"-*laviniabesuchet";0;1;1;1;1;1;1;1;1;1
"-*isabelcutrera";1;1;1;0,021;1;1;1;1;1;1
"-*bankable_is";1;1;1;1;1;1;1;1;1;0,048
"-*ma_invictus";1;1;1;1;1;0,008;1;1;1;1
"-*naitreprincesse_podcast";1;1;1;0,184;1;1;1;1;1;0,297
"-*aline_665589";1;1;1;0,021;1;1;1;1;1;1
"-*fromee72";1;1;1;0,184;1;1;0,159;1;1;1
"-*isabellewidehem";1;1;1;1;1;1;1;1;1;0,048
"-*isakarawa";1;1;1;1;1;0,107;1;1;1;0,297
"-*clochette53";1;1;1;0,021;1;1;1;1;1;1
"-*sarah_villeneuve_07";1;1;1;1;1;1;1;1;1;0,048
"-*maryreizvoll";1;1;1;1;1;1;1;1;1;0,048
"-*kirstenleidal";1;0;1;1;1;1;1;1;1;1
"-*oreli_1111";1;1;1;1;1;1;1;1;0,041;1
"-*nildaabreu_";1;1;1;1;1;1;1;1;1;0,048
"-*sylviesosoh";1;1;1;1;1;1;1;1;1;0,048
"-*sofi_recommends";1;1;1;1;1;1;1;1;1;0,048
"-*aouali_b";1;1;1;1;1;1;1;1;1;0,048
"-*vanessa_elle_est_dailleurs";1;1;1;1;1;1;1;1;1;0,048
"-*rossellola";1;0;1;1;1;1;1;1;1;1
"-*fionastonetutoring";1;1;1;1;1;1;1;1;1;0,048
"-*running_vibes";1;1;1;1;1;1;1;1;1;0,048
"-*annelaure7121";1;0;1;1;1;1;1;1;1;1
"-*bibiche_slm";1;0;1;1;1;1;1;1;1;1
"-*scullysereen";1;0;1;1;1;1;1;1;1;1
"-*__aloha_nui_loa__";1;1;1;1;1;1;1;1;1;0,048
"-*fahrenheit_freddie";1;1;1;1;1;1;1;1;1;0,048
"-*lvbalek";1;1;1;1;1;1;1;1;1;0,048
"-*danielamendes_fs";1;1;1;1;1;1;1;1;1;0,048
"-*anneirvinsells";1;1;1;1;1;0,008;1;1;1;1
"-*paulagtdesign";1;1;1;1;1;1;1;1;1;0,048
"-*meurididan";1;1;1;1;1;1;1;1;1;0,048
"-*sab_steph";1;1;1;1;1;1;1;1;1;0,048
"-*poppybeauty75";1;1;1;0,184;1;1;1;1;1;0,297
"-*positanosm";1;1;1;1;1;1;1;1;1;0,048
"-*marjobroylet";1;0;1;1;1;1;1;1;1;1
"-*crevetteus";1;1;1;1;1;1;0,016;1;1;1
"-*natska971p";1;1;1;1;1;1;1;1;1;0,048
"-*mimitemi____54";1;1;1;1;1;1;1;1;1;0,048
"-*_fleur_de_b_";1;1;1;1;1;1;1;1;1;0,048
"-*ob_la_di_ob_la_da_thesunshine";1;1;1;1;1;1;1;1;1;1
"-*vickychristab";1;1;1;1;1;1;1;1;1;0,048
"-*veroniqueg16";1;1;1;1;1;1;1;1;1;0,048
"-*caarlagcc";1;1;1;1;1;1;1;1;1;0,048
"-*shiraznader21";1;1;1;1;1;1;1;1;1;0,048
"-*stephanielt";1;0;1;1;1;1;1;1;1;1
"-*brigitte_manou";1;1;1;1;1;1;1;1;1;0,048
"-*tanghausen";1;1;1;1;1;1;1;1;1;1
"-*ladyf_francesca";1;1;1;1;1;1;1;1;1;0,048
"-*julielelievre99";1;1;1;1;1;1;1;1;1;0,048
"-*flydragoony";1;1;1;1;1;1;1;1;1;0,048
"-*linlietter";1;0;1;1;1;1;1;1;1;0,297
"-*itspriscillaesmeralda";1;1;1;1;1;1;0,016;1;1;1
"-*laetitzia8";1;0;1;1;1;1;1;1;1;1
"-*chantalhardy89";1;1;1;1;1;0,008;1;1;1;1
"-*aquarelledeprovence";1;1;1;1;1;1;1;1;1;0,048
"-*saudubraycolette";1;0;1;1;1;1;1;1;1;1
"-*cafouyette";1;0;1;1;1;1;1;1;1;1
"-*betiana_gallo";1;1;1;1;1;1;1;1;1;1
"-*lmh682005";1;1;1;1;1;1;1;1;1;0,048
"-*sengulduman88";1;1;1;1;1;1;1;1;1;0,048
"-*profevalerocha";1;1;1;1;1;1;1;1;1;0,048
"-*isabelle_radano";1;1;1;1;1;1;1;1;1;0,048
"-*narayoulu";1;1;1;0,021;1;1;1;1;1;1
"-*natalie_lorimar";1;1;1;1;1;1;1;1;1;0,048
"*commentDate_9-12-2024";1;0,223;0,997;1;1;1;1;1;1;0
"-*h_a_n_o_u_n_e";1;1;1;1;1;1;1;1;1;0,048
"-*tiblutom";1;1;1;1;1;1;1;1;1;0,048
"-*deedeeladee";1;1;1;1;1;1;0,016;1;1;1
"-*stephanie_grmd";1;1;1;1;1;1;1;1;1;0,048
"-*maik_schrank";1;1;1;1;1;1;1;1;1;0,048
"-*marielle_myt";1;1;1;1;1;1;1;1;1;0,048
"-*muni_mar";1;1;1;1;1;1;1;1;1;0,048
"-*carolinahado";1;1;1;1;1;1;1;1;1;0,048
"-*_mitzart";1;1;1;1;1;1;1;1;0,041;1
"-*sophia_krouski";1;1;1;1;1;1;1;1;1;0,048
"-*annewladek";1;1;1;1;1;1;1;1;1;0,048
"-*francoisebonnafoux";1;1;1;1;1;0,008;1;1;1;1
"-*fatdeoual";1;1;1;1;1;1;1;1;1;0,048
"-*febaptista00";1;1;1;1;1;1;1;1;1;0,048
"-*delphine33_";1;1;1;1;1;1;1;1;0,041;1
"-*nina_abch";1;1;1;0,021;1;1;1;1;1;1
"-*ccile_anl";1;1;1;1;1;1;1;1;1;0,048
"-*dorissund64";1;0;1;1;1;1;1;1;1;1
"-*solene_saintmarc_art";1;1;1;1;1;0,008;1;1;1;1
"-*odetemfranca";1;1;1;1;1;1;1;1;1;0,048
"-*marie_tortue_69";1;1;1;1;1;1;1;1;1;0,048
"-*larissefromparis";1;1;1;1;1;1;1;1;1;0,048
"-*hasnaaitrai";1;0;1;1;1;1;1;1;1;1
"*commentDate_8-12-2024";1;0;0,815;1;0,84;1;1;1;1;0
"-*claudine_risse";1;0;1;1;1;1;1;1;1;1
"-*fati73200";1;1;1;1;1;1;1;1;1;0,048
"-*lamour_en_soi";1;0;1;1;1;1;1;1;1;1
"-*ilsa0515";1;1;1;1;1;1;1;1;1;0,048
"-*sand_ree_ne";1;1;1;0,021;1;1;1;1;1;1
"-*christinasaziba";1;1;1;1;1;1;1;1;1;0,048
"-*nad_around_the_world";1;1;1;1;1;1;1;1;1;0,048
"-*katerina_budinova_mentor";1;1;1;1;1;1;1;1;1;0,048
"-*marodepaula";1;1;1;1;1;1;1;1;1;0,048
"-*nabi_art_work";1;1;1;1;1;1;1;1;1;0,048
"-*trinii_trinii001";1;1;1;1;1;1;1;1;1;0,001
"*commentDate_21-6-2025";1;1;1;1;1;0,001;1;1;0,043;1
"-*patibull";1;1;1;1;1;1;1;1;1;1
"-*medina__yuksel";1;1;1;1;1;1;1;1;1;0,048
"-*ale_mora11";1;1;1;1;1;1;1;1;1;0,048
"-*mariana_marcela8";1;1;1;1;1;1;1;1;1;0,048
"-*stephanie_guiraud_733";1;1;1;1;1;1;1;1;1;0,048
"-*manuela_flures";1;1;1;1;1;1;1;0;1;1
"-*cathykis";1;1;1;1;1;1;1;1;1;0,048
"-*marias2020s";1;1;1;1;1;1;1;1;1;0,048
"-*aniline91";1;1;1;1;1;1;1;1;1;1
"-*in_forests";1;1;1;1;1;1;1;1;1;0,048
"-*kaczanowskakamila";1;1;1;1;1;1;1;1;0,041;1
"-*chossette";1;0;1;1;1;1;1;1;1;1
"-*euritmiamoscoso";1;1;1;1;1;1;1;1;1;1
"-*7mavicsa9";1;0;1;1;1;1;1;1;1;1
"-*martine_ptv";1;1;1;1;1;1;1;1;1;0,048
"-*mlle_yelda";1;1;1;1;1;1;1;1;1;0,048
"-*trimale67";1;0;1;0,184;1;1;1;1;1;1
"-*yehou_dit";1;1;0;1;1;1;1;1;1;1
"-*rawyamaghezzi";1;1;1;1;1;1;1;1;0,041;1
"-*delphinemege";0;1;1;1;1;1;1;1;1;1
"-*sab9217";1;0;1;1;1;1;1;1;1;1
"-*fiorenza11_flow";1;0;1;1;1;1;1;1;1;1
"-*patriciagausiach";1;1;1;1;1;1;1;1;1;0,048
"-*ebruozbrk";1;1;1;1;1;1;1;1;1;0,005
"-*geisa85_vendramettobjj";1;1;1;1;1;1;1;1;1;1
"-*alickatkacovka";1;1;1;1;1;1;1;1;1;1
"-*zuzana_puskar";1;1;1;1;1;1;1;1;1;0,048
"-*frederiquelecornec";1;0;1;1;1;1;1;1;1;1
"-*iliiiiiiiienne";1;0;1;1;1;1;1;1;1;1
"-*kakaochamie";1;1;1;1;1;0,008;1;1;1;1
"-*merishokkkk";1;1;1;1;1;1;1;1;1;1
"-*isabellevena";1;1;1;1;1;1;1;1;1;0,005
"-*_amaroj_";1;1;1;1;1;1;1;1;1;0,048
"-*batanyc";1;1;1;1;1;1;1;1;1;1
"-*milantocinovski";1;1;1;1;1;1;1;1;1;0,048
"-*fatanucci";1;1;1;1;1;1;1;1;0,041;1
"-*nuhernandex";1;1;1;1;1;1;1;1;1;1
"-*elishevanell";1;1;1;1;1;1;1;1;1;0,048
"-*stefanie_brun13";1;0;1;1;1;1;1;1;1;1
"-*audreys_____";1;1;1;1;1;1;1;1;1;0,048
"-*free_spirit_mama";1;1;1;1;1;1;1;1;1;1
"-*lev_camlica";1;1;1;1;1;1;1;1;1;0,048
"*commentDate_7-12-2024";1;0;1;1;1;1;1;1;0,232;0,001
"-*somi_traveler";1;0;1;1;1;1;1;1;1;1
"-*chadiamarseni";1;1;1;1;1;1;1;1;1;0,048
"-*marieascen";1;1;1;1;1;1;1;1;1;0,048
"-*n_el_h";1;1;1;1;1;1;1;1;1;0,048
"-*raicesyalas_26";1;1;1;1;1;1;1;1;1;0,048
"-*ludogaga_perry";1;1;1;0,021;1;1;1;1;1;1
"-*patriciafrota_consultoria";1;1;1;1;1;1;1;1;1;0,048
"-*ka_ro_lii_ne_d";1;0;1;1;1;1;1;1;1;1
"-*fantsa_76";1;1;1;1;1;1;1;1;1;0,048
"-*ceciliehamm";1;1;1;1;1;1;1;1;1;0,048
"-*wendydegeest";1;1;1;1;1;1;1;1;0,041;1
"-*lilalou44";1;1;1;1;1;1;1;1;1;0,048
"-*cristinapfiedler";1;1;1;1;1;1;1;1;1;1
"-*odjednom_ja";1;1;1;1;1;1;1;1;1;0,048
"-*oosalouaoo";1;1;1;1;1;1;1;1;1;0,048
"-*marciammagrini";1;1;1;1;1;1;1;1;1;0,048
"-*views_4545";1;1;1;1;1;1;1;1;1;1
"-*jitkatalianova6";1;1;1;1;1;1;1;1;1;0,048
"-*angel_dtn";1;1;1;0,021;1;1;1;1;1;1
"-*lali_li________";1;0;1;1;1;1;1;1;1;1
"-*joeveange";1;1;1;1;1;1;1;1;1;0,048
"-*juliakirchner77";1;0;1;1;1;1;1;1;1;1
"-*danara_29";1;1;1;1;1;1;1;1;1;0,048
"-*revloisirs0566193967";1;1;1;1;1;1;1;1;1;0,048
"-*troisfrenchiesacalgary";1;1;1;1;1;1;1;1;1;0,048
"-*swisschulo";1;1;1;0,021;1;1;1;1;1;1
"-*anna_sergeeva_cake";1;1;1;1;1;1;1;1;1;0,048
"-*un_vent_de_couleur";1;0;1;1;1;1;0;1;1;1
"-*templedelarose";1;1;1;1;1;1;1;1;1;1
"-*guardarosa";1;1;1;0,021;1;1;1;1;1;1
"-*narjes_benali_12";1;0;1;1;1;1;1;1;1;1
"-*carolineallingtonphotography";1;1;1;1;1;1;1;1;1;1
"-*aic6553";1;1;1;1;1;1;1;1;0,041;1
"-*soasiana";1;0;1;1;1;1;1;1;1;1
"-*latinaeltaller";1;1;1;1;1;1;1;1;1;1
"-*greens_moa";1;1;1;1;1;1;1;1;0,041;1
"-*veroniqueguerin_be";1;1;1;1;1;0;1;1;1;1
"-*zvezda307";1;0;1;1;1;1;0,159;1;1;1
"-*niru9849";1;1;1;1;1;1;1;1;1;1
"-*a_assalmi";1;0;1;1;1;1;1;1;1;1
"-*kathymoli3";1;1;1;1;1;1;1;1;1;0,048
"-*christinaneph";1;1;1;0,021;1;1;1;1;1;1
"-*sepho_nanou";1;0;1;1;1;1;1;1;1;1
"-*sima_kohen";1;1;1;1;1;0,008;1;1;1;1
"-*miam_sunbelt";1;1;1;1;1;1;1;1;1;0,048
"-*cldauiafuquimr";1;1;1;1;1;1;1;1;1;0,048
"-*pattypatty_es";1;1;1;1;1;1;1;1;1;1
"-*patricia_reflexologie";1;1;1;1;1;1;1;1;1;0,048
"-*aliceflowers_event";0,588;1;1;1;0,194;0,091;0,024;1;1;1
"-*creation_et_plenitude";1;1;1;1;1;1;1;1;1;0,048
"-*wirebouchard";1;1;1;1;1;1;0,016;1;1;1
"-*ma_nou7674";1;1;1;1;1;1;1;1;1;0,048
"-*christinegzrcia";1;0;1;1;1;1;1;1;1;1
"-*gabyhdz1982";1;1;1;1;1;1;1;1;1;0,048
"-*iguibout";1;1;1;1;1;1;1;1;1;0,048
"-*julie_lambert05";1;1;1;1;1;1;1;1;0,041;1
"-*lepanveronique";1;0;1;1;1;1;1;1;1;1
"-*nelalivmis";1;1;1;1;1;1;1;1;1;0,048
"-*nadinewearne";1;1;1;1;1;1;1;1;1;0,048
"-*yogasaz";1;1;1;1;1;1;1;1;1;0,048
"-*clecri74";1;1;1;1;1;1;1;1;1;0,048
"-*nadeaucaroline";1;1;1;1;1;1;1;1;1;1
"-*valeriechaussonnet";1;0;1;1;1;1;1;1;1;1
"-*sandra_fontinha";1;0;1;1;1;1;1;1;1;1
"-*rebekka1711";1;1;1;1;1;1;1;1;1;0,048
"-*mon_oscar_";1;0;1;1;1;1;1;1;1;1
"-*mariapaganoyoga";1;1;1;1;1;1;1;1;1;0,048
"-*__lvsdg__";1;1;1;1;1;1;1;1;1;0,048
"-*elfldora";1;1;1;1;1;1;1;1;1;1
"-*nina_realismo";1;0;1;1;1;1;1;1;1;1
"-*mattenathalie";1;0;1;1;1;1;1;1;1;1
"-*andre_luis_canta";1;1;1;1;1;1;1;1;1;1
"-*roxybulle";1;1;0;1;1;1;1;1;1;1
"-*nadia_daoudi1";1;1;1;1;1;1;1;1;1;0,048
"-*emilianamini";1;1;1;1;1;1;1;1;1;0,048
"-*sooziezarb";1;0;1;1;1;1;1;1;1;1
"-*lou_redac_web";1;1;1;1;1;1;1;1;1;0,048
"-*murielle_nkoa";1;1;1;1;1;1;1;1;1;0,048
"-*lily__saber";1;1;1;1;1;1;1;1;1;0,048
"-*mafalda_nc";1;1;1;1;1;1;1;1;1;1
"-*ah_story9";1;0;1;1;1;1;1;1;1;1
"-*leila_animaka";1;1;1;1;1;1;1;1;1;0,005
"-*damya_kaheena";1;1;1;1;1;1;1;1;1;0,048
"-*thebicho8623";1;0;1;1;1;1;1;1;1;1
"-*les_delicieux_soupcons";1;1;1;1;1;1;1;1;1;0,048
"-*rosinacrispo";1;1;1;1;1;1;1;1;1;0,048
"-*fushia414";1;1;1;1;1;1;1;1;1;0,048
"-*gwen_gwenaelle";1;1;1;0,184;1;1;1;1;1;0,297
"-*pascaleroze";1;1;1;1;1;1;1;1;1;0,048
"-*cleofee02";1;0;1;1;1;1;1;1;1;1
"-*joebxl_";1;1;1;1;1;1;1;1;0,041;1
"-*back2school_2024";1;1;1;1;1;1;1;1;1;1
"-*_labrige";1;1;1;1;1;0,185;1;1;0,007;0,686
"-*aurore_333333";1;1;1;1;1;0,008;1;1;1;1
"-*tempcerise16";1;1;1;1;1;1;1;1;1;0,048
"-*tanyaakiim";1;1;1;1;1;1;1;1;1;1
"-*atomedesucre";1;1;1;1;1;1;1;1;1;0,048
"-*sonia_croix_du_sud_";1;1;1;1;1;1;1;1;1;0,048
"-*maminouche16";1;1;1;0,021;1;1;1;1;1;1
"-*virginieegger";1;1;1;1;1;1;1;1;1;0,048
"-*mapaaylo";1;1;1;1;1;1;1;1;1;0,048
"-*kachupsn";1;1;1;1;1;1;1;1;1;0,048
"-*anastasiadom";1;1;1;1;1;1;1;1;1;0,048
"-*maude_chgrn";1;1;1;1;1;1;1;1;1;0,048
"-*tierra_verde_12";1;1;1;1;1;1;1;1;1;0,048
"-*chantalloyez";1;0;1;1;1;1;1;1;1;1
"-*die_keltin";1;1;1;1;1;1;1;1;1;1
"-*fahizahoulay";1;1;1;1;1;1;1;1;1;0,048
"-*fredguyader";1;0;1;1;1;1;1;1;1;1
"-*beatrizp3";1;0;1;1;1;1;1;1;1;1
"-*benedictereusens";1;0;1;1;1;1;1;1;1;1
"-*missmeryhem_";1;1;1;1;1;1;1;1;1;0,048
"-*paulamarra_";1;1;1;1;1;1;1;1;1;0,048
"-*cloudy_skies_2407";1;1;1;1;1;1;1;1;1;0,048
"-*mina_amina0692";1;1;1;1;1;1;1;1;1;1
"-*boonoemie";1;1;1;1;1;1;1;1;1;0,048
"-*dorischaudoit";1;1;1;1;1;1;1;1;1;0,048
"-*synnoves_";1;1;1;1;1;1;1;1;1;0,048
"-*emma_elle_papillon";1;1;1;1;1;1;1;1;1;0,048
"-*magrimirna";1;1;1;1;1;1;1;1;1;1
"-*katia_chardon";1;1;1;1;1;1;1;1;1;0,048
"-*esther_adv";1;1;1;1;1;1;1;1;1;1
"-*mum_zelle__et_crealize";1;1;1;1;1;1;1;1;1;0,048
"-*cortdeco";1;1;1;1;1;1;1;1;1;1
"-*lapiz_tierra_cuchillo_tela";1;1;1;1;1;1;1;1;0,041;1
"-*ayeka_2017";1;1;1;1;1;1;1;1;0,041;1
"-*p_i_aaaaa";1;1;1;1;1;1;1;1;1;0,048
"-*brynhild_k";1;0;1;1;1;1;1;1;1;1
"-*lamajoferrel";1;1;1;1;1;1;1;1;1;0,048
"-*claire_canaille";1;0;1;1;1;1;1;1;1;1
"-*fettayacoub";1;1;1;1;1;1;1;1;1;1
"-*sandra_shiatsu";1;1;1;1;1;1;1;1;1;0,048
"-*enlighteningup";1;0;1;1;1;1;1;1;1;1
"-*luamor7373";1;1;1;1;1;1;1;1;1;0,048
"-*baudinmyriam";1;1;1;1;1;1;1;1;1;0,048
"-*clarinette_1334";1;1;1;1;1;1;1;1;1;0,048
"-*marlena6708";1;1;1;1;1;1;1;1;1;0,048
"-*nanoucey";1;1;1;1;1;1;1;1;1;0,048
"-*mariesimpleetzen";1;1;1;1;1;1;1;1;1;0,048
"-*e_cat_erini";1;0;1;1;1;1;1;1;1;1
"-*soumaya_ladjiboutienne";1;1;1;1;1;0,008;1;1;1;1
"-*sonjasbilderkartei";1;1;1;1;1;1;1;1;1;1
"-*mela_thoughts";1;0;1;1;1;1;1;1;1;1
"-*flavianeris";1;1;1;1;1;1;1;1;1;0,005
"-*rubyflore35";1;0;1;1;1;1;1;1;1;1
"-*alezruiz2004";1;0;1;0,184;1;1;1;1;1;1
"-*mysweetfoxy";1;1;1;1;1;1;1;1;1;0,048
"-*cibou19";1;0;1;1;1;1;1;1;1;1
"-*irunagain";1;1;1;1;1;1;1;1;1;1
"-*carocha_maria";1;1;1;1;1;1;1;1;1;0,048
"-*eommanilya";1;1;1;0,021;1;1;1;1;1;1
"-*isaacgongar";1;1;1;1;1;1;1;1;1;0,048
"-*hayet6809";1;1;1;1;1;1;1;1;1;0,048
"-*leelloo27";1;1;1;1;1;1;1;1;1;0,048
"-*lili_celeste";1;1;1;1;1;0,008;1;1;1;1
"-*77psyhckoz85";1;1;1;1;1;1;1;1;0,041;1
"-*dolcemirtha";1;1;1;1;1;1;1;1;1;1
"-*nadiakinesio";1;1;1;1;1;1;1;1;1;0,048
"-*monialisa_bxl";1;1;1;1;1;1;1;1;1;0,048
"-*fannymouchon";1;1;1;1;1;1;1;1;1;0,048
"-*baggysize";1;1;1;1;1;1;1;1;1;0,048
"-*natif_matt";1;0;1;1;1;1;1;1;1;1
"-*fatima_fati_3";1;1;1;1;1;1;1;1;1;0,048
"-*mery_davan";1;1;1;1;1;1;1;1;1;0,048
"-*pipavance";1;1;1;1;1;1;1;1;1;0,048
"-*instamarianou";1;0;1;1;1;1;1;1;1;1
"-*be_rgr";1;1;1;1;1;1;1;1;1;0,048
"-*reyserret7";1;1;1;1;1;1;0,016;1;1;1
"-*ivetakubajdova";1;1;1;1;1;1;1;1;1;1
"-*elainecristinascsantana";1;0;1;1;1;1;1;1;1;1
"-*fernandapignaton";1;1;1;1;1;1;1;1;1;0,048
"-*miriamsantana9883";1;1;1;1;1;1;1;1;1;0,048
"*commentDate_30-11-2024";1;0;1;1;1;1;1;1;1;0
"-*gonthierweiss";1;1;1;1;1;1;1;1;1;0,048
"-*intesa9";1;1;1;1;1;1;1;1;1;0,048
"-*cexiliarockinfunka";1;1;1;1;1;1;1;1;1;1
"-*sinarapastore";1;0;1;1;1;1;1;1;1;1
"-*chocolatlaitblanc";1;1;1;1;1;1;1;1;1;0,048
"-*young_marcel2";1;1;1;1;1;1;1;1;1;0,048
"-*marie_c_francois";1;0;1;1;1;1;1;1;1;1
"-*saidasaida6588";1;1;1;1;1;1;1;1;1;0,048
"-*stephaniemoroge";1;1;1;1;1;1;1;1;0,041;1
"-*sylvie_chris_theo_angel";1;1;1;1;1;0,008;1;1;1;1
"-*fannybom45";1;0;1;1;1;1;1;1;1;1
"-*sonia_alza";1;1;1;0,021;1;1;1;1;1;1
"-*zenitramlavid";1;1;1;1;1;1;1;1;1;0,048
"-*taty_naneige";1;0;1;1;1;1;1;1;1;1
"-*catherine_zen";1;0;1;1;1;1;1;1;1;1
"-*2816_iman";1;1;1;1;1;1;1;1;1;0,048
"-*renata_crasto";1;1;1;1;1;1;1;1;1;0,048
"-*soukalehmissi";1;1;1;1;1;1;1;0;1;1
"-*joanafurio";1;1;1;1;1;1;1;0;1;1
"-*sylvainerobillard";1;1;1;1;1;1;1;1;1;1
"-*ulireiem";1;1;1;0,021;1;1;1;1;1;1
"-*tia9070";1;1;1;1;1;1;1;1;1;0,048
"-*crocheteando_a_lo_loco";1;1;1;1;1;1;1;1;1;0,048
"-*idefix015";1;1;1;1;1;1;1;1;0,041;1
"-*laura_pelliza";1;1;1;1;1;1;1;1;1;0,048
"-*mariaeugeniapel";1;1;1;1;1;1;1;1;0,041;1
"-*raquel__dps";1;1;1;1;1;1;1;1;1;0,048
"-*lolo973993";1;1;1;1;1;1;1;1;1;0,048
"-*zoopssi";1;1;0;1;1;1;1;1;1;1
"-*sandrine_martinez_ece";1;0;1;1;1;1;1;1;1;1
"-*jamsam2024";1;1;1;1;1;1;0,016;1;1;1
"-*kissy_1966";1;1;1;1;1;1;1;1;1;0,048
"-*nancydebert";1;0;1;1;1;1;1;1;1;1
"*commentLikes_315";1;1;0;1;1;1;1;1;1;1
"-*nani200024";1;1;0,002;1;1;0,271;0,363;1;1;1
"-*bayval8914";1;1;1;1;1;1;0,016;1;1;1
"-*choulie";1;1;1;1;1;0,008;1;1;1;1
"-*sylviejaquier";1;0;1;1;1;1;1;1;1;1
"-*nabinoour";1;1;1;0,021;1;1;1;1;1;1
"-*famille_rosa";1;1;1;0,021;1;1;1;1;1;1
"-*kellyjourau";1;1;1;1;1;1;1;1;1;0,048
"-*jess_etienne";1;1;1;1;1;0,107;0,159;1;1;1
"-*marieroqueta";1;0;1;1;1;1;1;1;1;1
"-*rosy_sorgente";1;0;1;1;1;1;1;1;1;1
"-*speckattack_fitness_coaching";1;1;1;1;1;1;1;1;1;0,048
"-*birdyshomeandlifestyle";1;1;1;1;1;1;1;1;0,271;0,297
"-*ebm367";0,086;0,173;1;1;1;1;0;1;1;1
"-*elo_dii3";1;1;1;1;0;1;0,159;1;1;1
"-*z_oumassya";1;0;1;1;1;1;0,739;1;0,968;1
"-*pili_manjon";1;1;1;0,021;1;1;1;1;1;1
"-*aurelargiles";1;1;1;1;1;1;1;1;1;0,048
"-*mariama974";1;0;1;1;1;1;1;1;1;1
"-*valerie_grwski";1;1;1;1;1;1;1;1;1;0,048
"-*maudranska";1;1;1;1;1;0,008;1;1;1;1
"-*lorindblina";1;1;1;1;1;1;1;1;1;0,048
"-*jenakamegan";1;1;1;1;1;1;1;1;1;0,048
"-*nounourskevin";1;1;1;0,021;1;1;1;1;1;1
"-*sonia_d05";1;1;1;1;1;1;1;1;1;0,048
"-*mp_esthetique_30";1;1;1;1;1;1;1;1;1;0,048
"-*anirb_7";1;1;1;1;1;1;1;0;1;1
"-*cec_twins";1;1;1;1;1;1;1;1;0,041;1
"-*traditiondafrique";1;1;1;1;1;1;0,016;1;1;1
"-*espace_ganesh_";1;1;1;1;1;1;1;1;1;0,048
"-*bikey_cams_";1;1;0;1;1;1;1;1;1;1
"-*cynthia_equi_trotte";1;0;1;1;1;1;1;1;1;1
"-*rosyka94";1;0,001;1;1;1;1;0,363;1;0,538;1
"-*8320_lvegan";1;1;1;1;1;1;1;1;1;0,048
"-*mlj_clement";1;1;1;1;1;1;1;1;0,041;1
"-*grenies";1;1;1;1;1;1;1;0;1;1
"-*helene_h75";1;1;1;0,021;1;1;1;1;1;1
"-*diana_e_c";1;1;1;1;1;1;1;1;1;1
"-*assia_allouache";1;1;1;1;1;1;1;1;1;0,048
"-*gabriellemyrtil";1;1;1;1;1;1;1;1;1;1
"-*geminix___";1;0;1;1;1;1;1;1;0,271;1
"-*mariannickbouchaud";1;1;1;1;1;1;1;1;0,041;1
"-*nadjma28";1;1;1;1;1;1;0,016;1;1;1
"-*mlle_pappnase";1;1;1;1;1;1;1;1;1;0,048
"-*petit_ange_imparfait";1;1;1;1;1;0,008;1;1;1;1
"-*barbarabelkheiri4";1;1;1;1;1;1;1;1;0,041;1
"-*ghis_cha_mcf";1;1;1;1;1;1;1;1;1;0,048
"-*veronique_scifo";1;1;1;1;1;1;1;1;1;0,048
"-*complainte_de_la_blanche_biche";1;1;1;1;1;1;1;1;1;0,048
