"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"-*simone_ebbing";6,295;-0,074;-0,097;-0,05;-0,287;-0,714;-0,716
"-*jindef_";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0339";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*postLikes_372";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*postDate_26-12-2022";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*commentDate_26-12-2022";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*a_0340";11,324;-0,296;-0,388;-0,201;-1,149;-0,788;-0,792
"*postLikes_629";6,283;-0,481;-0,63;9,082;-0,28;-0,802;-2,335
"*postDate_28-12-2022";11,324;-0,296;-0,388;-0,201;-1,149;-0,788;-0,792
"*commentDate_4-1-2023";0,139;-0,111;-0,145;-0,075;-0,431;-1,072;2,51
"-*moranooliivier";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_30-12-2022";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*angelikweb";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*messapia1";2,93;-0,296;-0,388;-0,201;0;-2,858;0,511
"-*lausanne_retro";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0341";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*postLikes_480";0,784;-0,296;-0,388;-0,201;-1,149;-0,007;0,511
"*postDate_30-12-2022";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0342";2,969;-0,111;-0,145;11,949;-0,431;-1,072;-1,074
"*postLikes_888";2,969;-0,111;-0,145;11,949;-0,431;-1,072;-1,074
"*postDate_1-1-2023";2,969;-0,111;-0,145;11,949;-0,431;-1,072;-1,074
"*commentDate_1-1-2023";2,969;-0,111;-0,145;11,949;-0,431;-1,072;-1,074
"*a_0343";4,172;-0,556;-0,727;-0,378;-0,474;-1,305;0,375
"*postDate_2-1-2023";4,172;-0,556;-0,727;-0,378;-0,474;-1,305;0,375
"*commentDate_5-1-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*srg_ssr";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_3-1-2023";0,139;-0,111;-0,145;-0,075;-0,431;0,076;0,075
"-*alm__913";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*thalieboubou";2,969;-0,111;-0,145;-0,075;-0,431;-1,072;0,075
"*commentDate_2-1-2023";2,739;-0,407;-0,533;-0,277;-0,121;-1,684;0,567
"-*sarah_wiegandt";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*helene_pge";14,519;-0,259;-0,339;-0,176;-1,006;-2,501;-0,526
"-*reghyanna";0,003;-0,296;-0,388;-0,201;0;-0,788;2,303
"*a_0344";-0,636;-0,074;-0,097;-0,05;-0,287;-0,714;5,586
"*postLikes_254";-1,907;-0,222;-0,291;-0,151;0,092;-2,143;10,032
"*postDate_4-1-2023";-0,636;-0,074;-0,097;-0,05;-0,287;-0,714;5,586
"*a_0345";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*postLikes_682";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*postDate_6-1-2023";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*commentDate_6-1-2023";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*a_0346";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"*postDate_8-1-2023";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"*commentDate_9-1-2023";-0,046;-0,185;-0,242;-0,126;-0,718;2,925;-0,104
"*commentDate_8-1-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0347";0,002;-0,148;-0,194;-0,101;-0,575;1,157;-0,004
"*postLikes_868";0,002;-0,148;-0,194;-0,101;-0,575;1,157;-0,004
"*postDate_9-1-2023";0,002;-0,148;-0,194;-0,101;-0,575;1,157;-0,004
"-*pascalred72";-1,271;-0,148;-0,194;-0,101;-0,575;11,2;-1,432
"*a_0349";0,784;-0,296;-0,388;-0,201;-1,149;-0,788;2,303
"*postLikes_639";0,784;-0,296;-0,388;-0,201;-1,149;-0,788;2,303
"*postDate_13-1-2023";0,784;-0,296;-0,388;-0,201;-1,149;-0,788;2,303
"*commentDate_15-1-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_14-1-2023";-0,636;-0,074;-0,097;-0,05;-0,287;0,578;0,576
"-*psychotekniks";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*philbarbier57";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*commentDate_13-1-2023";0,69;-0,185;-0,242;-0,126;-0,718;-1,786;2,914
"-*alicia_in_paris";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*matt_a_r_r";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"*a_0350";0;0;0;0;0;0;0
"*postLikes_308";0;0;0;0;0;0;0
"*postDate_15-1-2023";0;0;0;0;0;0;0
"-*teriyaki87";-0,018;-0,333;-0,436;2,818;-0,017;0,228;-0,08
"*a_0351";1,465;-0,148;-0,194;-0,101;-0,575;-1,429;1,151
"*postDate_16-1-2023";1,465;-0,148;-0,194;-0,101;-0,575;-1,429;1,151
"*commentDate_17-1-2023";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_16-1-2023";2,969;-0,111;-0,145;-0,075;-0,431;-1,072;0,075
"-*semdo667";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*a_0352";8,062;-0,815;-1,067;-0,554;-1,287;-0,751;0,009
"*postLikes_3200";-3,248;-7,031;280,99;-2,94;-7,854;-0,616;-2,646
"*postComments_44";0,696;-1,319;0,406;0;-1,211;0,011;0,009
"*postDate_18-1-2023";8,062;-0,815;-1,067;-0,554;-1,287;-0,751;0,009
"*commentDate_19-1-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_18-1-2023";7,724;-0,63;-0,824;-0,428;-0,69;-0,659;-0,07
"-*olidurgnat";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*eli_za_ty";-0,636;-0,074;-0,097;-0,05;-0,287;0,578;0,576
"*commentDate_20-1-2023";-0,182;-0,222;11,223;-0,151;-0,862;0,152;-0,291
"-*olaya_s_";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_21-1-2023";-0,636;-0,074;-0,097;-0,05;-0,287;0,578;0,576
"-*cantondeneuchatel";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*nels0n_g";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_23-1-2023";3,52;-0,185;-0,242;-0,126;-0,718;-0,103;-0,104
"-*ewan_dayot";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*emma_sarrazin_kech";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*gianna_dimatteo1";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*don_fab81";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*wearemaskass";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*matheo_stalder";-1,271;-0,148;-0,194;-0,101;14,203;-1,429;-0,004
"-*may_not_mae_";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*a_0353";-0,182;-0,222;11,223;-0,151;-0,862;0,152;-0,291
"*postLikes_746";-0,182;-0,222;11,223;-0,151;-0,862;0,152;-0,291
"*postDate_20-1-2023";-0,182;-0,222;11,223;-0,151;-0,862;0,152;-0,291
"-*polka_hansa_";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*swisscitizen";-7,631;-0,889;3,382;-0,604;0,369;20,161;-6,095
"-*s_toria_";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*fredschonenberg";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0355";2,198;-0,222;-0,291;-0,151;-0,862;-0,288;0,15
"*postLikes_558";2,198;-0,222;-0,291;-0,151;-0,862;-0,288;0,15
"*postDate_23-1-2023";2,198;-0,222;-0,291;-0,151;-0,862;-0,288;0,15
"-*capitale_nord";-0,636;-0,074;-0,097;-0,05;-0,287;-0,714;5,586
"-*husski_ch";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*cottingherve";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*poulainetienne";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"-*abel_droz";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*dcharriere_cerniat";-0,953;-0,111;5,611;-0,075;1,179;0,076;-1,074
"*a_0356";5,939;-0,222;-0,291;-0,151;-0,862;-0,288;-0,291
"*postDate_25-1-2023";5,939;-0,222;-0,291;-0,151;-0,862;-0,288;-0,291
"*commentDate_17-2-2023";-2,542;-0,296;-0,388;-0,201;-1,149;2,314;2,303
"*commentDate_27-1-2023";0,902;-0,407;0,499;-0,277;-0,121;-0,376;0,005
"-*quentin_4374";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*marie_ontheroad";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0357";0,005;-0,444;0,375;-0,302;0,184;-0,577;0,3
"*postDate_27-1-2023";0,005;-0,444;0,375;-0,302;0,184;-0,577;0,3
"*commentDate_29-1-2023";0,076;-0,259;-0,339;-0,176;0,019;-0,523;0,981
"-*restorcars_ch";-0,636;-0,074;-0,097;-0,05;13,926;-0,714;-0,716
"-*fmeton";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*shushkele";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*toyota69";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*pybht";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*eeelii150";-0,636;-0,074;-0,097;-0,05;2,553;0,578;-0,716
"-*florian_mt";-1,589;-0,185;-0,242;-0,126;-0,718;2,925;0,479
"*commentDate_12-5-2023";-5,449;-0,358;-2,426;0,5;0,54;0,073;4,795
"*a_0358";0,69;-0,185;-0,242;-0,126;-0,718;-0,103;0,479
"*postLikes_896";-0,908;-0,741;0,007;-0,503;9,176;-0,018;-0,418
"*postDate_29-1-2023";0,69;-0,185;-0,242;-0,126;-0,718;-0,103;0,479
"-*zekiko_ch";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*vikiii_violetaaa";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*a_0359";2,969;-0,111;5,611;-0,075;-0,431;-1,072;-1,074
"*postDate_30-1-2023";2,969;-0,111;5,611;-0,075;-0,431;-1,072;-1,074
"*commentDate_30-1-2023";2,969;-0,111;5,611;-0,075;-0,431;-1,072;-1,074
"-*louliefriedz";0;0;0;0;0;0;0
"-*rolandcoppola";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*oli_flamand";-0,636;-0,074;9,344;-0,05;-0,287;-0,714;0,576
"*a_0360";0,003;1,854;-0,388;-0,201;-1,149;-0,007;0,511
"*postDate_1-2-2023";0,003;1,854;-0,388;-0,201;-1,149;-0,007;0,511
"*commentDate_3-2-2023";-1,907;2,99;-0,291;-0,151;-0,862;1,736;0,15
"-*benalamass";-0,318;27,012;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_2-2-2023";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*josettebadoux";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*mariejolady";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*a_0361";-1,089;-0,37;-0,485;2,379;-1,437;5,852;-0,209
"*postDate_3-2-2023";-1,089;-0,37;-0,485;2,379;-1,437;5,852;-0,209
"*commentDate_5-2-2023";-0,046;-0,185;-0,242;6,43;-0,718;2,925;-1,79
"-*jacquesmaeder";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*fredmoret";-0,318;-0,037;-0,048;39,745;-0,144;-0,357;-0,358
"*commentDate_4-2-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*la_ptiotte";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*nicolas_2295";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*alexander_omuku";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*a_0362";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*postLikes_389";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*postDate_5-2-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*baboune1966";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0364";-2,225;-0,259;-0,339;-0,176;0,019;3,43;0,018
"*postDate_8-2-2023";-2,225;-0,259;-0,339;-0,176;0,019;3,43;0,018
"*commentDate_9-2-2023";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_8-2-2023";-1,907;-0,222;-0,291;-0,151;0,092;5,038;-0,291
"-*colinette25";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*cyrillemotion";-0,953;-0,111;-0,145;-0,075;-0,431;0,076;2,51
"*a_0365";3,52;-0,185;-0,242;-0,126;-0,718;-1,786;0,479
"*postLikes_430";3,52;-0,185;-0,242;-0,126;-0,718;-1,786;0,479
"*postDate_10-2-2023";3,52;-0,185;-0,242;-0,126;-0,718;-1,786;0,479
"*commentDate_10-2-2023";1,465;-0,148;-0,194;-0,101;-0,575;-1,429;1,151
"-*jam2luxe";-0,636;-0,074;-0,097;-0,05;-0,287;0,578;0,576
"*commentDate_13-2-2023";5,661;-0,148;-0,194;-0,101;-0,575;-0,004;-1,432
"-*carnidethermidormusic";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0366";-0,832;-0,333;-0,436;-0,227;3,538;-0,078;0,225
"*postLikes_916";-0,832;-0,333;-0,436;-0,227;3,538;-0,078;0,225
"*postDate_12-2-2023";-0,832;-0,333;-0,436;-0,227;3,538;-0,078;0,225
"-*sunokokpv";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*commentDate_14-2-2023";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*hija_del_rey_del_cielo28";0,139;-0,111;-0,145;-0,075;-0,431;0,076;0,075
"-*fabilou1973";0,733;-0,074;-0,097;-0,05;2,553;-0,714;-0,716
"*a_0367";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*postLikes_110";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*postDate_13-2-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*blanchebqt";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0368";0,139;-0,111;-0,145;-0,075;-0,431;0,076;0,075
"*postLikes_653";0,152;-0,518;-0,679;-0,352;-2,012;0,037;1,962
"*postDate_15-2-2023";0,139;-0,111;-0,145;-0,075;-0,431;0,076;0,075
"*commentDate_21-2-2023";0,139;-0,111;-0,145;-0,075;-0,431;0,076;0,075
"-*jisookyim";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*commentDate_15-2-2023";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*mamanpik";0,003;-0,296;-0,388;-0,201;1,128;-2,858;2,303
"*a_0369";-1,907;-0,222;-0,291;-0,151;-0,862;1,736;1,727
"*postLikes_877";-1,907;-0,222;-0,291;-0,151;-0,862;1,736;1,727
"*postDate_17-2-2023";-1,907;-0,222;-0,291;-0,151;-0,862;1,736;1,727
"-*marylenecand";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*jossilanepelletierr";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*a_0370";11,856;-0,704;-0,921;-0,478;-2,73;2,443;-6,806
"*postDate_19-2-2023";11,856;-0,704;-0,921;-0,478;-2,73;2,443;-6,806
"*commentDate_20-2-2023";0,003;-0,296;-0,388;-0,201;-1,149;0,516;0,511
"-*voyageur_1969";-0,046;3,921;-0,242;6,43;-0,718;-0,103;-0,104
"-*closno";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_19-2-2023";9,954;-0,481;-0,63;-0,327;-1,868;0,989;-4,656
"-*faerie7";9,442;-0,111;-0,145;-0,075;-0,431;-1,072;-1,074
"-*enterldeahere";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*david_banzi";2,969;-0,111;-0,145;-0,075;-0,431;0,076;-1,074
"-*joanna_tekmot";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*niinaa_liz";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*a_0371";-1,271;-0,148;-0,194;-0,101;-0,575;-1,429;11,173
"*postLikes_971";-3,995;-0,741;0,007;-0,503;1,009;0,778;0,769
"*postDate_20-2-2023";-1,271;-0,148;-0,194;-0,101;-0,575;-1,429;11,173
"*commentDate_22-4-2023";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*t_brs";0;0;0;0;0;0;0
"-*georgeskiener_official";-1,271;-0,148;-0,194;8,493;-0,575;-1,429;4,874
"-*pop_koch_n";-1,633;-0,444;0,375;1,733;-0,195;0,305;0,3
"*a_0372";3,52;-0,185;-0,242;-0,126;-0,718;0,483;-1,79
"*postDate_22-2-2023";3,52;-0,185;-0,242;-0,126;-0,718;0,483;-1,79
"*commentDate_23-2-2023";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"*commentDate_22-2-2023";2,969;-0,111;-0,145;-0,075;-0,431;0,076;-1,074
"*a_0373";0,902;-0,407;0,499;-0,277;-0,121;0,005;-0,379
"*postLikes_959";1,463;-0,481;0,278;-0,327;0,095;-0,07;-0,808
"*postDate_24-2-2023";0,902;-0,407;0,499;-0,277;-0,121;0,005;-0,379
"*commentDate_27-2-2023";0,279;-0,222;-0,291;-0,151;2,358;-2,143;0,15
"-*transition_elle";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_26-2-2023";0,69;-0,185;2,683;-0,126;-0,718;-1,786;0,479
"*commentDate_24-2-2023";0,418;-0,333;-0,436;-0,227;-0,017;0,228;-0,08
"-*melanie_sbl";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*mariephoto";-0,953;-0,111;-0,145;-0,075;1,179;-1,072;2,51
"*a_0374";1,465;-0,148;-0,194;-0,101;-0,575;-1,429;1,151
"*postDate_26-2-2023";1,465;-0,148;-0,194;-0,101;-0,575;-1,429;1,151
"-*josi_ane4202";2,706;-0,63;-0,824;6,158;-0,69;0,084;-1,867
"*a_0375";0,279;-0,222;-0,291;-0,151;2,358;-2,143;0,15
"*postLikes_825";0,049;0,04;-0,004;-0,579;0,005;-0,249;0,196
"*postDate_27-2-2023";0,279;-0,222;-0,291;-0,151;2,358;-2,143;0,15
"*commentDate_28-2-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*tsiiriing";0,139;-0,111;-0,145;-0,075;-0,431;-1,072;2,51
"*commentLikes_41";-1,849;-1,297;0,095;1,555;0,095;3,382;-0,731
"-*cotlettechesterfield";-1,271;-0,148;-0,194;-0,101;14,203;-1,429;-0,004
"*a_0376";9,442;-0,111;-0,145;-0,075;-0,431;-1,072;-1,074
"*postDate_1-3-2023";9,442;-0,111;-0,145;-0,075;-0,431;-1,072;-1,074
"*commentDate_1-3-2023";9,442;-0,111;-0,145;-0,075;-0,431;-1,072;-1,074
"-*wendy_persoz";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*robindamour";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0377";0,279;-0,222;-0,291;-0,151;-0,862;1,736;-0,291
"*postLikes_408";-0,008;-0,481;-0,63;-0,327;-0,28;2,639;-0,072
"*postDate_3-3-2023";0,279;-0,222;-0,291;-0,151;-0,862;1,736;-0,291
"*commentDate_3-3-2023";0,69;-0,185;-0,242;-0,126;-0,718;0,483;-0,104
"-*bar_de22";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*vantherealfoxy";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*youliette85";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*commentDate_4-3-2023";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*a_0378";-4,768;-0,556;2,584;-0,378;0,008;3,204;0,001
"*postLikes_582";-4,768;-0,556;2,584;-0,378;0,008;3,204;0,001
"*postDate_5-3-2023";-4,768;-0,556;2,584;-0,378;0,008;3,204;0,001
"*commentDate_6-3-2023";3,663;-0,37;-0,485;-0,252;-0,06;0,07;-1,38
"*commentDate_5-3-2023";-4,45;-0,518;2,967;-0,352;0,038;1,976;0,035
"-*laurafiorella60";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*a_0379";8,35;-0,518;-0,679;-0,352;0,038;-1,046;-1,052
"*postDate_6-3-2023";8,35;-0,518;-0,679;-0,352;0,038;-1,046;-1,052
"*commentDate_6-3-2024";0,446;3,708;-0,776;-0,403;-0,58;-0,014;-0,015
"-*mermaid_captain";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_8-3-2023";0,12;-0,815;-1,067;-0,554;-3,162;15,809;-3,383
"*commentDate_7-3-2023";2,969;-0,111;-0,145;-0,075;1,179;-1,072;-1,074
"-*aurebriguet";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*cheschirecat3";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sydfloyd77";2,969;-0,111;-0,145;-0,075;-0,431;-1,072;0,075
"-*dombrait";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*submik";-0,369;-0,259;9,111;-0,176;-1,006;0,018;0,018
"*a_0380";-0,071;-0,852;-1,115;-0,579;-3,305;22,196;-3,701
"*postLikes_710";-0,071;-0,852;-1,115;-0,579;-3,305;22,196;-3,701
"*postDate_8-3-2023";-0,071;-0,852;-1,115;-0,579;-3,305;22,196;-3,701
"*commentDate_11-3-2023";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*francoisenyffeler";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*commentDate_10-3-2023";0,279;-0,222;-0,291;-0,151;-0,862;-0,288;1,727
"-*isabelle_perrotti";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*cathdp39";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*_nath___j";-0,182;-0,222;1,975;-0,151;-0,862;1,736;-0,291
"-*micina23";-0,832;-0,333;-0,436;-0,227;-1,293;7,558;-0,08
"-*flasmastic";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*katmo_katlom";9,442;-0,111;-0,145;-0,075;-0,431;-1,072;-1,074
"*a_0381";0,69;-0,185;-0,242;-0,126;-0,718;-1,786;2,914
"*postLikes_278";0,69;-0,185;-0,242;-0,126;-0,718;-1,786;2,914
"*postDate_10-3-2023";0,69;-0,185;-0,242;-0,126;-0,718;-1,786;2,914
"*a_0382";2,93;-0,296;-0,388;-0,201;0;-0,007;-0,792
"*postDate_12-3-2023";2,93;-0,296;-0,388;-0,201;0;-0,007;-0,792
"*commentDate_14-3-2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_13-3-2023";0,002;-0,148;-0,194;-0,101;0,564;1,157;-1,432
"-*cathysuisse";14,467;-0,481;-0,63;-0,327;-1,868;-2,327;-0,072
"*a_0384";-0,097;-0,704;0,018;-0,478;-0,072;-0,272;2,426
"*postLikes_853";-0,097;-0,704;0,018;-0,478;-0,072;-0,272;2,426
"*postDate_15-3-2023";-0,097;-0,704;0,018;-0,478;-0,072;-0,272;2,426
"*commentDate_15-3-2023";-0,055;-0,518;-0,679;-0,352;-0,374;-0,173;4,03
"-*golaysylvie";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*commentDate_16-3-2023";-0,046;-0,185;2,683;-0,126;0,252;-0,103;-0,104
"-*leandre_ackermann";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*valaisianno_greendaddy";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*cohs_dos";-0,636;-0,074;-0,097;-0,05;-0,287;0,578;0,576
"-*nana__v8";-0,636;-0,074;-0,097;-0,05;2,553;-0,714;0,576
"-*florence_kaeslin";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"-*sam_metzener";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"*a_0385";-1,271;-0,148;-0,194;-0,101;-0,575;11,2;-1,432
"*postLikes_245";-2,225;-0,259;-0,339;-0,176;-1,006;12,737;-0,526
"*postDate_17-3-2023";-1,271;-0,148;-0,194;-0,101;-0,575;11,2;-1,432
"*commentDate_17-3-2023";-0,636;-0,074;-0,097;-0,05;-0,287;5,6;-0,716
"*commentDate_18-3-2023";-0,636;-0,074;-0,097;-0,05;-0,287;5,6;-0,716
"*a_0386";0,003;-0,296;-0,388;-0,201;-1,149;-0,007;2,303
"*postDate_19-3-2023";0,003;-0,296;-0,388;-0,201;-1,149;-0,007;2,303
"*commentDate_27-3-2023";-3,496;-0,407;0,499;52,846;-1,58;0,573;-0,379
"-*marianne_husson";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*commentDate_19-3-2023";0,279;-0,222;-0,291;-0,151;-0,862;-0,288;1,727
"-*tborloz";-0,636;-0,074;-0,097;-0,05;-0,287;0,578;0,576
"-*mumu_unpointcesttout";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_20-3-2023";-0,953;-0,111;-0,145;-0,075;-0,431;-1,072;8,38
"*a_0387";-0,953;-0,111;-0,145;-0,075;-0,431;0,076;2,51
"*postLikes_554";-0,953;-0,111;-0,145;-0,075;-0,431;0,076;2,51
"*postDate_20-3-2023";-0,953;-0,111;-0,145;-0,075;-0,431;0,076;2,51
"*commentDate_21-3-2023";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*a_0388";-5,086;-0,593;-0,776;-0,403;-0,58;-0,014;14,813
"*postDate_22-3-2023";-5,086;-0,593;-0,776;-0,403;-0,58;-0,014;14,813
"*commentDate_24-3-2023";-0,04;-1,149;-1,503;0,077;-0,235;10,236;-2,896
"-*siscofha";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"*commentDate_23-3-2023";-0,636;-0,074;-0,097;-0,05;-0,287;-0,714;5,586
"-*lepapiervoyageur";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*cavass96";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_22-3-2023";-4,132;-0,481;-0,63;-0,327;-0,28;-0,07;12,309
"-*alex25300";-1,271;-0,148;-0,194;-0,101;-0,575;-0,004;4,874
"-*okoma_lewis";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
