"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Coord. facteur 21";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"Corr. facteur 21";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"COR -facteur 21";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"CTR -facteur 21";"mass";"chi.distance";"inertie"
"classe 11";0,314077114483457;-0,463559609824076;0,569507896936116;-1,5221046737895;-0,600593456503141;-0,818513716690315;-0,569610100041868;-1,22844107755796;0,662937651095848;0,893173525042915;0,793137438433277;0,73114656681284;1,57004385042779;-0,341839806282139;-0,429672796944262;-1,33120868291351;-1,35408811414974;-1,9014849549648;-0,140298346915704;-0,539770480188791;0,0382709391517249;0,0729818308832131;-0,107716950673434;0,132336063674054;-0,353690163231886;-0,139559388604818;-0,190197333369316;-0,132359812522461;-0,285451804152542;0,154046255862874;0,207545969279716;0,184300669261056;0,169895903360342;0,364829748769184;-0,0794330238682433;-0,0998427009025359;-0,309331824849582;-0,314648298747825;-0,441846435192987;-0,032601007063619;-0,125426005539044;0,00889298544883328;0,00995622184444875;0,0174993918522634;0,0250356753658503;0,163024908802789;0,0248774605772743;0,0424827053824653;0,0202387209617883;0,0892594888832392;0,0257510405853887;0,0446331889598224;0,0345868411821538;0,0279278253629952;0,126700105432635;0,00587474208511646;0,00921673878003788;0,0809530288139726;0,0827413705158404;0,15689455103897;0,000813264126024119;0,0114820633093838;5,06661375409946e-05;0,00505348271713322;0,0110085311964999;0,0166156639923755;0,118688116845213;0,0184790394508275;0,0343218053259881;0,0166216281760124;0,0773084312752695;0,0225145655231258;0,0408686115191811;0,0322266454336805;0,0273859045590242;0,126282091038905;0,00598636878390357;0,00945788258094791;0,0907842444532897;0,0939316718301843;0,185226869664145;0,00100837787466907;0,0149257601755164;7,5033713325632e-05;0,0512292738707833;1,9183023895211;0,18851778820169
"classe 12";0,361102962226487;-0,295546933576132;0,237002033092074;-0,938707718362105;-0,606428787257838;-0,455920344594149;-0,316664338883913;-0,317150341798365;0,109115102541506;1,82259172204273;-1,06252494854655;-1,22825127393278;1,03526084680428;-1,13269222691529;1,57528995058551;2,1534935533682;1,29918327465435;-0,113451754586951;-0,0754678548995603;1,884668312869;0,00380553165909064;0,07589960317017;-0,0621204956012505;0,049815044859503;-0,197305341604405;-0,12746421137074;-0,095829103750744;-0,0665591262703585;-0,0666612783771122;0,022934713500296;0,383087382034589;-0,223330269726525;-0,258163997630911;0,217599675631505;-0,238078607848376;0,331107453093684;0,452639062062439;0,273073071413187;-0,0238462268462595;-0,0158624570777903;0,396135152622846;0,000799878076312583;0,0115744065342745;0,006255749414735;0,00381310358538385;0,0545306097853475;0,0223058677100187;0,0115918522328232;0,00550098759748483;0,00523227729622767;0,000613527159739125;0,163448022703094;0,0545892240595595;0,0693134197209985;0,0484470838077086;0,0567259826078263;0,108952503977602;0,186312769097474;0,0669860469977295;0,000491200903686272;0,000206949875224021;0,123107974352954;4,4058010948476e-07;0,00551701306479534;0,00369568396570775;0,00237654506177442;0,0372822992326653;0,0155597110789656;0,0087946762066888;0,00424267950859815;0,004255712469073;0,00050374603464586;0,14054671429911;0,0477661439136679;0,0638287525453943;0,045346261605785;0,0542832386436022;0,104993621328051;0,196213580243271;0,0714139001740867;0,000544583330929372;0,000240971633569148;0,150283661558265;6,12734859586761e-07;0,0423098913664951;2,04554832026484;0,177035921589385
"classe 13";0,456591096505368;0,0869740585375642;-0,854666928555626;0,371575450765795;-0,539933844916538;-0,125703778131727;0,625900288253373;-0,0858662768149812;-0,925340006912495;0,535722095771124;-1,64502500187456;-1,8909375256499;0,760228512979966;1,02660810287288;-1,33282935002164;1,10313470226926;-1,02606556371757;0,128653206479211;-1,60490362124212;-2,34647310561484;0,314103719051167;0,0950182270845868;0,0180996101497421;-0,177859220034594;0,0773261695861977;-0,112362148713801;-0,026159402203259;0,130252070565437;-0,0178690768430653;-0,192566538375833;0,111485668774124;-0,342335539138359;-0,393510807788729;0,158206250703049;0,213640788425897;-0,277366516374613;0,229566245262683;-0,213527884102849;0,0267731887064035;-0,333986137485417;-0,488309378136474;0,0653660983171758;0,0184969568267092;0,000541520219315656;0,0495652195607074;0,00854048194625758;0,0176745913945385;0,000880806132225854;0,0214813429380637;0,00038336673387374;0,0441037499115789;0,0141152566230626;0,130792376298401;0,164212425702093;0,0261135036845008;0,0465775175738866;0,0779604041682138;0,048867636858493;0,0417640405007483;0,000631374050988433;0,0935508735225965;0,190746362717369;0,00300019263637492;0,00865369706976498;0,00031399756771114;0,0303207967789954;0,00573113762916922;0,0121011853801884;0,000655908823405641;0,0162613693554423;0,000306049782772591;0,0355426241974377;0,0119131313315904;0,112328980470628;0,14842298862272;0,0239902690997171;0,0437477968517989;0,0737387729776238;0,0505130863579531;0,0437015696283687;0,000687049520419652;0,106916497993346;0,228548288260798;0,00409536833788497;0,0415094339622641;2,04599870768442;0,173763086152112
"classe 14";0,51801986928177;-0,127515839873309;-1,03528479631691;0,386713837504168;-1,12282014991064;-0,668151188448926;0,272728502090196;-0,419381707559823;-1,24898092582427;-0,263776851864223;-1,12408836045333;-0,425047015143733;1,13091201363313;1,99941973573654;-0,531385992994686;-1,28572118570357;-1,04699420107807;1,18394185269005;3,45395306130793;1,96753399973549;-0,277237305176458;0,0913955077220583;-0,0224979303283955;-0,182657819144084;0,0682288646009717;-0,19810189486346;-0,11788354216616;0,0481181541421757;-0,0739925365120018;-0,22036074795576;-0,0465387926816059;-0,198325648339574;-0,0749920805328731;0,199529562096302;0,352762495675136;-0,0937537254960437;-0,226842921525984;-0,184723737956723;0,208885745811313;0,609389354358314;0,347136817581074;-0,0489136532566383;0,0175766628452649;0,000859333328917758;0,0536909500528755;0,00682913908102983;0,0564269862955491;0,0183709382984611;0,00301099725907977;0,00675128292412447;0,0593174715686543;0,00252627835940708;0,0450854601575513;0,00612524941232293;0,0426611592907761;0,130428678030843;0,00914836264685009;0,0490067638640765;0,0321025119776718;0,0394733900590971;0,31987549877019;0,0990074273436492;0,0017254584336091;0,00810096860288911;0,000490876661693449;0,0323566674561491;0,00451464429033056;0,0380596253296709;0,013477011641531;0,00224545919554301;0,00530961559655223;0,0470929314135201;0,00210047479484983;0,0381456495730314;0,00545403668173877;0,0386101730590109;0,120684657498952;0,00852440976757582;0,049904270712966;0,033092735308411;0,0423160244694687;0,360144656595274;0,116866114418571;0,00232031768698882;0,030188679245283;2,38125697345516;0,171181427128417
"classe 15";0,398251857977207;0,318436360874955;0,635400071288383;-0,246723087619887;0,350295508957627;1,01477604849122;0,38410872178028;-0,648340234685421;0,811249178605384;-0,253460315727389;-0,257515079062127;1,05620905229322;1,37132828289837;0,37206943416245;0,470422286781268;-0,533838332572135;0,444096504119443;2,25903958016885;-0,948369603680272;-0,224621449675898;-0,594681008131126;0,108476934194749;0,0867365700170185;0,173072015459205;-0,0672031118097116;0,0954144522185437;0,276407485438245;0,104624587937448;-0,176596692683361;0,220970277979611;-0,0690382164939298;-0,0701426640605316;0,287693120738854;0,373526161708146;0,101345293730751;0,128134913685287;-0,145408350301723;0,120964224745035;0,615323401442447;-0,258319515728694;-0,0611830070021065;-0,161980845271032;0,0235053870927609;0,0121251435540684;0,0457598018248623;0,00628947384917993;0,0124263562165631;0,0958805384921666;0,0135134376795474;0,0365074491415523;0,056622332949134;0,00527759407640871;0,00535363963322697;0,0855771475744314;0,141927346871778;0,0102193042939366;0,0162221026296362;0,019115696897591;0,0130681278060452;0,325161830769239;0,0545646740832807;0,00291967113153426;0,0179629434330543;0,0109545046997036;0,00700361765809948;0,027885063848867;0,00420432913741257;0,00847512795104783;0,0711242239987691;0,0101902646231217;0,0290324089407451;0,0454554189584788;0,00443707804640036;0,00458017903149245;0,0770507544352514;0,129885296823797;0,0095614798122506;0,0152845586337236;0,0196832421561271;0,0136217163867983;0,352472147988652;0,0621201329595819;0,00348481378791528;0,0244256012424058;0,0690680388793596;1,58307745759957;0,173093776901429
"classe 16";0,130061515896473;0,474565201123283;1,25213728651329;-0,159314686492437;0,301287770929817;0,573092976781884;-1,80336225239314;1,23520463404147;2,28884251993988;-3,4664918373835;-1,19988526043266;-1,50350092203551;0,659615042218336;1,59602891009408;0,870744670203902;0,541644058067137;-0,294321314791378;-1,78816729175176;0,112089247996257;0,336089804038729;-0,0762838643906988;0,0218482810287074;0,0797194605115908;0,210339293169866;-0,0267623517878863;0,0506115882504947;0,0962705710909573;-0,302936383720224;0,20749487491735;0,384489403044528;-0,582315893558863;-0,201561777835987;-0,252564414962683;0,11080491192045;0,268107655960533;0,146271355732983;0,0909876493181887;-0,0494413336180027;-0,300383870257462;0,0188292237995138;0,0564577802965655;-0,0128144847126835;0,000858356867270609;0,00922044411105353;0,0608431919243809;0,000897893517467949;0,00314743047448938;0,0104702896780254;0,101986322576655;0,0453703199955407;0,154322596290227;0,337998584088333;0,0397962104187385;0,0593723050533281;0,0112430151663178;0,0643833140447169;0,0190296803562343;0,00673778374811187;0,00196526251551921;0,0697568160813662;0,000260977280522374;0,00223800285245628;0,000101202959244694;0,00046424694112627;0,00618077887114049;0,0430284126045107;0,000696567254399545;0,00249123350701497;0,00901366888608497;0,0892518809840535;0,0418725348324531;0,143774959343663;0,329785678453419;0,0395121684584168;0,0620381481320513;0,0119407754077721;0,0699089751452786;0,0208081312024289;0,00805154814790905;0,00237735948790465;0,0877541615997481;0,00034480959221589;0,00310000291948654;0,000159704369574711;0,0274442538593482;2,70547127018583;0,200880268783559
"classe 17";0,498801870348744;0,914177583855306;2,19719817426884;3,13202335711865;0,534163307794662;-0,93924714647542;-0,718656528152899;-0,0393740400671138;-0,540414954581009;0,780190215945768;0,29920957340611;-0,193810017472618;0,133596814905885;-0,572729866394248;0,0362755378958233;-0,302950631545375;-0,361343706953893;-0,111158669074637;0,00848435281864911;0,0786893626603637;-0,18451633927491;0,11426071527456;0,209410972228805;0,503312938294293;0,717453663096328;0,122360971861173;-0,215153665524224;-0,164622897035392;-0,00901942484331934;-0,123793038731637;0,178718439972669;0,0685400394558972;-0,0443961270801038;0,0306030681458287;-0,131195426648173;0,00830964988974128;-0,069397004925127;-0,0827731267078976;-0,0254631543954637;0,001943513605959;0,0180253992547906;-0,0422672210323796;0,0185796342986414;0,0503537650667868;0,275713038260169;0,510709510970209;0,0145596855006929;0,0413884388564169;0,0238357863748379;6,78460748984668e-05;0,012660858776335;0,0251968510417671;0,00364186634641466;0,00145191003192603;0,000678741892355938;0,0122011912359087;4,86058248440914e-05;0,00310201274544352;0,00435942172363741;0,000396705100964838;2,20050815633425e-06;0,000180548035902369;0,000871381333690708;0,0124046016416746;0,0416665758151009;0,24069392798359;0,48907634705066;0,0142257371727665;0,0439831615943657;0,0257495370587942;7,7294151355759e-05;0,01456067111341;0,0303478322530671;0,00446352164718008;0,00187274702944689;0,000889854259977904;0,0163540882720353;6,56076371914524e-05;0,00457583546335408;0,0065098003094407;0,000616046297742005;3,58892279469127e-06;0,000308715710349901;0,00169744743788501;0,0498570611778159;2,23016784857055;0,247971504162361
"classe 18";-0,885387941209122;-0,115899266046032;-0,558978377361892;-0,639490448824027;2,73119934017263;-1,3087814127001;-0,23648762167743;-0,691477663376477;-0,547078722964859;-0,465241275009182;-0,618803828821723;-0,109513132815249;-0,278633184721534;-0,311228408439984;-0,0904400858979545;-0,214170917360227;0,171802373330852;0,127473553585233;0,0420218740880925;0,0173215780187689;0,01911868487427;-0,25130586849512;-0,0328965014724158;-0,158658752909019;-0,181511058775645;0,775215462363371;-0,371480606726701;-0,067123940125987;-0,196266954463476;-0,15528119055036;-0,132052693778833;-0,175639430347085;-0,0310838804921753;-0,079086410847635;-0,0883381417828578;-0,025670243828169;-0,0607896334347025;0,0487638724562603;0,0361817126740489;0,0119273632178444;0,00491650496365248;0,00542659040538944;0,0927795117116386;0,00128273234826332;0,0282821697477821;0,0337439523009238;0,603273917025188;0,127367133864528;0,00409079224503707;0,0331638500926872;0,0205642066144959;0,0142005644031998;0,0246878278395596;0,000734722826074328;0,00467931181740996;0,00571037853161372;0,000478835554543808;0,00245711062268831;0,00156188866463056;0,000826847002139063;8,55539840992062e-05;1,38656260560717e-05;1,4827177440958e-05;0,0584460260489331;0,00100149584851296;0,0232958091235566;0,030489893454251;0,556153378263596;0,127709151357517;0,00416969807601305;0,035648732536819;0,0223145139150144;0,016137797309303;0,0285491883846775;0,000894170191066289;0,00578833235694661;0,00722181311463643;0,000609831304456668;0,00341986352905485;0,00220062529151948;0,00121151269011984;0,00013165538159209;2,23698303509794e-05;2,72523408326712e-05;0,0745568896512293;1,77147741343927;0,233969378109115
"classe 19";0,56098854715864;0,361062938868903;-1,10884732850523;0,212953144430096;-0,461266868001622;0,195567275419099;0,21279985042997;0,395390808005806;-0,575893763519912;-0,667026105567408;0,0151120673098384;0,467281759499673;-0,10164409362939;-0,951997842647013;-1,39998133733679;0,290648312571586;1,27661109402676;-1,37195657535152;-0,0938870441792837;0,0226386760604941;-5,24763126114772;0,0919928152635221;0,0592083321524183;-0,18183256674897;0,0349207829189498;-0,0756401142058558;0,0320697888225014;0,0348956452459866;0,0648375332116843;-0,094437023477986;-0,109381215741748;0,00247812833849307;0,0766264566280191;-0,0166679451394084;-0,156111853109066;-0,229573714455141;0,0476615015769498;0,20934304119217;-0,224978118403898;-0,0153959177144851;0,00371236731158224;-0,860524471707855;0,021441742947;0,0071665101300384;0,064066859266795;0,00215408658459639;0,009905570452134;0,00163712834410683;0,00190677940005827;0,00624207506685306;0,0131178988762833;0,0168035875066037;8,47601803856107e-06;0,00770044816484725;0,000358465877898601;0,0307571138758365;0,0660505089565921;0,00260499290907085;0,0496450784637614;0,0551357033863653;0,000245848722203997;1,36343313150049e-05;0,643037490719601;0,00824107105315999;0,0034138268832298;0,0321972794884732;0,00118752779353806;0,00557160334879016;0,00100153940082339;0,00118581872870795;0,00409382058910302;0,00868481195554013;0,0116509498046231;5,9803062834023e-06;0,00571785747196046;0,000270545281334536;0,023732724455191;0,0513239603865192;0,00221213323345485;0,0426769031166171;0,0492897254916997;0,000230827209585079;1,34207788123253e-05;0,721111280998426;0,0261863922241281;2,33481250353939;0,14275117423792
"classe 20";0,22663844780977;0,257887794249889;-1,5138323618605;1,05241562302756;-0,760180077132128;-0,833729973648962;0,585204317306223;-1,73015210449804;0,844129712043707;-0,927115153301468;1,24109874618025;0,233023237863085;-0,722257849822203;0,330763959593465;0,851738845878684;0,780501395968717;-0,100681801826747;-0,142028434218324;-0,52398960630111;0,272036627198448;0,366943386929235;0,061071096745856;0,0694916973903289;-0,407924619682313;0,283589024509706;-0,20484181516181;-0,224660927449402;0,15769199720384;-0,466215188022883;0,22746329146034;-0,249824951454606;0,334432495155253;0,0627915732793667;-0,194623107633392;0,0891292628042086;0,229513685614902;0,210317696419673;-0,0271302072500486;-0,0382716716013256;-0,141196783906224;0,0733043106260481;0,098878346988226;0,00615887846312852;0,00643407076681638;0,210149257539397;0,0925874193245234;0,0473467638437257;0,0523628832348384;0,0253778731379925;0,21034238069987;0,0495998389435886;0,0571302431962902;0,100609537370598;0,00337007195955674;0,0318530066661399;0,00653419936637129;0,0430256014678514;0,0330598338443975;0,000543429607056591;0,00103988461154108;0,0134767239313417;0,00346472620468692;0,00553337582028837;0,00347719516605696;0,00450218636231667;0,155137740941241;0,0749784513443974;0,0391196409152448;0,0470557525471394;0,0231833897143916;0,202642466824678;0,0482369974484798;0,0581874401862634;0,104273647785015;0,00367587181194329;0,0353139610937492;0,00740624811936429;0,0491105505379785;0,041239107836775;0,000686220758112707;0,00136556535927881;0,0185869117949528;0,00500975694799363;0,00911507031823559;0,0676958261863922;1,75999254463969;0,209692814666081
"classe 21";0,0304967001402792;0,152751760846974;0,417598182629578;-0,509318773396085;-0,590725232789522;-0,267538431566253;-0,216269697685873;0,206132230253136;0,136166025064219;0,096090755207722;-0,370293845541835;0,754731612169247;-0,949565854900893;-0,523165809392632;1,39084111774367;0,748254113659392;0,234727592916611;0,399378781834869;2,3161318544007;-2,74791843956909;-0,133791441545533;0,00708649216863315;0,0354947962241102;0,0970369330854711;-0,118349968436164;-0,137266317887553;-0,0621676768759183;-0,050254404965585;0,047898770315232;0,0316407829638272;0,0223285267299524;-0,0860448646724062;0,175376340209124;-0,220649806812017;-0,121567592365866;0,323188562807349;0,173871169411914;0,0545434503180464;0,0928033064814449;0,538197581123022;-0,638531461190108;-0,0310890030193898;0,000114734245950685;0,00232246734104184;0,0164528976716817;0,0223105194562068;0,0294158420343928;0,00554750857006017;0,00356602540152399;0,0030718706574943;0,00132786009234823;0,000631414911618554;0,00921451270239222;0,036372964443933;0,0566459646901761;0,0168185143834705;0,11803804014214;0,0312611126474899;0,00303894286376249;0,00845974818491574;0,270905893446092;0,363726330411447;0,00075683570186329;4,76457205616757e-05;0,00119533779279008;0,00893378301620537;0,0132891611885986;0,0178767778951512;0,00366682812344069;0,0023961254199472;0,0021767572743752;0,00094985151504193;0,000473022080034634;0,00702443160167867;0,029181209064677;0,0461921715416308;0,014021578493381;0,0990999060758482;0,0286824619710091;0,00282258149898673;0,00817124394490532;0,274817737175804;0,386835103057139;0,000917011678011742;0,0512292738707833;1,73513941278355;0,15423642472774
"classe 22";-2,9928401393731;-0,325280043318912;0,262446710358887;0,396691757729294;-0,839994524938656;0,559277795316944;0,165938305249828;0,139478481979113;0,0784883056510606;0,184437839910977;-0,0157587705765226;0,106638020461246;0,0402243184208264;0,0252263011395135;-0,312532779414247;-0,00170896938688437;0,019006220897401;-0,0545519680170712;-0,087669048077987;0,186825990099902;-0,00262242364584611;-0,921324099919928;-0,100135098828061;0,0807923136345653;0,122118676446298;-0,258586213625457;0,172169607255908;0,0510829020619056;0,0429374376456078;0,0241620548344259;0,0567778494452933;-0,00485122306609419;0,0328277400874743;0,012382764276786;0,00776573358727396;-0,0962109462183365;-0,000526093813514463;0,00585092706115779;-0,0167934271433277;-0,0269882797108593;0,0575130241358287;-0,00080729407272117;0,89498841340888;0,00853011742770944;0,00526344961751428;0,0109622492802027;0,0481754918906389;0,0196355824917147;0,00170039333169582;0,00113917003311282;0,000357345003125277;0,00188414655994361;1,35172098942696e-05;0,000588140074090699;8,23302041956951e-05;3,16722620336911e-05;0,00482748688207173;1,32080218293922e-07;1,61379659931258e-05;0,000127841339394013;0,000314374623510001;0,00136177280172708;2,35512333394085e-07;0,775359487659349;0,00915905999796865;0,00596236189412219;0,0136220484210772;0,0610785862845828;0,027076418618328;0,00238357798855725;0,00168403258204057;0,000533268552526993;0,00294466653068125;2,14971423113997e-05;0,000984374182707273;0,000140059784432472;5,50862510886605e-05;0,00845526481689587;2,52816044429743e-07;3,12699805180341e-05;0,000257606555906623;0,000665317041407845;0,00302141687668888;5,95308070230721e-07;0,0865637507146941;1,92798154043178;0,321767227550142
