"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"000";-9,388;-10,021;48,658;0,268;-1,534;108,333;-1,353;-4,23;-17,849;-32,359
"tes";-11,361;-4,067;-1,891;-0,414;2,902;0,619;-6,171;0,167;3,625;11,54
"quelques";-13,629;-13,544;-0,753;1,3;-2,113;4,148;15,625;-2,419;0,869;0,016
"plusieurs";-11,473;-16,928;0,134;13,188;4,842;3,731;5,158;0;-1,387;-0,221
"quelque";-13,288;-12,996;-3;0;0,023;-2,513;-0,227;-0,117;67,539;0
"selon";-12,492;-15,222;0;2,218;-0,07;14,547;6,434;-0,347;-12,998;5,429
"mêmes";-12,037;-14,467;-0,391;-0,098;0,124;0,232;0,849;12,743;-0,002;6,974
"6";89,464;0,351;-4,179;-3,677;-1,218;2,085;-0,035;-0,318;-1,907;-5,654
"fort";0,165;-0,578;-0,952;0,059;-1,784;-0,623;-0,131;1,079;4,144;0
"voilà";-10,063;0,094;0,368;0,103;-0,043;-1,015;-3,468;3,7;-0,006;6,767
"sinon";-7,197;-9,106;-0,866;2,94;0,054;2,79;-1,976;0,298;0,055;6,153
"ben";-8,384;-0,521;1,846;-0,002;1,977;-0,832;16,159;-0,021;0,497;-4,769
"100";-11,242;-6,866;-1,855;-0,194;-1,49;69,16;2,313;6,765;-7,229;-4,07
"20";-11,242;-2,607;3,592;-1,24;-0,006;15,777;17,164;-1,421;-6,277;-3,375
"7";-7,561;-11,664;243,279;-0,023;-0,452;-0,077;-3,508;-2,684;-4,944;-16,616
"loin";-11,469;-2,842;-0,143;-1,357;0,202;-0,246;1,996;0,193;9,072;0,035
"combien";-10,958;-3,163;-0,343;-5,815;-0,001;94,735;-3,85;0,018;-2,068;-2,257
"quelqu_un";-7,78;-10,378;-6,7;7,654;7,081;0,116;-2,934;1,51;6,402;2,828
"sauf";-11,355;-5,765;-0,012;1,451;0,22;1,58;2,151;2,975;0;-0,01
"puis";-8,77;-10,657;0,359;0,001;0;2,619;15,474;0,366;-0,168;-0,732
"ensuite";-10,958;-16,566;-0,021;0,43;-0,001;11,702;0,204;3,396;0,365;-0,165
"partout";-6,743;-8,696;6,283;-0,91;-1,317;0,979;6,745;-0,043;-0,216;0,001
"ok";-9,71;0,276;-2,656;0,119;4,056;0,888;0,274;0;1,094;-0,15
"ainsi";-7,816;-16,767;0,416;6,093;-1,133;5,204;-0,647;1,712;-0,984;3,444
"certaines";-9,937;-14,831;-7,007;0,075;0,018;0,631;10,272;6,857;0,484;2,496
"hein";-5,5;-0,01;-0,916;0,744;2,291;4,329;-7,125;-0,139;0,129;1,21
"dommage";-1,429;-3,641;-3,052;0,062;2,617;-0,354;4,07;-1,519;0;5,82
"chacun";-6,866;-9,242;-8,814;-1,604;-0,899;0,797;13,153;1,297;9,663;-0,001
"30";-8,293;-2,026;-9,074;-3,641;0,203;3,826;96,857;-0,409;-3,75;-1,192
"jusqu_à";-6,197;-5,129;6,876;-0,095;-2,334;3,326;16,838;3,429;-2,078;-7,336
"e";-1,342;-1,914;-0,28;13,519;4,238;-3,783;-0,072;4,668;0,177;0,037
"plupart";-8,18;-6,55;0,112;0,007;-0,74;5,135;3,5;1,845;-1,505;0,212
"vers";-4,226;-7,688;-2,471;0,033;-0,02;8,691;4,177;-0,305;-1,097;1,743
"dès";-8,067;-11,657;0,83;-0,449;0,249;2,855;1,202;0,81;-0,085;0,943
"2025";-7,048;-6,339;-0,378;-6,154;0;40,298;0,254;0,032;-0,868;-0,203
"15";-7,501;-7,056;-7,361;-0,835;1,754;34,1;21,424;-0,213;-2,828;-2,066
"monsieur";16,746;-4,927;1,595;-2,708;0;-7,449;-3,696;0,48;4,086;0,752
"devant";-8,01;-6,289;2,945;17,003;-2,286;-4,262;7,952;-0,334;1,099;-0,479
"vite";-7,557;-4,247;-6,105;-1,794;-2,156;5,423;9,806;6,783;1,983;-0,664
"dessus";-7,727;-9,158;-1,517;2,118;-2,205;1,63;1,005;-0,264;9,221;-0,078
"longtemps";-5,531;-3,008;-0,348;-6,549;1,754;2,113;5,28;0,003;-0,013;0,978
"derrière";-7,275;-3,856;0,116;0,163;-0,001;-0,501;0,007;-0,865;-0,397;16,709
"celui";-5,531;-7,056;-0,003;-0,252;-0,005;0,281;0,707;-0,953;1,013;3,502
"attention";-3,653;-0,163;0,116;-2,839;-0,001;-1,385;6,001;-0,166;-0,735;5,271
"vive";12,308;5,877;-1,032;-3,99;-1,93;0,73;-0,315;-0,675;-1,453;-0,056
"grâce";-3,653;-0,163;-1,628;-0,187;-0,538;34,278;0,144;-0,865;-2,371;-1,131
"ouais";-3,191;0,234;0,436;-1,28;0,006;-7,788;6,276;-1,859;7,86;-0,492
"hors";-7,275;-12,417;-6,881;0,163;1,93;-1,992;39,632;4,875;-4,938;11,667
"presque";-5,089;-8,035;-1,351;0,004;0;0,157;25,11;-0,779;0,207;0
"parfois";-5,31;-10,315;-8,368;0,163;0,465;0,053;9,25;1,35;2,009;1,383
"0";-6,483;-1,027;-5,246;-2,234;0,019;60,618;-0,176;0,817;-4,9;-0,239
"oh";7,081;0,205;-0,589;0,334;-0,442;-4,387;-0,081;-1,887;13,602;-4,539
"celle";-6,935;-0,782;0,684;12,436;-0,465;-2,82;0,07;3,311;-1,741;2,882
"envers";-5,974;-3,301;4,416;1,962;-1,705;-13,274;-4,429;39,492;3,51;1,327
"lors";-6,144;-6,551;2,796;34,337;3,077;-1,379;-1,453;-0,012;0,225;-0,049
"certain";-4,044;-3,301;-2,146;-0,814;1,072;-0,08;0,255;0,267;5,642;1,327
"tiens";-3,608;-0,319;-0,833;0,04;-0,197;-1,005;-0,318;0,006;-0,288;17,312
"or";-1,955;1,792;0,017;-1,413;0,17;16,289;-0,222;-0,227;-3,954;-1,215
"lorsqu";-5,748;-9,811;-1,81;8,551;-1,64;2,168;0,418;3,137;-5,058;9,797
"malgré";-2,099;-7,356;2,433;9,442;0,135;2,842;-0,05;-0,273;0,589;-5,111
"tard";-2,051;-3,902;-3,281;-1,492;0,146;2,162;0,24;6,287;3,492;-0,173
"celles";-2,003;-5,361;-0,285;0,533;-1,543;0,962;-0,252;1,758;-0,033;3,872
"lorsque";-5,296;-9,04;4,252;0,614;-1,511;2,67;0,064;-0,213;-0,007;0,064
"2000";-2,959;0,032;14,416;2,316;-1,382;7,149;-2,631;-0,11;-4,773;-3,175
"puisque";-5,24;-2,314;-0,553;0,658;0,196;1,295;0,084;0,029;-0,093;1,849
"80";-5,127;-2,169;-0,001;-2,62;-1,463;16,281;7,987;-1,074;-0,043;-2,963
"merde";-5,183;0,516;-10,628;0,118;-1,479;5,296;4,31;0,036;3,601;-4,113
"200";-3,228;-4,909;14,565;-0,016;-1,463;16,281;0;0,043;-18,218;0,021
"tel";-4,844;-6,218;0,028;-2,388;0,31;-0,591;3,997;-0,946;0,103;8,287
"1948";-2,251;-3,842;226,318;-1,965;-0,642;-8,242;-2,44;-1,208;-3,18;-9,505
"environ";-2,798;-5,935;-1,917;-0,211;2,219;16,316;33,985;1,045;-8,511;-4,889
"concernant";-4,957;-6,408;-1,482;-0,003;-0,111;1,994;-0,059;-0,134;-1,346;19,08
"25";-2,851;-2,831;-0,173;-0,996;2,152;4,946;2,988;5,257;-0,487;-1,303
"autour";-4,901;-6,313;-1,403;-0,296;-1,398;0,107;23,351;0,083;0;0,396
"afin";-4,844;-6,218;0,686;0;-1,382;16,878;-0,287;-0,946;-3,634;2,274
"anti";-4,562;-5,746;0,002;1,356;-1,302;-1,28;0;0,171;-8,107;40,249
"8";-2,057;-0,757;-1,582;-0,491;0,775;26,985;6,273;0;-5,747;-3,643
"madame";-0,285;-1,162;-2,244;0,617;-1,221;-2,304;-0,922;1,459;4,293;3,504
"soi";-2,425;-3,574;-2,244;-0,715;-0,034;-0,823;-0,331;-0,024;17,181;1,661
"d_abord";-1,051;-5,181;-1,236;6,044;-0,029;9,812;-0,862;1,528;0,899;-3,517
"40";-4,111;-3,312;-4,467;-3,589;-0,02;15,241;5,199;0,359;-0,192;0
"dehors";-2,214;-1,901;-2,971;-0,584;0,668;-0,008;22,175;-0,602;4,197;-3,033
"60";-3,547;-1,259;-0,069;-1,352;0;16,84;0,572;-0,4;0,605;-5,15
"certes";-3,885;-6,632;0,905;7,415;0,775;8,72;0,788;0,489;-2,146;-3,643
"12";-3,547;-4,058;-2,015;-0,32;4,116;19,703;0,572;0,013;-1,377;-0,121
"moindre";-3,772;-4,431;-1,405;-1,527;3,631;0,258;0,327;-0,487;5,828;0,444
"18";-1,747;0,047;-0,069;0,001;0;-0,064;2,568;5,565;-6,123;1,57
"trois";-1,747;-2,459;0,015;-0,32;4,116;0,566;8,244;0,746;-0,72;-0,977
"durant";-3,603;-4,151;0,208;1,413;-1,028;2,847;-0,017;0,697;-0,335;0,299
"ceci";-0,577;-2,459;0,796;0,001;-1,012;4,381;0,111;-0,4;-0,274;-0,121
"9";-3,096;-3,317;-0,496;-0,134;0,02;1,677;6,373;7,355;-1,19;-0,036
"hier";-1,747;-2,459;19,009;0,001;0;-6,753;10,851;-1,904;-0,039;-0,977
"90";-3,547;0,047;-0,069;-3,097;0;0,174;10,851;0,013;0,205;-1,712
"16";-1,392;-5,38;-7,79;7,695;-0,899;1,495;4,036;1,163;0,055;0,008
"parmi";-3,321;-3,686;1,246;14,822;18,087;-0,515;0,91;3,081;-3,893;-0,589
"telle";-3,152;-5,38;-0,559;7,695;5,154;1,495;-0,466;-0,258;2,607;-0,868
"eh";-1,492;0,184;-1,524;0,641;-0,932;0,001;0,319;-0,297;0,011;0,919
"demain";-3,378;-0,328;-0,016;-1,222;-0,964;1,665;3,133;-0,337;0,42;-0,246
"2023";-3,039;-5,188;41,137;-2,654;-0,867;1,014;2,819;-0,221;-4,368;-2,274
"quels";-3,209;-1,966;2,688;0,701;-0,915;2,263;-2,59;-0,277;-2,37;4,167
"pardon";-3,096;0,32;11,688;0,074;0,02;-1,477;-0,415;-1,662;-0,002;-0,036
"laquelle";-3,096;-5,284;-0,496;-0,134;1,501;0,334;2,622;-0,239;0,091;1,396
"certaine";-3,209;-3,502;-4,024;0,044;1,369;-0,066;-1,357;1,094;0,729;11,478
"x";0,082;-1,266;0,256;-2,358;-0,771;-0,709;0,017;0,259;5,258;-0,197
"quelles";-2,927;-1,57;-0,021;-0,081;-0,835;-1,126;-0,98;-1,571;0,749;15,092
"différents";-2,814;-4,803;-1,795;-2,457;1,889;-0,041;0,001;8,804;0,083;7,087
"11";-0,127;-2,677;24,194;0,266;-0,771;-0,709;-0,704;0,259;-0,472;-0,656
"voire";-2,87;-2,951;-0,009;-0,845;6,088;2,557;3,485;-1,541;0,047;-0,403
"2026";-0,906;2,408;-2,649;-0,648;0,105;7,854;-0,07;-1,39;-0,033;-0,468
"70";-2,701;-4,611;24,194;-2,358;-0,771;-0,006;4,274;-0,121;-0,472;-1,385
"jusqu_au";-2,701;-1,266;-0,142;-2,358;0,079;-0,709;6,512;-1,45;20,504;-5,186
"davantage";-2,814;-4,803;-1,795;-2,457;0,057;4,224;3,733;0,202;0,083;0,256
"quant";-2,645;-1,192;1,023;-2,309;-0,755;2,38;0,032;0,291;-1,899;2,18
"gare";-2,476;-2,317;-2,408;99,178;-0,706;-6,813;23,899;-1,329;-0,002;-6,089
"via";-2,194;-3,745;0,37;-0,391;-0,626;0,995;1,341;0,664;-0,816;1,049
"dedans";-2,532;0,001;-0,46;4,181;-0,723;0,016;7,748;-1,359;-0,013;-0,995
"cependant";-2,532;-4,322;-2,528;4,181;-0,723;-0,073;-0,517;-0,079;-4,145;33,883
"nul";-0,633;-0,707;1,051;-1,965;0,219;-0,591;-0,251;2,942;0,442;0,284
"lequel";-2,532;-4,322;-2,528;0,4;2,382;1,73;-2,957;0,364;3,281;0,804
"17";-0,722;-2,138;-0,281;-0,497;-0,674;1,349;0,927;-1,269;0,811;0,136
"ci";-0,767;-2,227;3,066;12,993;-0,69;-0,295;0,151;0,449;0,001;-2,712
"2024";-2,307;-3,938;2,051;-0,461;-0,658;8,454;6,752;-0,035;-3,37;-1,293
"haha";-0,633;0,703;-5,562;0,715;-0,642;-0,121;0,001;0,604;3,568;-0,073
"500";-0,677;-0,772;-0,913;-2,014;-0,658;55,886;-0,298;-0,035;-1,06;-7,423
"quasi";-2,082;-0,52;-5,145;-1,817;20,318;8,537;3,42;0,799;-4,177;-0,002
"mille";0,011;-3,361;-0,43;-1,719;-0,562;7,334;2,091;-0,001;0,058;-1,359
"dessous";-2,194;-1,873;-0,74;0,018;0,244;12,618;7,674;-1,178;-2,992;-1,02
"con";-0,546;-0,58;-0,657;-0,357;0,272;0,049;0,019;-1,148;2,801;0,086
"45";-2,082;-3,553;0,559;0,044;-0,594;4,192;1,684;-1,117;-1,429;0,142
"14";-1,969;3,086;-0,019;1,191;0,369;-0,788;2,091;3,923;-1,141;-1,359
"près";-2,138;-1,785;-0,657;-0,357;-0,61;0,426;1,505;0,729;-0,702;3,768
"arrière";-2,025;-3,457;-1,484;-0,292;-0,578;-0,258;41,018;-1,087;-0,074;0,002
"pseudo";-1,969;-1,525;-0,43;1,191;0,369;-1,787;-0,065;-0,001;0,058;7,286
"eux_mêmes";-2,025;-1,611;-0,502;0,062;0,334;-0,004;-0,751;0,874;0,025;4,652
"dame";0,828;0;-1,267;-1,67;-0,546;-4,799;-0,606;0;4,391;3,806
"2022";-1,744;-2,977;-0,184;1,739;-0,498;31,261;0,323;0,01;-7,008;-1,809
"tels";-2,025;-1,611;-0,502;6,856;-0,578;-0,004;-0,751;-0,003;0,025;3,005
"in";-0,422;0,314;1,992;-1,719;3,857;0;-1,933;-0,001;0,058;-0,094
"euh";-1,856;-1,355;-1,161;-0,201;0,448;-2,828;1,041;-0,997;9,661;0,545
"300";-0,463;-0,462;0,096;-0,292;-0,578;32,453;-0,094;-1,087;-2,442;-4,317
"1000";-0,463;0,251;-0,502;0,062;-0,578;9,228;-0,094;-0,003;-1,283;-0,652
"pis";-1,969;-1,525;-1,375;1,191;-0,562;3,273;0,772;-0,001;0,058;-0,094
"jusqu";-1,856;0,005;13,777;0,142;-0,53;0,029;0,19;-0,997;-0,873;-2,171
"22";-0,271;-1,187;3,123;9,123;0,542;-1,198;3,147;0,01;-2,96;-0,79
"v";-0,344;-0,3;4,474;-1,621;0,448;0,029;-1,733;1,139;1,72;-2,171
"suivant";-1,856;-3,169;-0,298;-0,201;-0,53;1,2;-0,536;-0,997;0,743;4,264
"19";-0,344;-3,169;0;-1,621;-0,53;0,4;39,409;-0,997;-1,915;-1,063
"ouf";-0,236;0,788;-4,171;-0,122;-0,482;0,832;-3,284;0,017;0,049;3,876
"mince";-1,631;-1,023;-2,074;-0,098;-0,465;-0,22;1,779;1,607;4,978;-0,071
"f";-0,344;-0,3;1,105;-1,621;0,448;0,4;-3,612;4,411;-0,236;0,545
"75";-1,744;-1,187;15,709;-1,522;-0,498;10,262;-0,001;-0,936;-4,769;-1,809
"tandis_que";-1,631;-2,784;1,954;-1,424;-0,465;3,997;1,779;0,028;-2,567;0,042
"vôtre";-1,688;-0,164;-0,135;0,266;-0,482;-2,296;0,408;-0,906;1,356;2,265
"ha";-1,35;-0,005;0,448;3,295;-0,385;-0,003;1,252;-0,725;0,093;-1,824
"hop";0,184;0,135;-3,892;-0,077;-0,449;2,618;4,22;-0,845;-0,006;-1,297
"35";-1,181;0,016;0,086;-1,031;1,371;6,561;-2,298;32,219;-1,108;-4,988
"puisqu";-1,631;-1,023;0,069;-0,098;0,653;3,997;0,505;0,028;-4,331;0,459
"g";-1,519;-2,592;1,008;-0,058;-0,433;-0,097;11,882;1,906;0;-2,417
"b";0,233;-0,863;-0,579;-0,058;-0,433;5,048;0,048;-0,815;0;-0,333
"24";-1,237;-2,112;2,279;-0,001;1,247;0,019;1,715;-0,664;-0,336;-0,014
"1947";-0,9;-1,536;58,95;-0,786;-0,257;-0,236;-1,751;-0,483;-1,579;-1,727
"uns";-1,575;-2,688;0,114;2,29;-0,449;0,376;-1,247;0,041;0,806;0,091
"o";-0,14;-0,061;2,536;-0,058;-0,433;-3,41;2,279;-0,815;0,259;-0,008
"400";-0,112;0,252;0,247;-1,277;-0,417;24,856;-0,137;-0,785;-3,679;-3,948
"39";-1,575;-0,942;-0,058;2,29;-0,449;31,783;-3,065;-0,845;-2,373;-1,297
"n_est_ce_pas";-0,14;-0,863;-0,03;-1,326;0,785;0,04;0,048;-0,815;-0,962;5,554
"lui_même";-1,406;-2,4;-0,001;3,008;-0,401;-0,454;-0,097;-0,755;-0,098;6,99
"nulle";-1,406;-2,4;-3,475;-0,026;-0,401;2,111;-0,097;7,24;-1,809;6,99
"demi";-1,35;-0,005;3,676;-1,179;-0,385;1,067;-0,876;-0,725;-0,049;0,042
"800";-1,406;-2,4;3,254;-1,228;-0,401;9,291;5,628;-0,755;-3,464;-2,019
"voici";-1,237;-2,112;0,043;16,082;-0,353;-0,183;0,353;-0,664;-4,972;4,19
"divers";-1,406;-2,4;-0,411;-1,228;-0,401;-3,019;-0,097;-0,755;-0,687;38,447
"celui_ci";-1,406;-2,4;1,422;3,008;-0,401;0,152;-0,966;-0,755;-0,687;2,65
"autrui";-1,294;-2,208;-0,263;15,023;-0,369;0,354;-2,517;8,28;-0,444;0,097
"99";-1,35;-0,005;-0,335;14,056;-0,385;2,482;-0,876;0,129;-1,627;-0,098
"3000";-1,294;0,53;-0,263;-1,129;-0,369;44,798;-0,787;-0,694;-5,198;-3,268
"salut";0,621;2,449;0,043;-0,001;-0,353;-2,439;-0,015;-0,664;-1,276;2,266
"outre";-1,294;-2,208;-1,324;8,342;-0,369;5,1;-0,787;-0,694;-0,444;0,707
"neuf";-1,237;-2,112;-3,058;-1,08;-0,353;3,382;31,381;-0,664;-0,336;-1,447
"hélas";-1,125;-1,92;3,063;-0,982;-0,321;-0,061;0,595;0,302;0,033;0,009
"aucunement";-1,294;-2,208;0,015;-1,129;7,503;-0,264;-2,517;-0,694;-0,444;16,153
"48";-0,675;-1,152;16,017;-0,589;-0,193;-0,647;0,626;-0,362;-2,711;0,262
"volontiers";-1,181;-2,016;-1,085;-1,031;-0,337;1,963;-0,003;-0,634;0,405;2,713
"13";-1,181;0,016;0,921;0;-0,337;-0,115;0,463;-0,634;0,005;0
"120";-1,181;-2,016;0,921;1,107;-0,337;-0,845;18,848;-0,634;0,405;-4,988
"lendemain";-1,125;-1,92;0,147;1,271;-0,321;0,889;0;0,302;0,575;-1,089
"htag_cqfd";-1,181;2,787;-0,14;-1,031;-0,337;0,674;-0,003;-0,634;0,405;-0,325
"celle_ci";-1,181;-2,016;0,086;17,247;1,371;-2,249;-0,003;-0,634;-1,108;2,713
"55";-1,012;-0,231;-0,742;-0,884;1,833;1,458;0,032;0,437;-1,985;2,325
"21";-1,125;-0,353;-0,968;1,271;1,508;-0,061;20,454;-0,604;-0,945;-1,089
"soi_même";-1,068;-1,824;-0,05;-0,933;1,661;-1,872;0,752;0,364;0,787;1,883
"sept";-1,012;-0,231;24,03;-0,884;-0,289;-0,452;3,097;-0,543;-0,641;-4,275
"quatre";-0,956;-1,632;-0,003;0,055;2,028;0,004;3,576;0,522;0,295;-1,941
"aïe";-0,787;6,885;-0,334;-0,687;-0,225;-0,077;0,309;6,353;0,084;-3,325
"au_dessus";-1,012;-1,728;-0,742;0,031;-0,289;1,458;0,032;0,437;1,048;-0,074
"tien";-0,843;-0,082;-0,429;-0,736;-0,241;-0,148;-1,641;-0,453;2,219;4,193
"32";-0,787;-0,046;0,057;-0,687;2,791;-0,975;-0,116;-0,423;2,785;0,045
"u";-1,012;-0,231;-0,02;1,671;-0,289;-0,002;0,939;0,437;-0,641;0,107
"lesquelles";-0,956;-1,632;-0,003;6,415;-0,273;-0,338;0,069;-0,513;-0,007;1,147
"heu";-0,843;-1,44;0,018;-0,736;-0,241;5,573;-0,172;-0,453;0,025;0,006
"bye";-0,506;-0,864;-1,251;-0,442;5,265;0,169;-0,985;2,12;4,054;-0,379
"600";-1,012;-0,231;-0,02;-0,884;-0,289;13,794;0,939;-0,543;-0,037;-4,275
"27";-0,787;-1,344;0,057;-0,687;-0,225;3,439;-0,116;-0,423;0,959;-0,217
"26";-1,012;-0,231;0,336;-0,884;-0,289;-0,452;3,097;-0,543;0,173;0,107
"2021";-0,956;-1,632;2,039;0,055;-0,273;1,83;-0,303;-0,513;-0,007;-0,026
"2018";-0,731;-1,248;0,123;0,265;3,129;-0,026;2,556;-0,392;-0,997;0,127
"2015";-1,012;-1,728;1,69;-0,884;-0,289;1,458;-1,97;0,437;-0,037;0,858
"elle_même";-0,956;-1,632;0,472;-0,835;-0,273;-1,504;0,069;0,522;-0,502;8,522
"bof";0,011;-0,176;-0,003;0,055;2,028;-1,504;1,161;-0,513;1,366;-0,604
"5000";-0,956;-1,632;0,472;0,055;-0,273;20,944;0,069;-0,513;-1,78;-4,037
"28";-0,956;-0,176;34,525;-0,835;-0,273;-0,338;-1,86;-0,513;-0,502;-0,604
"150";-0,9;-1,536;0,001;-0,786;-0,257;0,711;4,129;14,091;-0,374;-1,727
"six";-0,843;-1,44;0,853;-0,736;-0,241;0,976;9,304;-0,453;-3,389;0,006
"lesquels";-0,843;-0,082;0,018;-0,736;2,501;-1,147;-1,641;-0,453;-1,381;16,123
"ho";21,356;-1,536;0,001;2,196;-0,257;0,032;-1,751;-0,483;0,001;-1,727
"dix";-0,9;-1,536;0,642;-0,786;12,289;-3,295;8,241;-0,483;1,751;-1,727
"98";-0,787;0,536;-1,945;-0,687;-0,225;6,578;0,309;0,875;-1,186;-0,217
"to";6,416;0,394;0,853;-0,736;-0,241;0,091;-1,641;-0,453;-1,381;0,006
"quelconque";-0,843;-1,44;-2,085;0,133;-0,241;0,976;-0,172;15,38;-3,389;4,193
"700";-0,787;-1,344;3,506;0,191;-0,225;6,578;2,109;-0,423;-3,163;-3,325
"65";-0,843;-0,082;-2,085;0,133;-0,241;5,573;-1,641;0,737;0,678;-0,331
"36";-0,675;-1,152;-0,167;11,117;-0,193;2,243;0,626;-0,362;-2,711;-0,049
"2007";-0,843;-1,44;6,26;-0,736;-0,241;-0,148;-0,172;-0,453;0,025;0,542
"toutefois";-0,787;-1,344;-1,945;-0,687;-0,225;3,439;0,309;-0,423;-3,163;8,577
"telles";-0,787;-1,344;7,232;0,191;-0,225;-2,883;0,309;-0,423;0,084;0,045
"soudain";-0,787;-1,344;0,057;-0,687;-0,225;1,309;-0,116;0,875;-3,163;5,062
"mien";-0,787;2,816;-1,945;-0,687;-0,225;-0,975;5,518;0,875;0,959;-1,31
"hormis";-0,675;-1,152;1,837;-0,589;-0,193;0,533;3,096;-0,362;-0,813;-0,049
"diverses";-0,787;-1,344;-0,334;0,191;-0,225;0,188;-1,532;0,875;2,785;0,045
"ceux_ci";-0,787;-1,344;-0,334;2,899;-0,225;0,188;-0,116;-0,423;-0,16;2,468
"c_est_à_dire";-0,787;-0,046;-1,945;-0,687;-0,225;-0,975;25,391;-0,423;-3,163;2,468
"auquel";-0,787;-1,344;-0,334;0,191;-0,225;-0,077;2,109;0,875;-1,186;2,468
"49";-0,731;-0,018;29,562;-0,638;-0,209;-0,808;-1,422;-0,392;-0,997;-0,121
"4000";-0,787;-1,344;1,114;-0,687;-0,225;29,232;-1,532;-0,423;-3,163;-1,31
"2500";-0,787;-0,046;-0,334;-0,687;-0,225;22,054;-1,532;-0,423;-3,163;0,045
"250";-0,731;-0,018;1,437;0,265;-0,209;1,724;2,556;-0,392;-2,937;-1,108
"2045";-0,787;12,743;-1,945;-0,687;-0,225;-0,077;25,391;-0,423;-3,163;-3,325
"2020";-0,787;-1,344;3,506;-0,687;-0,225;3,439;0,309;-0,423;-1,186;-0,217
"na";8,136;-1,248;4,188;0,265;-0,209;-0,026;-1,422;-0,392;-0,997;-0,121
"mm";0,216;-1,152;-1,667;0,36;-0,193;0,533;-1,313;-0,362;-0,025;3,913
"diable";-0,618;1,224;11,364;-0,54;-0,176;0,809;-0,007;-0,332;-2,485;-2,612
"7000";-0,618;-1,056;0,368;0,481;-0,176;6,262;-1,203;-0,332;-0,638;-0,007
"57";-0,675;-0,003;5,007;0,36;-0,193;-0,001;0,626;1,233;-0,813;-2,85
"31";-0,731;-1,248;-1,806;9,873;-0,209;7,77;-1,422;-0,392;-0,08;-0,121
"23";-0,675;-0,003;-0,167;-0,589;-0,193;2,243;-0,031;-0,362;0,345;-0,049
"2005";-0,731;-1,248;14,001;-0,638;-0,209;-2,677;2,556;-0,392;-0,08;-0,121
"nôtre";-0,675;-0,003;-1,667;0,36;-0,193;9,194;-1,313;-0,362;-0,025;-0,049
"jusque";-0,675;-1,152;0,224;0,36;-0,193;-2,471;7,442;-0,362;-0,813;1,55
"extra";-0,675;-1,152;-1,667;-0,589;-0,193;5,13;7,442;-0,362;-0,813;-0,049
"chouette";-0,562;-0,96;-1,389;-0,491;4,566;0,061;1,157;-0,302;0,016;0,755
"72";-0,506;2,044;3,755;0,836;-0,144;-1,853;0,016;-0,272;-0,32;-0,379
"6000";-0,675;-0,003;-1,667;-0,589;-0,193;14,437;0,626;-0,362;-0,813;-0,912
"51";-0,618;0,002;-1,528;-0,54;-0,176;24,077;-1,203;1,469;-0,638;-2,612
"2030";-0,618;0,002;-1,528;-0,54;19,524;0,809;-0,007;-0,332;0;-0,007
"2008";-0,618;-1,056;0,368;-0,54;-0,176;-0,495;0,858;-0,332;2,355;-0,007
"1945";-0,675;-1,152;23,858;3,869;-0,193;-2,471;-1,313;-0,362;-0,025;-0,912
"à_l_encontre";-0,618;-1,056;2,335;-0,54;-0,176;-0,495;-1,203;1,469;-0,638;4,897
"vous_même";-0,618;-1,056;0,368;0,481;-0,176;0,01;-0,007;-0,332;2,355;-0,723
"vis_à_vis";-0,506;-0,864;-0,01;-0,442;-0,144;-0,226;-0,985;-0,272;0,086;7,68
"tienne";-0,562;-0,96;0,569;0,635;-0,16;-0,353;0;-0,302;-0,472;2,795
"parce";-0,618;0,002;0,368;0,481;-0,176;0,809;-1,203;9,003;-0,638;-0,723
"néanmoins";-0,562;0,019;-1,389;-0,491;4,566;0,061;-1,094;1,759;0,891;0,004
"moi_même";-0,618;-1,056;-1,528;-0,54;-0,176;-0,495;-0,007;-0,332;2,355;4,897
"mme";0,31;1,224;-0,099;-0,54;-0,176;0,809;-1,203;-0,332;-0,638;0,464
"debout";-0,618;-1,056;-1,528;12,598;-0,176;2,893;-0,007;1,469;0;-2,612
"cinq";-0,562;0,019;-0,045;-0,491;-0,16;0,061;1,157;-0,302;0,891;-0,544
"celles_ci";-0,618;-1,056;0,368;0,481;3,997;0,01;-1,203;-0,332;-0,638;2,094
"auparavant";-0,618;-1,056;2,335;-0,54;-0,176;-0,495;0,858;-0,332;0;0,464
"alerte";-0,618;-1,056;0,368;-0,54;-0,176;0,809;-0,007;-0,332;-0,638;2,094
"41";-0,562;-0,96;-0,045;-0,491;4,566;-0,353;-1,094;77,948;-0,472;-0,544
"34";-0,45;-0,768;-1,112;1,098;-0,128;2,359;2,064;-0,241;-0,187;-0,231
"2014";-0,506;-0,864;8,741;-0,442;-0,144;-0,226;0,016;-0,272;-2,033;1,162
"2010";-0,506;0,063;-1,251;-0,442;-0,144;0,169;1,548;-0,272;0,086;0,054
"2002";-0,506;-0,864;24,939;-0,442;-0,144;-0,226;-0,985;-0,272;-2,033;0,054
"10000";-0,618;-1,056;11,364;12,598;-0,176;0,01;-1,203;-0,332;-2,485;-0,723
"mouais";-0,506;2,044;-1,251;0,836;-0,144;0,169;-0,985;2,12;0,086;-0,379
"hello";0,434;1,584;-1,389;0,635;-0,16;-0,353;-1,094;-0,302;0,016;0,755
