"";"X.rts_a";"X.rts_i"
"porter";-0,2722;0,2722
"bosser";0,7673;-0,7673
"téléphone";0,8531;-0,8531
"seul";0,4739;-0,4739
"oeil";-1,4903;1,4903
"emji_visage_qui_fait_un_câlin";1,3937;-1,3937
"cigarette";0,2753;-0,2753
"nord";0,2965;-0,2965
"filmer";0,2753;-0,2753
"collège";1,1145;-1,1145
"madame";0,2836;-0,2836
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";-0,3952;0,3952
"casque";-2,3345;2,3345
"meme";0,7306;-0,7306
"pauvre";-0,8801;0,8801
"mari";0,5209;-0,5209
"base";-0,2957;0,2957
"rare";1,1145;-1,1145
"dîner";-0,5536;0,5536
"risque";-1,9208;1,9208
"idem";0,8245;-0,8245
"di";-0,8225;0,8225
"chambre";0,2237;-0,2237
"tenir";-1,6407;1,6407
"couleur";0,2965;-0,2965
"terre";-0,9944;0,9944
"emji_tête_de_mort";1,0288;-1,0288
"parfois";0,8002;-0,8002
"baiser";1,6718;-1,6718
"emji_visage_rouge_et_chaud";0,6008;-0,6008
"souci";0,2237;-0,2237
"ya";0,5209;-0,5209
"emji_visage_qui_tire_la_langue";-2,093;2,093
"geler";0,2179;-0,2179
"pari";0,5804;-0,5804
"euh";0,3889;-0,3889
"chemise";0,6008;-0,6008
"fromage";-2,7168;2,7168
"raclette";-5,1239;5,1239
"rigolo";0,2122;-0,2122
"sympa";0,9405;-0,9405
"crème";-0,3284;0,3284
"semaine";0,3889;-0,3889
"ensemble";0,5206;-0,5206
"mère";5,9444;-5,9444
"moitié";-0,6082;0,6082
"100";-0,4764;0,4764
"inquiéter";-0,6499;0,6499
"revenir";1,5302;-1,5302
"emji_visage_aux_yeux_en_spirales";-3,6507;3,6507
"st";-0,3137;0,3137
"emji_visage_souriant_avec_une_larme";-0,7869;0,7869
"milieu";-0,8225;0,8225
"matin";-0,3056;0,3056
"feu";-0,2732;0,2732
"plusieurs";-0,4855;0,4855
"short";-1,2717;1,2717
"ps";0,3021;-0,3021
"service";0,2179;-0,2179
"devant";0,3511;-0,3511
"ouai";-0,6228;0,6228
"emji_mains_en_prière";1,255;-1,255
"foot";-0,7152;0,7152
"hyper";-0,4726;0,4726
"suffire";-0,3455;0,3455
"terme";1,3933;-1,3933
"tante";0,7673;-0,7673
"dormir";-3,362;3,362
"rouleau";0,2237;-0,2237
"peur";-1,5048;1,5048
"envie";0,8912;-0,8912
"ptdr";0,7192;-0,7192
"café";0,5739;-0,5739
"ridicule";-0,3599;0,3599
"vivement";-1,4794;1,4794
"collier";0,6008;-0,6008
"emji_tête_à_l";-0,228;0,228
"jpp";-0,4726;0,4726
"hop";0,2607;-0,2607
"tourner";0,6008;-0,6008
"collection";0,3305;-0,3305
"pleuvoir";-0,6499;0,6499
"ha";0,2492;-0,2492
"2023";0,6832;-0,6832
"terrible";-0,3952;0,3952
"force";-2,1745;2,1745
"toucher";-1,2717;1,2717
"image";-0,2734;0,2734
"e";-0,4042;0,4042
"complètement";-0,3137;0,3137
"oncle";0,8531;-0,8531
"luc";-0,3284;0,3284
"emji_verre_de_vin";1,226;-1,226
"argument";-2,093;2,093
"2000";-0,8921;0,8921
"date";0,8652;-0,8652
"seulement";-1,0009;1,0009
"écrire";-3,0001;3,0001
"durant";0,6008;-0,6008
"emji_tas_de_crotte";-0,5018;0,5018
"rue";0,7673;-0,7673
"emji_bouton_coché";-0,3137;0,3137
"exemple";-0,3137;0,3137
"parfaire";-1,4491;1,4491
"haïr";1,3374;-1,3374
"tes";-1,206;1,206
"emji_tête_qui_explose";-15,7882;15,7882
"emji_visage_avec_un_léger_sourire";1,7833;-1,7833
"bouffe";1,226;-1,226
"nègre";1,5604;-1,5604
"emji_visage_sans_expression";1,226;-1,226
"tjrs";0,4502;-0,4502
"tete";1,1145;-1,1145
"negre";2,898;-2,898
"finalement";0,2607;-0,2607
"dépendre";1,226;-1,226
"sujet";-0,8784;0,8784
"raciste";-0,3284;0,3284
"continuer";-1,4623;1,4623
"tit";0,6751;-0,6751
"jaune";0,3889;-0,3889
"apéro";-0,4733;0,4733
"midi";-0,3284;0,3284
"riche";-1,6428;1,6428
"sec";0,3889;-0,3889
"90";0,6775;-0,6775
"intérieur";-0,4039;0,4039
"quels";0,5206;-0,5206
"pâtisserie";0,7673;-0,7673
"pov";-0,4128;0,4128
"16";0,6008;-0,6008
"dsl";-3,4729;3,4729
"lidl";0,5141;-0,5141
"aldi";0,7673;-0,7673
"frérot";-1,8507;1,8507
"tel";0,3305;-0,3305
"epoque";1,1746;-1,1746
"coincer";0,6008;-0,6008
"emji_crâne";-1,3315;1,3315
"hors";0,5206;-0,5206
"bouffer";0,5141;-0,5141
"caca";0,2315;-0,2315
"déranger";-0,3952;0,3952
"capter";0,2237;-0,2237
"calme";-0,3284;0,3284
"créer";-0,6499;0,6499
"paix";-1,6698;1,6698
"gueule";-1,564;1,564
"emji_visage_de_clown";-2,8591;2,8591
"accord";-0,2722;0,2722
"com";-0,3839;0,3839
"jusqu_au";-0,4726;0,4726
"expression";0,3065;-0,3065
"7";-2,697;2,697
"gâteau";1,226;-1,226
"traiter";-0,9479;0,9479
"frais";0,7914;-0,7914
"coller";-0,9479;0,9479
"prof";2,7504;-2,7504
"printemps";0,7411;-0,7411
"ami";0,9593;-0,9593
"cher";-1,3788;1,3788
"fête";-0,7767;0,7767
"soir";-0,969;0,969
"sushis";2,0062;-2,0062
"cause";-0,6082;0,6082
"direct";0,3065;-0,3065
"lit";-0,3284;0,3284
"i";-0,7869;0,7869
"bro";-0,9479;0,9479
"emji_homme_qui_hausse_les_épaules";-2,7239;2,7239
"lé";-1,6698;1,6698
"retourner";-0,8225;0,8225
"adolescence";0,3065;-0,3065
"village";2,1177;-2,1177
"nez";0,5206;-0,5206
"étonner";-0,9944;0,9944
"chance";-2,8588;2,8588
"emji_femme_qui_hausse_les_épaules";-3,8915;3,8915
"difficile";0,8531;-0,8531
"fan";-0,2732;0,2732
"etc";0,4838;-0,4838
"lait";0,2753;-0,2753
"sonner";0,9405;-0,9405
"rater";-1,0908;1,0908
"oser";-0,8784;0,8784
"emji_visage_avec_un_monocle";-3,7723;3,7723
"façon";-0,4806;0,4806
"essayer";-1,4491;1,4491
"no";0,3305;-0,3305
"netflix";-4,8894;4,8894
"bravo";-6,935;6,935
"jeu";0,8607;-0,8607
"soeur";0,4502;-0,4502
"garçon";0,7192;-0,7192
"simple";-0,2905;0,2905
"emji_visage_fatigué";-0,6082;0,6082
"seum";0,3305;-0,3305
"mer";-1,4623;1,4623
"léman";0,5274;-0,5274
"6";-5,5122;5,5122
"soupe";1,4866;-1,4866
"content";-1,4092;1,4092
"francais";0,7673;-0,7673
"courage";-4,3656;4,3656
"rose";0,2237;-0,2237
"bière";0,4502;-0,4502
"italien";2,5888;-2,5888
"grâce";-4,0826;4,0826
"conseil";-1,6698;1,6698
"exceptionnel";0,6008;-0,6008
"dinguerie";-1,2717;1,2717
"cycle";0,3889;-0,3889
"balle";0,2607;-0,2607
"wow";-0,228;0,228
"gauchiste";-1,2809;1,2809
"dance";0,6008;-0,6008
"différent";1,2092;-1,2092
"commun";-3,6081;3,6081
"udc";-3,2363;3,2363
"marque";-0,3056;0,3056
"emji_homme_avec_la_paume_sur_le_visage_peau_légèrement_mate";-9,1986;9,1986
"fond";0,2887;-0,2887
"pls";-1,8245;1,8245
"général";0,6008;-0,6008
"internet";0,2237;-0,2237
"migros";0,3065;-0,3065
"marrant";-0,253;0,253
"arabe";-0,9944;0,9944
"salade";1,4866;-1,4866
"aigri";0,3551;-0,3551
"vérité";-1,1654;1,1654
"télé";0,6008;-0,6008
"état";0,2753;-0,2753
"parfum";-3,1089;3,1089
"emji_singe_ne_rien_dire";-1,2717;1,2717
"poche";0,3889;-0,3889
"cravate";-0,6499;0,6499
"tiens";-1,8245;1,8245
"prénom";1,1714;-1,1714
"québécois";3,4562;-3,4562
"lundi";0,3751;-0,3751
"mort";-0,8061;0,8061
"génération";1,2504;-1,2504
"bras";-0,4039;0,4039
"emji_escargot";1,1145;-1,1145
"permettre";0,7192;-0,7192
"nouveau";-2,8588;2,8588
"soleil";1,4598;-1,4598
"coco";-0,5536;0,5536
"choix";-0,2734;0,2734
"choisir";0,2607;-0,2607
"menu";-0,3952;0,3952
"paquet";-0,4726;0,4726
"affreux";-0,3952;0,3952
"new";-1,9208;1,9208
"lavabo";0,7192;-0,7192
"peau";0,8531;-0,8531
"emji_fondue";-2,2043;2,2043
"lancer";-0,5536;0,5536
"hâte";-2,435;2,435
"ouvrir";0,5159;-0,5159
"tt";1,6718;-1,6718
"lécher";-1,2717;1,2717
"cool";-1,4623;1,4623
"star";0,6832;-0,6832
"plan";0,6008;-0,6008
"passage";0,8245;-0,8245
"interdire";-1,2717;1,2717
"juvénile";1,1145;-1,1145
"tiroir";-0,228;0,228
"éviter";-0,8355;0,8355
"dur";-1,3044;1,3044
"serviette";5,462;-5,462
"cours";0,7411;-0,7411
"clope";1,1185;-1,1185
"neuchâtelois";0,7593;-0,7593
"canada";1,3374;-1,3374
"zizi";0,7673;-0,7673
"emji_visage_qui_fond";0,3305;-0,3305
"différents";-0,228;0,228
"bois";-0,9185;0,9185
"emji_boisson_chaude";-0,7152;0,7152
"précis";0,2753;-0,2753
"mamie";1,226;-1,226
"goût";-0,6702;0,6702
"mme";0,7673;-0,7673
"habiller";-0,9864;0,9864
"caméra";0,2753;-0,2753
"emji_cornes_avec_les_doigts";-0,4726;0,4726
"visiblement";-0,3455;0,3455
"photo";-3,6731;3,6731
"contraire";1,7833;-1,7833
"emji_drapeau_italie";3,2324;-3,2324
"origine";0,5141;-0,5141
"suivre";-0,6499;0,6499
"prince";-0,6872;0,6872
"plateau";0,2237;-0,2237
"yverdon";-2,2644;2,2644
"récré";1,1185;-1,1185
"autour";0,3305;-0,3305
"iphone";1,5604;-1,5604
"genou";0,7192;-0,7192
"indispensable";1,3374;-1,3374
"chaleur";1,0483;-1,0483
"moustique";0,2237;-0,2237
"tunisie";0,8652;-0,8652
"apparemment";-1,8225;1,8225
"deteste";0,5206;-0,5206
"découvrir";1,1145;-1,1145
"kiffe";-0,3952;0,3952
"douche";-0,844;0,844
"transpirer";0,3305;-0,3305
"bienvenue";-1,8507;1,8507
"également";0,7192;-0,7192
"frigo";0,2753;-0,2753
"doucher";-2,2043;2,2043
"nouvelle";-4,2131;4,2131
"sud";0,2237;-0,2237
"solution";-0,9479;0,9479
"cacher";-0,6499;0,6499
"dont";-0,2732;0,2732
"région";0,8912;-0,8912
"thé";-1,371;1,371
"totalement";-0,3952;0,3952
"horrible";0,3889;-0,3889
"25";0,2492;-0,2492
"train";-1,9909;1,9909
"mentir";0,2753;-0,2753
"wesh";1,8666;-1,8666
"insupportable";-0,9479;0,9479
"argentin";2,3406;-2,3406
"vallée";-0,8784;0,8784
"jupe";1,1145;-1,1145
"pitié";-0,3284;0,3284
"pantalon";0,5274;-0,5274
"chacun";0,5141;-0,5141
"manche";0,2237;-0,2237
"huitante";3,0094;-3,0094
"sûrement";-1,9909;1,9909
"savoie";0,6832;-0,6832
"dent";0,3119;-0,3119
"bcp";-0,3599;0,3599
"patois";0,7914;-0,7914
"intonation";1,3374;-1,3374
"combien";-2,8906;2,8906
"bizarre";0,4216;-0,4216
"emji_visage_en_colère";-5,9878;5,9878
"cornet";3,5668;-3,5668
"poitrine";1,7833;-1,7833
"attention";-2,2043;2,2043
"emji_femme_avec_la_paume_sur_le_visage";-11,9432;11,9432
"fringue";1,4489;-1,4489
"certain";-0,5536;0,5536
"complet";-0,7653;0,7653
"exact";0,3305;-0,3305
"ptn";-1,0956;1,0956
"emji_mains_en_prière_peau_claire";-0,4726;0,4726
"ligne";-0,3284;0,3284
"info";-3,8952;3,8952
"sympathique";-0,6499;0,6499
"plaire";-0,228;0,228
"bus";-0,3952;0,3952
"chips";-6,5047;6,5047
"vague";-0,5383;0,5383
"client";3,2324;-3,2324
"orthographe";-1,8225;1,8225
"champion";-2,9976;2,9976
"dégueulasse";0,6957;-0,6957
"claque";0,5804;-0,5804
"mdrr";0,7673;-0,7673
"dead";-0,7653;0,7653
"second";0,4502;-0,4502
"emji_visage_festif";-2,2043;2,2043
"pipi";0,3065;-0,3065
"dégoûtant";0,2237;-0,2237
"che";0,2753;-0,2753
"cest";-0,4297;0,4297
"maillot";0,2753;-0,2753
"surprise";-0,6499;0,6499
"emji_homme_avec_la_paume_sur_le_visage";-7,9352;7,9352
"alsacien";0,3889;-0,3889
"romand";1,0288;-1,0288
"retraite";-0,3284;0,3284
"neuchâtel";-0,5372;0,5372
"thérèse";1,6718;-1,6718
"emji_étincelles";-3,2363;3,2363
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";-4,1947;4,1947
"jésus";1,1185;-1,1185
"casser";-0,5536;0,5536
"emji_index_pointant_vers_l_utilisateur";-5,5645;5,5645
"emji_personne_avec_la_paume_sur_le_visage";-4,8894;4,8894
"guerre";-1,0956;1,0956
"georges";3,3439;-3,3439
"originel";0,6008;-0,6008
"000";-1,0423;1,0423
"emji_pop_corn";-4,8331;4,8331
"malheureusement";-0,3455;0,3455
"2025";2,019;-2,019
"bdg";1,3374;-1,3374
"deuxième";0,5206;-0,5206
"wallah";1,1145;-1,1145
"jambe";0,5804;-0,5804
"emji_croix";1,1145;-1,1145
"réveiller";0,5206;-0,5206
"tour";-0,3952;0,3952
"pomme";-0,3427;0,3427
"bla_bla_bla";-2,3791;2,3791
"martin";-0,6499;0,6499
"ménage";-0,6499;0,6499
"tektonik";1,8948;-1,8948
"chaussure";-0,6527;0,6527
"cheville";0,9403;-0,9403
"coca";-0,7653;0,7653
"boîte";0,7673;-0,7673
"élastique";1,3933;-1,3933
"etais";-0,6082;0,6082
"emji_ciseaux";1,7833;-1,7833
"trois";0,2753;-0,2753
"aop";-2,5367;2,5367
"nonante";1,1145;-1,1145
"8";-0,253;0,253
"nul";0,2237;-0,2237
"prix";-1,0423;1,0423
"cornichon";1,0288;-1,0288
"recevoir";-0,253;0,253
"biensur";-0,6499;0,6499
"franc";0,9564;-0,9564
"bouton";0,2122;-0,2122
"carte";0,4216;-0,4216
"collègue";1,3374;-1,3374
"napoléon";0,6008;-0,6008
"dynamique";0,7914;-0,7914
"argent";-2,0287;2,0287
"disparaître";1,1145;-1,1145
"information";-2,7239;2,7239
"million";-4,2131;4,2131
"croissant";-3,2363;3,2363
"cyril";2,898;-2,898
"electro";1,226;-1,226
"certaine";-0,7653;0,7653
"hôtel";0,2753;-0,2753
"savon";-0,5383;0,5383
"jet";-1,4596;1,4596
"hygiène";2,8467;-2,8467
"couvercle";1,1145;-1,1145
"essoreuse";1,1145;-1,1145
"utilité";-0,228;0,228
"or";-4,2958;4,2958
"vocabulaire";1,226;-1,226
"alsace";1,3008;-1,3008
"emji_billet_avec_des_ailes";-1,0956;1,0956
"crétin";1,8666;-1,8666
"schnek";2,1177;-2,1177
"éponge";1,0288;-1,0288
"schneck";6,6885;-6,6885
"lavette";5,0161;-5,0161
"moselle";1,6718;-1,6718
"débarbouillette";1,3374;-1,3374
"lorrain";2,7865;-2,7865
"calosse";1,7833;-1,7833
"frontalier";-4,8393;4,8393
"lingette";2,1177;-2,1177
"emji_tête_secouée_horizontalement";-2,8556;2,8556
"mystère";2,2292;-2,2292
"emji_visage_de_menteur";-3,7037;3,7037
"moix";3,1209;-3,1209
"mouillemerde";1,7833;-1,7833
"obligatoire";0,3889;-0,3889
"lune";-1,371;1,371
"poule";0,5206;-0,5206
"emji_visage_endormi";-4,8331;4,8331
"rincer";0,3889;-0,3889
"bronzé";1,3374;-1,3374
"emji_visage_bâillant";-4,9064;4,9064
"minet";1,5604;-1,5604
"gta";-3,7495;3,7495
"penalty";-1,0956;1,0956
"emji_visage_avec_fumée_sortant_des_narines";-15,9127;15,9127
"panini";1,3374;-1,3374
"aquatique";1,4489;-1,4489
"douchette";4,2762;-4,2762
"pq";-0,3599;0,3599
"musulman";0,2607;-0,2607
"ongle";-5,5115;5,5115
"vêtement";0,3305;-0,3305
"bot";-3,7609;3,7609
"emji_visage_en_colère_avec_des_cornes";-5,3902;5,3902
"fast_food";1,4866;-1,4866
"paninari";1,4489;-1,4489
"2cv";1,3374;-1,3374
"tunis";1,5604;-1,5604
"tunisien";1,7833;-1,7833
"training";-8,5791;8,5791
"burlington";2,3406;-2,3406
"chevignon";1,5604;-1,5604
"bourge";1,3374;-1,3374
"benetton";2,898;-2,898
"benett";4,9046;-4,9046
"benet";1,1145;-1,1145
"new_wave";3,0094;-3,0094
"bennett";1,3374;-1,3374
"trump";-10,325;10,325
"timbre";-9,0343;9,0343
