office;0;4;0;2;1;1;4;0;1;1;1;0;1;0;0;5;0
obtenir;1;0;2;1;0;0;0;1;0;0;0;0;0;1;2;2;2
marque;4;0;1;1;1;1;0;2;1;0;2;2;0;1;0;2;1
emji_ballon_de_football;0;0;0;0;0;0;0;1;0;0;11;1;0;0;0;0;0
eau;0;2;1;1;1;5;2;0;0;0;0;0;5;0;1;3;0
champion;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;1;0
berner;0;0;2;3;3;0;2;2;2;0;1;1;6;0;1;0;0
battre;0;0;0;0;1;0;0;0;0;0;13;0;1;1;0;1;1
étranger;0;1;4;2;4;0;0;2;1;0;1;1;1;0;2;1;1
week_end;0;0;0;0;0;1;7;1;1;0;4;1;0;1;0;0;1
vaud;0;1;1;0;2;0;5;3;1;0;0;1;1;0;1;4;0
sud;0;1;8;0;1;2;1;1;1;0;0;0;1;0;0;3;2
reconnaître;5;0;3;1;0;0;0;0;0;1;2;2;0;2;1;1;2
précis;1;1;2;5;1;3;1;1;3;2;1;1;0;5;0;4;1
maladie;0;0;0;1;0;3;0;1;5;6;0;0;0;2;3;0;0
identifier;0;3;2;1;1;5;0;0;0;7;0;0;3;1;1;0;0
hôpital;0;1;5;1;2;1;0;2;1;3;1;0;2;0;1;2;0
financier;3;5;1;3;6;0;1;1;1;0;0;1;0;0;4;2;1
espérer;1;1;0;2;1;1;0;2;1;0;2;2;1;2;1;0;0
décider;2;0;0;2;2;0;1;6;0;1;2;0;0;1;0;0;0
cff;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;1;0
accès;1;6;4;0;1;0;3;0;1;0;1;1;2;0;1;4;0
économie;0;1;0;3;4;0;1;2;1;0;0;3;0;0;0;5;5
tuer;2;0;11;0;0;0;0;0;0;0;0;1;3;1;0;0;0
traitement;1;1;3;1;0;1;0;0;6;7;0;0;0;0;1;0;0
tenir;1;1;0;1;0;1;1;3;1;0;4;0;1;2;1;2;1
société;1;2;0;2;2;1;1;2;2;0;0;5;0;1;1;2;1
scène;0;0;1;0;1;0;0;0;0;0;0;1;3;9;0;0;2
protection;0;6;2;5;0;3;1;0;0;0;0;0;3;1;2;3;0
porter;4;0;0;2;1;1;2;0;1;0;0;1;1;1;1;2;3
particulièrement;2;7;1;2;2;1;1;0;2;1;0;0;1;0;3;0;1
partager;2;1;0;0;2;0;0;1;2;4;0;1;1;0;0;0;2
organiser;1;1;3;0;1;0;0;5;0;0;6;1;1;1;1;1;1
nom;5;0;1;1;4;0;1;2;0;1;5;2;0;5;1;1;1
neuchâtel;0;1;0;3;5;1;1;0;0;1;0;0;0;0;1;3;0
musée;0;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0
moment;0;0;1;3;0;0;1;2;2;2;1;0;0;1;0;1;2
millier;2;0;3;0;1;2;1;1;0;0;1;0;3;1;0;3;1
militaire;3;0;7;0;0;0;0;1;1;0;0;0;2;0;1;0;2
intervenir;2;2;3;0;0;1;0;5;0;0;0;1;3;0;0;2;4
information;1;2;0;0;3;0;2;0;5;0;0;1;5;2;0;1;0
humanitaire;0;0;16;0;0;0;0;3;0;0;0;0;0;0;0;0;1
hamas;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
film;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1
entraîner;1;1;0;2;0;0;0;2;6;2;2;0;2;1;2;0;0
contrôle;5;1;1;3;2;2;1;0;1;0;0;0;3;1;1;3;0
ch;1;2;3;1;7;1;1;0;1;0;2;1;1;1;0;2;0
buholzer;1;6;0;1;0;0;4;1;1;0;0;0;0;0;13;2;0
appel;8;1;3;0;1;1;1;1;0;0;0;1;2;0;0;1;1
action;1;1;1;1;2;0;1;2;1;1;0;0;2;0;0;4;0
âgé;1;5;1;0;0;0;1;0;0;1;1;0;6;3;0;1;1
série;1;0;0;1;0;0;0;1;1;0;1;4;1;4;0;1;1
station;0;1;0;4;4;0;2;0;1;0;0;1;1;1;0;0;0
réunir;1;0;2;3;3;0;1;4;1;0;0;1;2;2;0;2;1
reuters;5;2;1;0;0;0;1;0;1;0;6;0;2;0;0;0;1
problème;1;4;0;1;1;1;0;0;3;2;0;0;0;2;6;1;0
play;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
nord;0;0;2;1;1;0;2;1;0;0;3;1;2;0;0;1;0
moyenne;0;7;0;3;0;0;0;0;0;0;2;0;0;0;6;0;0
martin;3;4;1;1;1;0;0;1;0;1;1;4;0;0;1;3;1
lumière;2;3;0;0;1;1;0;0;1;3;0;2;2;3;1;1;0
final;0;0;0;1;0;0;0;1;0;0;8;0;1;2;0;1;1
fan;0;0;0;0;2;1;0;1;0;0;6;1;0;3;0;1;0
engager;4;1;2;2;1;0;0;1;0;1;2;0;1;0;0;9;1
droite;3;0;0;1;1;1;0;7;0;0;1;0;1;0;0;1;2
civil;0;0;14;1;0;0;1;1;0;0;1;1;2;0;0;2;0
budget;0;0;0;3;4;0;2;5;0;0;0;0;0;0;1;1;1
base;1;3;0;3;3;0;0;1;7;1;1;1;0;1;0;5;1
arriver;1;2;2;0;0;4;3;3;0;1;2;0;1;0;1;0;2
adapter;0;2;0;0;6;3;0;1;1;1;0;1;1;0;0;4;1
accident;0;1;0;0;3;1;4;1;0;2;1;0;4;1;1;1;0
écrire;5;0;2;1;2;1;0;0;0;0;2;2;0;1;4;1;0
terme;1;1;2;2;1;1;0;0;7;4;0;0;0;0;1;1;2
température;0;1;0;0;1;1;3;0;0;1;0;0;0;0;0;1;0
répondre;1;5;2;1;1;0;2;1;0;0;0;0;1;0;0;6;0
représenter;0;5;1;0;2;2;0;1;4;0;2;1;0;1;0;2;1
quotidien;0;3;1;1;2;0;0;0;3;2;2;0;1;0;1;2;0
produire;1;2;0;0;0;0;1;0;2;3;1;1;3;3;0;2;0
prison;15;0;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0
part;0;2;1;1;1;2;2;2;1;0;3;1;0;5;1;2;0
objet;0;0;5;1;1;1;0;1;0;1;0;2;5;0;0;3;0
média;1;1;3;1;2;0;0;0;0;1;3;2;0;1;0;3;4
moitié;0;5;1;1;0;2;2;0;2;0;2;1;0;0;1;2;0
hausse;0;6;1;6;3;0;1;1;1;0;0;1;0;0;2;0;0
fribourg;1;1;0;3;3;0;4;1;1;1;2;1;0;0;1;1;0
feu;0;1;1;2;2;0;0;1;0;0;0;0;7;0;0;1;0
essentiel;1;3;2;1;1;1;1;0;6;0;1;0;0;1;0;0;1
défi;1;1;0;0;7;0;1;0;0;1;1;1;0;0;0;2;2
découvrir;1;0;0;1;2;2;0;0;1;1;3;10;1;1;0;0;0
direct;0;0;2;2;1;2;4;1;1;0;0;0;0;1;0;0;0
difficile;0;3;5;2;2;1;0;3;1;1;2;1;0;0;1;1;2
carrière;1;2;0;0;0;0;0;1;0;0;6;0;0;3;0;1;0
bande;0;0;13;0;1;0;2;0;0;0;0;2;0;1;1;0;0
ukraine;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
territoire;1;0;12;0;2;0;1;0;0;0;0;0;0;1;0;0;1
terminer;0;0;1;0;0;0;0;0;0;0;4;0;4;1;0;1;0
ski;0;0;0;4;2;0;0;0;0;0;2;1;0;0;1;0;0
responsable;1;1;5;2;2;1;1;0;0;0;0;1;1;0;0;2;1
question;1;1;1;2;1;0;1;4;0;1;1;0;0;1;1;2;1
porte;0;0;1;5;3;1;0;1;0;1;1;3;2;0;1;1;1
peter;0;0;0;1;0;0;0;1;2;0;1;0;2;0;2;2;4
ouverture;2;0;0;0;1;0;1;2;0;0;1;2;2;2;2;1;0
martial;0;2;1;1;2;1;1;1;1;2;0;0;0;0;0;2;0
laisser;2;1;1;1;1;2;0;1;2;1;1;0;0;2;0;0;2
jeu;0;2;0;0;0;1;0;0;0;0;2;0;0;1;1;0;0
intervention;0;0;1;0;3;0;0;1;0;4;0;0;6;0;1;3;0
historique;2;0;0;0;2;0;2;2;1;0;1;3;0;1;0;3;2
grave;4;1;4;1;1;2;0;0;2;0;1;0;6;1;0;1;1
emji_drapeau_territoires_palestiniens;0;0;24;0;0;0;0;2;0;0;0;0;2;0;0;0;1
départ;0;2;2;2;0;0;6;1;0;0;3;0;0;0;1;3;2
dossier;6;0;2;3;2;0;0;0;0;0;0;0;1;0;0;0;1
coût;0;1;1;6;6;2;1;1;1;0;0;1;0;0;3;1;0
art;0;1;0;1;0;0;0;0;0;3;1;2;0;2;1;0;0
arrivée;0;1;0;0;0;0;4;1;0;0;3;0;0;0;0;1;1
adopter;2;1;1;6;2;0;0;4;1;0;0;0;0;0;3;0;1
actuellement;2;2;1;3;0;3;0;0;1;1;1;0;0;0;1;2;3
acteur;0;0;2;2;1;0;0;0;1;1;0;0;0;2;0;0;1
vote;1;0;0;2;3;0;1;5;0;0;1;0;0;1;0;0;1
vivre;0;7;3;0;1;1;0;0;1;0;2;3;0;0;0;0;0
université;0;3;1;1;1;0;1;2;2;6;0;1;0;0;0;2;0
scientifique;0;2;0;0;2;3;0;0;4;7;0;1;1;0;0;0;1
protéger;4;4;1;4;1;6;0;0;0;0;0;0;2;0;2;1;0
pression;4;2;2;1;2;0;0;4;1;0;1;0;0;1;1;1;1
paix;1;0;9;0;0;0;0;1;0;0;0;0;0;1;0;0;1
onu;1;0;10;0;0;0;0;1;0;0;0;0;0;0;0;1;2
musique;1;0;0;0;0;0;0;1;1;1;0;4;0;5;0;1;0
maison;1;2;0;3;1;0;0;1;0;0;0;2;1;1;0;2;5
jurer;0;0;0;0;5;0;3;0;1;0;0;0;3;0;3;0;0
espace;0;2;1;3;4;0;1;0;3;1;1;0;0;0;0;0;0
chef;6;0;4;1;0;0;0;3;0;0;0;0;0;0;0;3;2
actuel;3;0;0;3;4;0;0;1;1;1;2;1;0;1;2;1;1
établir;1;1;2;1;3;2;0;0;2;1;3;3;1;1;0;0;1
tête;0;2;0;2;0;0;0;1;0;0;3;3;0;0;1;2;0
tendance;0;11;0;2;1;0;0;0;1;0;0;0;0;0;1;0;1
supplémentaire;0;3;1;1;1;0;5;1;1;0;1;0;1;0;2;3;2
rouge;0;0;2;1;0;4;2;0;2;1;3;0;0;0;0;2;0
présence;1;1;0;1;3;1;1;2;3;0;1;1;1;1;0;1;0
privé;1;1;1;4;5;0;4;1;0;0;1;0;0;0;1;3;1
pratique;3;1;1;2;1;1;0;0;0;0;0;0;2;1;3;1;0
policier;1;1;1;0;3;0;0;3;0;0;0;0;8;0;0;2;0
perdre;3;0;0;0;1;0;0;2;2;1;3;0;1;2;1;2;1
origine;0;2;1;1;3;0;0;1;1;5;2;1;0;0;0;3;0
nouvel;0;0;2;0;2;1;5;0;4;2;1;1;2;4;0;0;0
naturel;0;1;0;3;1;7;0;0;3;2;0;1;0;2;0;0;0
italien;0;1;0;1;1;0;0;0;1;0;5;1;1;1;0;1;0
h;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0
futur;0;0;2;2;1;0;1;1;1;8;1;1;0;0;0;1;1
forme;2;1;0;3;0;2;0;1;0;1;2;2;0;2;0;0;0
figure;6;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;4
emji_balance_à_poids;20;0;2;1;1;0;0;1;0;0;0;0;1;0;0;0;0
donnée;0;4;0;2;2;0;0;0;3;2;0;1;0;0;1;3;0
crime;4;1;4;0;1;0;0;0;0;0;0;0;3;0;0;0;0
confédération;1;0;2;1;1;1;1;2;2;0;0;0;1;0;0;4;2
coeur;1;1;0;1;1;0;0;1;1;2;1;2;0;3;0;2;1
chaîne;0;1;3;1;2;0;1;1;0;2;0;2;2;1;0;0;1
blesser;0;1;5;0;1;0;0;1;0;0;2;0;12;0;0;0;0
arrêter;3;1;1;0;1;0;3;3;1;0;0;0;6;2;1;0;1
évoquer;1;0;4;1;2;0;0;5;1;0;1;2;2;1;0;1;1
ère;0;4;1;1;5;2;2;0;1;0;0;0;2;0;0;1;1
source;2;0;4;1;0;0;0;0;0;1;4;0;0;0;0;2;3
souhaiter;1;1;1;4;3;0;0;2;0;0;1;1;0;0;4;1;0
skieur;0;0;0;4;0;0;0;0;0;0;1;0;0;0;1;0;0
saluer;0;0;3;0;1;0;0;0;0;0;2;2;0;2;0;2;3
principal;2;2;1;1;2;0;0;1;1;0;2;1;1;0;1;1;2
new;3;2;0;2;0;0;1;0;0;0;2;1;0;3;0;0;6
mars;4;0;0;2;1;1;2;0;0;0;3;0;0;0;0;0;0
large;1;1;0;6;0;1;1;1;0;0;2;1;0;2;0;1;0
fonction;2;1;0;2;2;0;1;6;0;0;1;0;1;0;0;1;0
expert;0;1;3;1;1;3;0;0;3;0;2;1;3;0;0;1;1
député;1;0;0;3;1;0;0;3;0;0;0;0;0;0;1;0;0
découverte;1;1;0;1;0;6;0;0;3;2;0;2;2;0;0;1;1
conflit;1;1;8;0;1;0;1;1;1;0;0;0;0;0;0;1;2
chute;0;4;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
chercheur;0;2;1;0;3;3;0;0;4;10;0;0;1;0;0;0;0
auteur;2;2;0;0;1;0;0;0;1;1;1;3;2;3;2;1;1
application;1;5;0;5;1;3;1;0;1;2;0;0;0;0;0;0;0
al;0;0;5;0;0;0;0;1;1;0;0;0;1;0;0;0;1
évolution;0;4;0;1;2;2;2;1;0;2;0;0;0;1;0;5;0
véhicule;1;0;2;0;0;1;4;0;0;1;0;0;4;0;2;1;0
village;1;0;0;2;0;0;0;0;0;0;1;6;0;0;0;1;0
valentin;1;0;0;0;2;1;5;1;1;1;0;1;1;1;2;0;0
transport;0;0;0;4;2;1;6;0;0;0;0;0;0;0;1;2;0
réponse;1;4;3;0;1;0;0;2;2;3;1;0;2;0;1;0;1
quitter;2;1;4;0;0;0;0;2;1;1;2;0;2;1;0;1;1
provoquer;0;0;1;1;0;0;0;4;2;2;0;0;2;0;1;0;1
populaire;1;0;1;5;1;1;2;0;0;0;1;2;0;2;0;0;3
piste;0;2;0;2;2;1;0;0;1;2;1;2;1;1;1;1;0
opération;0;0;5;0;2;0;1;0;0;1;1;1;6;0;0;1;0
naître;1;0;0;1;1;1;0;0;1;2;1;3;1;3;1;3;0
médical;1;0;6;0;0;2;0;0;2;3;1;0;0;0;2;3;0
milieu;1;5;1;0;2;3;1;1;0;1;2;2;0;0;0;0;1
garder;1;1;1;1;2;0;1;2;4;0;3;1;2;0;0;3;0
froid;0;0;0;0;0;3;4;0;0;1;2;0;1;1;1;1;0
fonds;1;1;3;2;1;0;1;1;1;1;0;1;0;0;0;2;2
emji_pellicule;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
durable;0;1;5;4;2;1;1;0;1;0;1;1;0;0;0;1;1
choisir;2;1;0;0;1;2;0;0;6;1;1;0;0;1;0;0;1
article;1;2;1;1;4;1;1;0;2;0;0;1;1;1;0;1;1
acte;8;0;2;0;0;0;1;3;0;0;1;0;2;0;0;1;0
unique;0;2;0;1;1;2;0;0;1;0;1;4;0;1;0;1;0
stratégie;0;1;0;1;5;1;0;0;2;0;0;0;0;0;1;1;0
siège;0;0;2;1;0;0;1;0;1;0;0;0;1;0;0;0;2
réussir;0;0;0;0;0;0;0;0;0;2;6;1;0;0;0;1;2
route;0;0;2;1;2;1;0;0;3;1;0;0;2;0;1;2;0
reprendre;0;0;6;0;1;0;2;1;0;0;0;2;0;0;0;1;0
possible;2;0;0;4;0;1;2;1;0;0;0;0;0;0;0;1;3
position;1;0;2;2;0;2;0;2;0;0;0;1;1;0;2;1;2
positif;0;1;0;0;1;2;0;0;3;2;4;2;0;0;3;3;1
participation;0;1;0;2;1;0;1;3;0;0;3;0;1;0;0;1;0
parler;2;1;1;0;1;0;0;0;2;0;4;0;0;0;0;0;0
opposition;2;0;0;4;2;0;0;4;0;0;0;0;0;0;0;0;2
oms;0;5;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0
netflix;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1
mouvement;1;0;6;0;1;0;0;4;0;0;1;1;0;2;1;1;0
midi;0;0;2;0;1;0;5;1;0;0;0;1;3;0;0;2;0
instagram;1;1;0;0;0;0;0;1;1;0;8;0;1;3;0;1;0
inspirer;1;0;0;1;1;1;0;0;0;1;2;4;0;2;1;1;0
genevois;0;0;0;1;0;1;4;1;0;1;0;1;0;0;0;2;0
football;1;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0
extrême;3;0;0;0;2;1;0;2;0;0;1;0;1;0;0;1;2
employé;0;0;0;0;6;0;1;2;1;0;0;1;2;0;1;5;0
emji_gyrophare;1;1;1;0;1;0;0;0;0;1;0;0;11;0;2;1;0
degré;0;1;0;0;1;3;1;0;0;0;0;0;0;0;1;0;0
danger;0;1;0;1;1;4;0;2;3;0;0;0;5;0;1;1;0
contenir;2;2;0;1;2;0;0;1;4;0;0;3;2;1;0;0;0
vigueur;1;0;6;8;0;0;4;1;0;0;0;0;0;0;0;0;1
travers;0;2;2;0;4;1;0;1;1;0;1;2;0;2;1;1;0
traditionnel;0;1;0;0;1;0;0;0;2;3;2;2;0;1;1;0;0
texte;1;0;2;2;1;1;0;4;0;0;0;1;0;1;1;0;2
situer;0;0;1;2;1;1;1;0;0;0;0;1;1;0;0;5;0
signer;1;0;3;0;1;0;1;2;1;0;3;0;1;0;0;2;1
réduction;0;2;0;4;1;0;2;1;1;0;2;1;0;0;0;1;1
rejoindre;0;1;1;0;1;1;2;2;0;0;0;1;1;1;0;2;2
période;0;0;0;1;1;2;0;1;1;0;3;1;0;1;3;2;0
promettre;3;0;3;0;3;1;0;0;0;0;0;1;0;0;1;0;1
négociation;0;0;2;0;1;0;0;1;0;0;0;0;1;0;2;1;6
nécessaire;0;2;1;1;0;2;2;2;0;0;1;0;0;0;1;3;2
menacer;1;0;0;1;1;6;0;1;1;0;0;0;2;0;0;3;1
journaliste;0;1;6;0;1;0;0;0;0;0;0;1;1;0;0;0;0
inédit;4;0;0;2;4;1;0;0;1;0;0;0;0;0;0;1;0
installer;1;1;0;1;0;2;2;0;0;0;1;3;0;0;0;1;0
frontière;0;0;12;1;1;1;1;1;0;0;1;1;1;0;0;0;0
entrée;1;0;4;4;0;0;1;1;0;0;1;0;1;2;1;0;1
défense;1;0;8;0;0;0;0;0;0;0;0;0;0;1;1;3;0
défendre;0;2;3;1;3;1;0;4;0;0;1;0;0;2;0;0;0
dispositif;1;0;1;2;0;0;5;0;0;0;0;1;4;0;1;3;0
discussion;1;1;1;0;1;0;0;4;2;0;0;0;0;0;0;0;5
cyril;2;0;0;1;6;2;0;4;0;1;0;1;1;0;1;1;0
culturel;0;0;0;1;1;1;0;1;1;0;1;3;0;0;0;1;1
cour;7;0;2;3;1;0;0;0;1;0;0;0;0;0;0;1;0
commencer;2;6;2;0;0;1;0;1;0;0;0;0;0;2;0;0;0
beau;1;0;0;0;1;1;0;0;0;0;14;0;0;0;0;1;0
alimentaire;0;0;2;0;0;2;1;0;6;0;0;0;0;0;0;0;1
album;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0
activité;0;4;2;0;4;0;0;0;0;0;2;1;0;0;0;4;0
étendre;0;1;1;1;3;1;1;1;2;1;0;1;0;0;0;0;0
élire;3;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;4
travailleur;0;0;0;1;3;0;2;2;0;0;0;1;0;0;2;2;0
transformer;0;1;1;0;0;1;0;0;1;2;1;4;0;4;0;1;0
trafic;0;1;0;0;1;0;11;0;2;0;0;0;1;0;0;1;1
tiers;0;5;0;1;2;2;0;0;0;0;0;0;1;0;2;2;0
supporter;0;0;0;0;0;0;0;0;1;0;5;1;0;0;0;1;1
super;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
solution;1;1;2;1;1;0;0;0;1;0;0;1;0;0;0;1;2
soin;0;5;6;0;0;4;0;1;1;0;1;0;1;0;1;1;0
septembre;4;1;0;1;2;0;0;0;1;0;1;0;1;2;0;1;0
régime;1;0;2;0;1;1;0;0;5;0;0;0;0;0;0;2;2
réalité;1;1;1;0;4;0;0;0;1;1;1;6;1;0;1;0;1
riche;0;2;0;1;1;0;0;0;3;0;0;2;0;1;1;1;0
présent;1;1;1;1;0;0;0;2;2;0;2;0;3;0;2;1;0
préparer;0;1;0;2;1;0;0;0;1;0;1;3;1;1;0;1;0
parcours;0;0;0;0;1;0;0;0;0;0;4;2;0;0;0;2;0
occasion;0;1;0;0;0;0;0;1;0;0;3;0;0;2;1;4;0
moyen;1;0;4;1;0;0;0;1;1;3;0;0;1;2;1;1;2
ministère;7;0;3;0;0;0;0;0;0;0;0;0;4;0;1;1;1
lutte;2;1;0;0;2;0;0;0;0;0;2;0;2;0;0;1;1
largement;2;1;0;2;1;0;0;1;1;1;1;1;0;0;0;0;0
interdire;1;2;1;7;1;2;0;1;2;0;0;0;0;0;0;0;1
impliquer;3;0;2;2;1;0;1;0;1;1;0;0;6;0;0;1;1
idée;1;1;1;2;0;0;0;1;1;2;2;1;0;0;1;0;0
fête;0;1;0;1;2;0;1;1;1;0;1;1;1;1;0;1;1
exposition;1;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0
exemple;0;2;0;5;1;0;1;1;1;0;0;1;0;1;1;3;0
emji_symbole_d_avertissement;0;2;3;0;0;4;2;0;1;1;1;0;5;0;0;0;1
emblématique;1;0;0;0;0;0;0;0;1;0;2;2;0;1;0;1;1
déposer;2;0;0;8;2;0;0;1;1;0;0;0;2;0;2;1;1
création;0;1;0;2;0;0;0;0;0;1;0;0;0;7;0;2;1
coup;2;0;1;0;1;1;0;0;0;1;4;2;1;1;0;1;0
classement;0;0;0;0;0;1;0;0;0;1;2;1;0;1;1;1;0
clair;1;2;1;0;2;0;0;2;1;1;1;0;1;2;1;1;1
citoyen;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;0;1
carte;1;0;0;4;0;0;1;0;1;0;1;2;0;0;0;0;0
bernois;0;1;0;0;0;0;0;0;0;0;2;0;4;1;2;0;0
anthony;1;1;1;0;2;0;0;0;0;0;1;0;3;0;5;1;1
alessandro;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1
zingaro;2;0;0;1;6;2;0;4;0;0;0;1;1;0;1;1;0
visiteur;0;0;0;2;2;0;1;0;0;0;0;8;0;0;0;0;0
violent;0;0;2;0;0;0;0;1;0;2;1;1;2;0;0;0;0
valeur;0;0;0;1;2;0;0;1;0;0;1;1;0;0;1;1;2
tribunal;9;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0
subir;1;4;1;2;2;0;2;0;0;0;3;0;2;0;1;2;0
souza;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
sentir;0;0;0;1;2;0;5;0;0;0;1;0;0;1;3;1;0
récemment;1;0;1;2;0;1;0;1;0;1;0;1;0;0;2;1;2
relation;3;6;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
pénal;6;0;1;1;0;0;0;0;0;0;0;0;1;0;2;1;1
production;0;0;0;4;3;0;0;0;2;1;1;0;0;0;1;0;0
procédure;8;0;4;3;1;0;0;1;0;1;0;0;0;0;0;0;0
presse;1;1;3;2;0;0;1;1;0;0;1;1;1;1;0;3;1
pièce;0;1;0;2;0;0;0;1;1;0;0;0;1;0;2;5;0
personnel;2;3;0;0;2;0;0;2;1;0;0;1;3;1;0;1;0
ordre;2;2;3;1;0;0;0;3;0;0;0;0;8;0;0;0;0
nécessiter;0;3;3;4;3;1;0;1;3;1;0;1;0;0;0;0;1
nommer;2;0;0;1;0;2;0;1;0;1;1;0;0;0;0;0;2
nicolas;7;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;1
médecin;0;3;5;1;0;1;1;0;1;0;0;0;0;0;1;2;0
modèle;0;1;0;2;0;0;0;1;1;1;1;1;0;2;2;2;0
manifester;0;0;1;1;0;0;0;5;2;0;0;0;5;0;0;0;1
katia;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
juin;2;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0
gagner;0;1;0;0;0;0;0;0;2;0;4;1;0;0;0;0;0
formation;0;3;0;1;1;1;0;1;0;0;2;1;0;0;4;2;0
fondation;1;1;1;0;2;0;0;0;0;1;0;0;0;1;0;2;0
finir;1;0;0;0;0;0;0;0;0;1;3;0;2;0;0;0;0
emploi;0;1;0;5;3;0;1;0;0;0;0;0;0;0;1;4;1
emji_urne_électorale;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;1
emji_globe_tourné_sur_l_afrique_et_l_europe;0;3;4;0;0;0;1;2;0;0;0;1;0;0;0;2;1
diminuer;1;9;0;1;2;0;0;0;1;1;0;0;0;0;1;4;0
croissant;0;3;0;2;1;2;1;0;1;1;0;1;0;2;1;1;0
consommation;0;2;0;0;3;2;1;0;0;1;0;1;0;0;1;2;0
commission;1;1;0;3;2;1;1;2;0;0;0;0;0;0;3;0;1
climat;1;1;0;2;2;2;1;1;1;1;0;0;0;0;1;3;1
chat;0;3;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0
bilan;0;0;4;0;0;0;0;0;1;0;1;2;2;0;2;4;0
bas;0;2;0;2;2;0;0;2;0;0;2;0;0;1;2;1;1
aérien;0;0;5;0;1;0;1;0;0;0;1;0;2;1;0;4;1
arme;2;1;0;0;0;1;0;1;0;0;0;0;8;0;0;0;1
anex;1;1;1;0;3;0;0;0;0;0;0;0;2;0;5;1;1
améliorer;0;2;0;5;4;3;1;0;2;1;0;0;0;1;1;0;0
adulte;0;7;0;2;0;1;0;0;0;5;0;0;0;0;0;0;0
accepter;0;0;3;1;1;0;1;0;0;0;0;1;1;1;3;1;3
étape;1;0;5;3;1;0;0;1;0;0;0;0;0;1;0;2;0
voiture;1;0;1;1;3;1;4;0;0;1;2;0;0;0;0;0;0
tôt;0;5;4;1;0;0;1;0;0;0;1;1;1;1;0;1;0
travailler;0;3;1;0;1;2;0;2;0;4;2;0;1;1;1;1;1
test;0;2;0;1;1;1;3;0;1;1;0;0;0;0;1;1;2
tension;1;2;1;1;1;0;0;2;0;1;0;0;1;0;1;0;1
salaire;0;0;0;1;4;0;0;2;0;0;0;0;0;0;2;0;0
régional;0;0;1;2;4;0;3;1;0;0;1;1;0;0;0;1;1
réforme;1;3;1;3;1;0;0;2;1;0;0;0;0;0;0;0;2
refuser;2;0;0;1;1;0;1;4;0;1;0;0;4;0;2;0;3
rapporter;0;0;4;0;0;0;1;0;0;0;1;0;1;2;1;2;1
qualifié;0;1;1;0;1;0;1;4;0;0;2;1;1;0;0;0;2
plateforme;2;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0
obligatoire;0;2;0;2;1;1;0;0;2;0;0;0;0;0;5;1;0
motion;0;0;0;4;3;0;0;0;1;0;0;0;0;0;6;0;0
menace;0;2;1;0;0;1;0;0;0;0;0;0;2;0;0;4;1
manière;0;1;0;4;0;1;0;0;2;1;0;0;0;0;1;1;2
maintenir;1;2;2;4;2;1;2;2;0;0;0;1;0;0;0;0;0
limiter;0;2;1;7;1;1;0;0;3;0;0;0;0;0;1;1;1
kilomètre;0;0;1;0;1;1;1;0;1;0;3;0;3;0;0;1;0
justifier;3;0;2;1;3;0;2;4;0;0;0;0;0;0;0;2;1
garantir;0;2;0;2;2;0;3;1;1;0;0;0;2;0;0;1;1
financer;0;2;2;4;0;0;1;0;1;0;0;0;0;0;0;0;1
explorer;0;1;0;0;1;1;0;0;2;0;0;8;0;1;0;0;0
entrer;1;1;4;4;0;1;3;1;1;0;2;0;1;0;0;0;0
décès;0;2;1;0;0;1;0;0;0;1;0;0;2;2;1;0;0
date;0;0;1;2;1;0;0;2;0;0;1;1;0;2;2;2;2
corps;2;2;1;0;0;1;0;1;1;0;4;0;2;0;1;1;1
